lei,scope,refPeriod,bank_name,country,institution_type,trea_eur,lr_exposure_eur,rwa_density,ov1_total_eur,ov1_abweichung,ov1_teile_summe,ov1_teile_stimmt,anteil_kredit,anteil_ccr,anteil_markt,anteil_operationell,kredit_sa_anteil,kredit_irb_anteil,ansatz,skalenverdacht,plausibel
635400C8EK6DRI12LJ39,CON,2025-09-30,Bank of Ireland Group plc,Ireland,Large highest EEA,52949391353.93,140325704178.71,0.3773,52949391353.93,0.0,52949391353.93,true,0.821,0.0104,0.0043,0.1348,0.3067,0.6638,gemischt,false,true
635400C8EK6DRI12LJ39,CON,2025-12-31,Bank of Ireland Group plc,Ireland,Large highest EEA,55818205391.96,140232276713.3,0.398,55818205391.96,0.0,55818205391.96,true,0.8243,0.0093,0.0048,0.1299,0.2942,0.6216,gemischt,false,true
635400C8EK6DRI12LJ39,CON,2026-03-31,Bank of Ireland Group plc,Ireland,Large highest EEA,56446111681.25,140054033149.47,0.403,56446111681.25,0.0,56446111681.25,true,0.8292,0.0092,0.0054,0.1284,0.2893,0.6883,gemischt,false,true
635400DTNHVYGZODKQ93,CON,2025-09-30,Permanent TSB Group Holdings Plc,Ireland,Large highest EEA,10736380501.51,30546657731.05,0.3515,10736380501.51,0.0,10736380501.51,true,0.9059,0.0002,0.0,0.0936,0.3425,0.6374,gemischt,false,true
635400DTNHVYGZODKQ93,CON,2026-03-31,Permanent TSB Group Holdings Plc,Ireland,Large highest EEA,10056839312.5,30894926505.17,0.3255,10056839312.5,0.0,10056839312.5,true,0.8938,0.0003,0.0,0.1056,0.3797,0.5968,gemischt,false,true
635400F6HLXKXNJJX605,IND,2025-06-30,EXIM BANCA ROMANEASCA S.A.,Romania,Large highest EEA,1951609091.97,5508551409.65,0.3543,,,,,,,,,,,unbekannt,false,true
635400F6HLXKXNJJX605,IND,2025-12-31,EXIM BANCA ROMANEASCA S.A.,Romania,Large highest EEA,2238337.66,6328673.97,0.3537,2238337.66,0.0,2238337.66,true,0.8657,0.0049,0.0256,0.0954,1.0,,SA,true,false
635400JLGKETPVVGPW53,CON,2025-12-31,De Lage Landen International B.V.,Netherlands,Large subsidiaries,32008514300.0,49788034824.55,0.6429,32008514300.0,0.0,47457209600.0,false,0.9345,0.5327,,,0.198,0.077,gemischt,unbekannt,true
635400L14KNHZXPUZM19,CON,2025-06-30,Bank of Cyprus Holdings Public Limited Company,Ireland,Large highest EEA,10300363131.0,26832163487.0,0.3839,10300363131.0,0.0,10300363131.0,true,0.8783,0.0013,0.0,0.1203,1.0,,SA,false,true
635400L14KNHZXPUZM19,CON,2025-09-30,Bank of Cyprus Holdings Public Limited Company,Ireland,Large highest EEA,10438766399.0,27512904670.0,0.3794,10438766399.0,0.0,10438766399.0,true,0.8796,0.0015,0.0,0.1187,1.0,,SA,false,true
635400L14KNHZXPUZM19,CON,2025-12-31,Bank of Cyprus Holdings Public Limited Company,Ireland,Large highest EEA,10424038168.0,28190636751.0,0.3698,10424038168.0,0.0,10424038168.0,true,0.8756,0.002,0.0,0.1222,1.0,,SA,false,true
635400L14KNHZXPUZM19,CON,2026-03-31,Bank of Cyprus Holdings Public Limited Company,Ireland,Large highest EEA,10563647403.0,28381416633.0,0.3722,10563647403.0,0.0,10563647403.0,true,0.8771,0.002,0.0,0.1206,1.0,,SA,false,true
635400LCCIYHUL6ELA34,CON,2025-12-31,USB European (Holdings) Limited,Ireland,Other highest EEA,1564219756.64,6491053697.67,0.241,1564219756.64,0.0,1564219756.64,true,0.3498,0.0002,0.0298,0.6202,1.0,,SA,unbekannt,true
6TJCK1B7E7UTXP528Y04,IND,2025-06-30,Citigroup Global Markets Europe AG,Germany,Large highest EEA,19208260732.62,57332168073.06,0.335,,,,,,,,,,,unbekannt,false,true
6TJCK1B7E7UTXP528Y04,IND,2025-12-31,Citigroup Global Markets Europe AG,Germany,Large highest EEA,14848243517.1,59103949617.75,0.2512,14848243517.1,0.0,14848243517.1,true,0.0326,0.5172,0.0951,0.0904,0.9644,,SA,false,true
724500973ODKK3IFQ447,CON,2025-12-31,Adyen N.V.,Netherlands,Other highest EEA,7032215319.54,12246060639.93,0.5742,7032215319.54,0.0,7032215319.54,true,0.2638,,0.1206,0.6156,1.0,,SA,unbekannt,true
724500A1FNICHSDF2I11,CON,2025-06-30,ASN Bank N.V.,Netherlands,Large highest EEA,17931247871.0,75393689567.21,0.2378,17931247871.0,0.0,17931247870.0,true,0.8464,0.0084,0.0093,0.1305,0.3491,0.521,gemischt,false,true
724500A1FNICHSDF2I11,CON,2025-12-31,ASN Bank N.V.,Netherlands,Large highest EEA,18258565112.0,76810310509.51,0.2377,18258565112.33,0.0,18258565112.33,true,0.8374,0.0091,0.0105,0.1373,0.3199,0.5572,gemischt,false,true
724500AG21Z9GIJE4735,CON,2025-12-31,WP XII Financial Holdings Coöperatief U.A.,Netherlands,Other highest EEA,323246476.19,1477522031.14,0.2188,323246476.19,0.0,323246476.19,true,0.6262,,,0.3708,1.0,,SA,unbekannt,true
724500AH42V5X8BCPE49,CON,2025-06-30,Achmea Bank N.V.,Netherlands,Other highest EEA,4361224582.03,20901860745.65,0.2087,,,,,,,,,,,unbekannt,unbekannt,true
724500BICUQ0LF1AH770,CON,2025-12-31,Nationale-Nederlanden Bank N.V.,Netherlands,Other highest EEA,5263541156.0,26058679637.0,0.202,5263541156.0,0.0,5263541156.0,true,0.8722,0.0002,,0.1271,1.0,,SA,unbekannt,true
724500D8WOYCL1BUCB80,CON,2025-12-31,Van Lanschot Kempen N.V.,Netherlands,Other highest EEA,4682585.26,17871299.73,0.262,4682585.26,0.0,4754899.69,false,0.7053,0.0317,0.0268,0.2429,0.6993,0.0002,gemischt,unbekannt,true
724500JIWG886A9RRT57,CON,2025-06-30,RBS Holdings N.V.,Netherlands,Large highest EEA,6713631590.08,30964003553.0,0.2168,6713631589.97,0.0,6713631589.97,true,0.4802,0.2527,0.0593,0.0917,0.2636,0.2489,gemischt,false,true
724500JIWG886A9RRT57,CON,2025-09-30,RBS Holdings N.V.,Netherlands,Large highest EEA,7014956000.7,32873000000.0,0.2134,7014956001.0,0.0,7014956001.89,true,0.5161,0.2451,0.0509,0.0878,0.3588,0.2423,gemischt,false,true
724500JIWG886A9RRT57,CON,2025-12-31,RBS Holdings N.V.,Netherlands,Large highest EEA,7897854103.87,27448341749.0,0.2877,7897854103.87,0.0,7897854103.87,true,0.5043,0.2843,0.0447,0.077,0.3554,0.2364,gemischt,false,true
724500M4G9AVEMHMV291,CON,2025-12-31,bunq Holding B.V.,Netherlands,Other highest EEA,1648837829.6,9154364798.38,0.1801,1648837829.6,0.0,1648837829.6,true,0.5966,0.0018,0.0,0.2129,1.0,,SA,unbekannt,true
724500PMK2A2M1SQQ228,CON,2025-12-31,Triodos Bank N.V.,Netherlands,Other highest EEA,6600423668.64,17970470278.6,0.3673,6600423668.64,0.0,6600423668.63,true,0.8921,0.0002,,0.1077,1.0,,SA,unbekannt,true
724500SF1CI8OD5AHI07,CON,2025-12-31,HCBG Holding B.V.,Netherlands,Other highest EEA,1397966394.3,2102526483.18,0.6649,1397966394.3,0.0,1397966394.3,true,0.9362,0.0039,0.0078,0.0491,1.0,,SA,unbekannt,true
7437003B5WFBOIEFY714,CON,2025-06-30,OP Osuuskunta,Finland,Large highest EEA,77301000000.0,152229000000.0,0.5078,77301000000.0,0.0,77302000000.0,true,0.8876,0.0114,0.0122,0.085,0.9636,,SA,false,true
7437003B5WFBOIEFY714,CON,2025-09-30,OP Osuuskunta,Finland,Large highest EEA,77822000000.0,149182000000.0,0.5217,77822000000.0,0.0,77823000000.0,true,0.8853,0.0103,0.0164,0.0844,0.9638,,SA,false,true
7437003B5WFBOIEFY714,CON,2025-12-31,OP Osuuskunta,Finland,Large highest EEA,78516000000.0,149873000000.0,0.5239,78516000000.0,0.0,78516000000.0,true,0.8862,0.0098,0.0168,0.0837,0.9641,,SA,false,true
7437003B5WFBOIEFY714,CON,2026-03-31,OP Osuuskunta,Finland,Large highest EEA,78354000000.0,148803000000.0,0.5266,78354000000.0,0.0,78321000000.0,true,0.8718,0.0107,0.0172,0.0962,0.9757,,SA,false,true
7437005892K69S3MW344,CON,2025-06-30,Säästöpankkiliitto osk,Finland,Other highest EEA,5477183203.88,12928732287.81,0.4236,,,,,,,,,,,unbekannt,false,true
7437005892K69S3MW344,CON,2025-12-31,Säästöpankkiliitto osk,Finland,Other highest EEA,5531347166.57,13380826460.48,0.4134,5531347166.57,0.0,5531347166.57,true,0.8818,0.0011,,0.1143,1.0,,SA,false,true
7437006WYM821IJ3MN73,CON,2025-12-31,Ålandsbanken Abp,Finland,Other highest EEA,1887785853.91,5285817471.56,0.3571,1887785853.96,0.0,1887785853.96,true,0.8206,0.0109,,0.1672,0.5186,0.4814,gemischt,unbekannt,true
743700FTBNXAUN57RH30,CON,2025-06-30,S-Pankki Oyj,Finland,Other highest EEA,4036600000.0,13172200000.0,0.3064,,,,,,,,,,,unbekannt,false,true
743700FTBNXAUN57RH30,CON,2025-12-31,S-Pankki Oyj,Finland,Other highest EEA,4129000000.0,13439400000.0,0.3072,4129000000.0,0.0,4129000000.0,true,0.8413,0.0006,,0.1558,1.0,,SA,false,true
743700GC62JLHFBUND16,CON,2025-12-31,Aktia Bank Abp,Finland,Other highest EEA,3378855772.0,10015450647.47,0.3374,3378855771.84,0.0,3378855771.84,true,0.865,0.0019,,0.1277,0.7258,0.2126,gemischt,unbekannt,true
743700PW2HDTPU3YRJ31,CON,2025-12-31,POP Pankkikeskus osk,Finland,Other highest EEA,2968417345.71,6307385237.35,0.4706,2968417345.71,0.0,2968417345.71,true,0.8859,0.0018,0.0077,0.1028,1.0,,SA,unbekannt,true
747DLM6L5TO7LXZY5T60,IND,2025-10-31,Scotiabank (Ireland) Designated Activity Company,Ireland,Other highest EEA,5324357289.19,16919485895.38,0.3147,5324357289.19,0.0,5324357289.19,true,0.8653,0.0212,0.005,0.0927,1.0,,SA,unbekannt,true
7CUNS533WID6K7DGFI87,CON,2025-06-30,"CaixaBank, S.A.",Spain,Large highest EEA,241835280629.0,618281257168.0,0.3911,241835280629.0,0.0,241835280428.0,true,0.865,0.0108,0.0047,0.1156,0.3739,0.5454,gemischt,false,true
7CUNS533WID6K7DGFI87,CON,2025-09-30,"CaixaBank, S.A.",Spain,Large highest EEA,243703798646.0,624246730934.0,0.3904,243703798646.0,0.0,243703798646.0,true,0.8675,0.0094,0.0048,0.1147,0.3723,0.5478,gemischt,false,true
7CUNS533WID6K7DGFI87,CON,2025-12-31,"CaixaBank, S.A.",Spain,Large highest EEA,244455402343.0,619212815998.0,0.3948,244455402343.0,0.0,244455402343.0,true,0.8581,0.0091,0.0062,0.1218,0.3816,0.5211,gemischt,false,true
7CUNS533WID6K7DGFI87,CON,2026-03-31,"CaixaBank, S.A.",Spain,Large highest EEA,246600104737.0,627032706356.0,0.3933,246600104737.0,0.0,246600104737.0,true,0.8599,0.0088,0.0057,0.1208,0.3292,0.5238,gemischt,false,true
7LTWFZYICNSX8D621K86,CON,2025-06-30,DEUTSCHE BANK AKTIENGESELLSCHAFT,Germany,Large highest EEA,340805061753.63,1276035049391.35,0.2671,340805061752.61,0.0,329388254026.47,false,0.6004,0.0681,0.0641,0.1729,0.1729,0.8245,gemischt,false,true
7LTWFZYICNSX8D621K86,CON,2025-09-30,DEUTSCHE BANK AKTIENGESELLSCHAFT,Germany,Large highest EEA,340387404093.76,1299655337363.44,0.2619,340387404093.76,0.0,327459729335.18,false,0.6134,0.0621,0.0556,0.1732,0.2036,0.7955,gemischt,false,true
7LTWFZYICNSX8D621K86,CON,2025-12-31,DEUTSCHE BANK AKTIENGESELLSCHAFT,Germany,Large highest EEA,347132563372.0,1327440574441.27,0.2615,347132563372.0,0.0,333484892889.4,false,0.5964,0.0626,0.0606,0.182,0.2034,0.7956,gemischt,false,true
7LTWFZYICNSX8D621K86,CON,2026-03-31,DEUTSCHE BANK AKTIENGESELLSCHAFT,Germany,Large highest EEA,361094340103.25,1361684419734.28,0.2652,,,,,,,,,0.2054,0.7937,gemischt,false,true
7LVZJ6XRIE7VNZ4UBX81,CON,2025-06-30,BANCA MEDIOLANUM S.P.A.,Italy,Large highest EEA,15361616966.0,41268173531.0,0.3722,15361616966.0,0.0,15361616966.0,true,0.6779,0.0001,0.0062,0.3157,1.0,,SA,false,true
7LVZJ6XRIE7VNZ4UBX81,CON,2025-09-30,BANCA MEDIOLANUM S.P.A.,Italy,Large highest EEA,15240712842.0,41281798592.0,0.3692,15240712842.0,0.0,15240712842.0,true,0.6756,0.0001,0.006,0.3182,1.0,,SA,false,true
7LVZJ6XRIE7VNZ4UBX81,CON,2025-12-31,BANCA MEDIOLANUM S.P.A.,Italy,Large highest EEA,16681605098.0,40504980711.0,0.4118,16681605098.0,0.0,16681605098.0,true,0.6568,0.0001,0.002,0.3411,1.0,,SA,false,true
81560017C4A61A529235,IND,2025-12-31,CASSA DI RISPARMIO DI FERMO S.P.A. (IN FORMA ABBREVIATA CARIFERMO S.P.A.),Italy,Other highest EEA,902083284.0,2708553572.0,0.333,902083285.0,0.0,902083285.0,true,0.7146,0.0024,0.1083,0.1673,1.0,,SA,unbekannt,true
81560027D07F9BDB8436,CON,2025-12-31,CASSA DI RISPARMIO DI ASTI S.P.A. (IN FORMA ABBREVIATA BANCA C.R. ASTI S.P.A.),Italy,Other highest EEA,5213053604.0,13870810042.0,0.3758,5213053604.0,0.0,5213053604.0,true,0.8001,0.0089,0.0117,0.1644,0.375,0.5317,gemischt,unbekannt,true
81560035485BD7DB3590,IND,2025-12-31,BANCO DI CREDITO P.AZZOAGLIO - S.P.A.,Italy,Other highest EEA,726948866.0,2601117322.0,0.2795,726948866.0,0.0,726948866.0,true,0.8367,0.0009,,0.1492,1.0,,SA,unbekannt,true
8156003A4FB445454553,CON,2025-12-31,CASSA DI RISPARMIO DI BOLZANO S.P.A. - SUDTIROLER SPARKASSE AG,Italy,Other highest EEA,6741162974.0,16743553337.0,0.4026,6795920224.0,0.008123,6795920224.0,true,0.8477,0.015,0.0089,0.1023,0.5467,0.2899,gemischt,unbekannt,true
8156003D79D064FB5360,IND,2025-12-31,CASSA LOMBARDA - S.P.A.,Italy,,438049293.0,1193288619.0,0.3671,438049292.0,0.0,438049292.0,true,0.8027,0.0008,0.0002,0.1958,1.0,,SA,unbekannt,true
8156004BBB6E6B9B6F10,IND,2025-12-31,BANCA POPOLARE DI PUGLIA E BASILICATA - SOCIETA' COOPERATIVA PER AZIONI,Italy,Other highest EEA,1608472727.0,5044549370.0,0.3189,1608472726.0,0.0,1602995468.0,false,0.7805,,0.0211,0.1747,1.0,,SA,unbekannt,true
8156005420362AE59184,CON,2025-06-30,BANCA IFIS S.P.A. (OVVERO IFIS BANCA S.P.A. O IN FORMA ABBREVIATA IFIS S.P.A.),Italy,Other highest EEA,9821496226.0,15286676535.0,0.6425,,,,,,,,,,,unbekannt,false,true
8156005420362AE59184,CON,2025-12-31,BANCA IFIS S.P.A. (OVVERO IFIS BANCA S.P.A. O IN FORMA ABBREVIATA IFIS S.P.A.),Italy,Other highest EEA,13913593269.0,23173672292.0,0.6004,13913593269.0,0.0,13913593269.0,true,0.8466,0.017,0.005,0.0858,1.0,,SA,false,true
8156005C22D0BF134C40,IND,2025-12-31,BANCA POPOLARE PUGLIESE - SOCIETA' COOPERATIVA PER AZIONI,Italy,Other highest EEA,1781953.0,4926759.0,0.3617,1781953.0,0.0,1781953.0,true,0.8122,0.0027,0.0025,0.142,1.0,,SA,unbekannt,true
81560062CEAE87A85C80,CON,2025-12-31,AREPO BP S.P.A.,Italy,Other highest EEA,472335118.0,1814762152.0,0.2603,472335118.0,0.0,472335118.0,true,0.4378,0.029,0.2138,0.3082,1.0,,SA,unbekannt,true
81560064085A02B2B297,CON,2025-12-31,MEDIOCREDITO CENTRALE - BANCA DEL MEZZOGIORNO SPA,Italy,Other highest EEA,6521022224.0,17125892551.0,0.3808,6521022224.0,0.0,6521022224.0,true,0.861,0.0023,0.0016,0.129,1.0,,SA,unbekannt,true
815600722FAEE18D6013,CON,2025-12-31,BANCA DEL FUCINO S.P.A.,Italy,Other highest EEA,2059667583.1,5685829516.0,0.3622,2059667583.1,0.0,2059667583.1,true,0.7426,0.0011,0.0099,0.1422,1.0,,SA,unbekannt,true
8156007C053DC07AC307,IND,2025-12-31,CREDITO LOMBARDO VENETO S.P.A.,Italy,Other highest EEA,126516417.0,387844944.0,0.3262,126516417.0,0.0,126516417.0,true,0.8869,0.0024,,0.0946,1.0,,SA,unbekannt,true
8156007D348794DB1690,CON,2025-06-30,CRÉDIT AGRICOLE ITALIA S.P.A.,Italy,Large subsidiaries,37969626052.0,95528781783.0,0.3975,37969626052.0,0.0,37969626052.0,true,0.8576,0.0071,0.0002,0.1334,0.7693,0.2294,gemischt,false,true
8156007D348794DB1690,CON,2025-09-30,CRÉDIT AGRICOLE ITALIA S.P.A.,Italy,Large subsidiaries,37740170515.0,95080601487.0,0.3969,37740170515.0,0.0,37740170515.0,true,0.8578,0.0061,0.0003,0.1342,0.77,0.2288,gemischt,false,true
8156007D348794DB1690,CON,2025-12-31,CRÉDIT AGRICOLE ITALIA S.P.A.,Italy,Large subsidiaries,43759890367.0,97427720933.0,0.4492,43759890367.0,0.0,43759890368.0,true,0.8683,0.0061,0.0003,0.1249,0.6599,0.1931,gemischt,false,true
815600848DEFE160E913,CON,2025-12-31,IBL ISTITUTO BANCARIO DEL LAVORO S.P.A. (IN FORMA ABBREVIATA IBL BANCA),Italy,Other highest EEA,3167176127.0,10197853526.0,0.3106,3167176127.0,0.0,3167176127.0,true,0.8209,0.011,,0.1123,1.0,,SA,unbekannt,true
8156008B43CE788F4932,CON,2025-12-31,BANCA AGRICOLA POPOLARE DI SICILIA SOCIETA' COOPERATIVA PER AZIONI,Italy,Other highest EEA,2184808015.0,6307994856.0,0.3464,2184808015.0,0.0,2184808015.0,true,0.8374,0.0012,0.0002,0.1577,1.0,,SA,unbekannt,true
8156008FC57F3F707049,CON,2025-12-31,ENTE CAMBIANO SOCIETA' COOPERATIVA PER AZIONI,Italy,Other highest EEA,1690760574.0,4456126397.0,0.3794,1690760574.0,0.0,1690760574.0,true,0.8416,0.007,0.0222,0.129,1.0,,SA,unbekannt,true
815600903231FA2E7698,CON,2025-06-30,BANCA GENERALI - SOCIETA' PER AZIONI (IN FORMA ABBREVIATA GENERBANCA),Italy,Other highest EEA,5086222976.0,17570760731.0,0.2895,,,,,,,,,,,unbekannt,false,true
815600903231FA2E7698,CON,2025-12-31,BANCA GENERALI - SOCIETA' PER AZIONI (IN FORMA ABBREVIATA GENERBANCA),Italy,Other highest EEA,5464859043.0,18536646320.0,0.2948,5464859043.0,0.0,5464859043.0,true,0.5197,0.0063,0.01,0.4595,1.0,,SA,false,true
8156009F9B6BB7745A32,CON,2025-12-31,PRIVATA HOLDING S.R.L.,Italy,Other highest EEA,246349.62,491694.06,0.501,246349.62,0.0,246349.62,true,0.8942,,,0.1058,1.0,,SA,unbekannt,true
815600A029117B20DD63,CON,2025-06-30,ILLIMITY BANK S.P.A.,Italy,Other highest EEA,4546529000.0,8075276000.0,0.563,,,,,,,,,,,unbekannt,unbekannt,true
815600A32DA05F693F24,CON,2025-12-31,LA CASSA DI RAVENNA S.P.A.,Italy,Other highest EEA,2761011309.0,8280496326.0,0.3334,2761011309.0,0.0,2761011309.0,true,0.8576,0.0009,0.0002,0.1392,1.0,,SA,unbekannt,true
815600AD83B2B6317788,CON,2025-06-30,CREDITO EMILIANO HOLDING SOCIETA' PER AZIONI,Italy,Large highest EEA,22577295054.0,56006483635.0,0.4031,22577295054.0,0.0,22577295054.0,true,0.8484,0.0022,0.005,0.1393,0.407,0.593,gemischt,false,true
815600AD83B2B6317788,CON,2025-09-30,CREDITO EMILIANO HOLDING SOCIETA' PER AZIONI,Italy,Large highest EEA,22390972325.0,57215188877.0,0.3913,22390972325.0,0.0,22390972325.0,true,0.8476,0.0024,0.0038,0.1405,0.4062,0.5938,gemischt,false,true
815600AD83B2B6317788,CON,2025-12-31,CREDITO EMILIANO HOLDING SOCIETA' PER AZIONI,Italy,Large highest EEA,23568409212.0,58539785230.0,0.4026,23568409212.0,0.0,23568409212.0,true,0.8406,0.0021,0.0029,0.1485,0.4138,0.5862,gemischt,false,true
815600AD83B2B6317788,CON,2026-03-31,CREDITO EMILIANO HOLDING SOCIETA' PER AZIONI,Italy,Large highest EEA,23192588795.0,57315172222.0,0.4047,23192588795.0,0.0,23192588795.0,true,0.8365,0.002,0.0038,0.1509,0.417,0.583,gemischt,false,true
815600B43BECA3919584,IND,2025-12-31,BANCA PROMOS S.P.A.,Italy,Other highest EEA,18317761.0,44228175.0,0.4142,18317760.0,0.0,18317760.0,true,0.6396,,0.0,0.3603,1.0,,SA,unbekannt,true
815600B5C61A10BBB451,CON,2025-12-31,BANCA SISTEMA S.P.A.,Italy,Other highest EEA,1681277239.31,4230883136.0,0.3974,1705801526.81,0.014587,1705801526.81,true,0.7662,0.0152,0.0058,0.1385,1.0,,SA,unbekannt,true
815600B6B356EC776E54,IND,2025-12-31,CASSA DI RISPARMIO DI VOLTERRA S.P.A.,Italy,Other highest EEA,815411934.44,1966482690.1,0.4147,815411934.44,0.0,815411934.43,true,0.8347,0.0002,0.0004,0.1615,1.0,,SA,unbekannt,true
815600BEE9123CD92E12,CON,2025-12-31,BANCA VALSABBINA SOCIETA' COOPERATIVA PER AZIONI (IN BREVE LA VALSABBINA),Italy,Other highest EEA,3252857187.0,9497747671.0,0.3425,3252857187.0,0.0,3252857187.0,true,0.8261,,0.0225,0.1242,1.0,,SA,unbekannt,true
815600DDCE9083CAC598,IND,2025-06-30,MEDIOBANCA PREMIER S.P.A.,Italy,Large subsidiaries,3430931559.0,13822666505.0,0.2482,3430931559.0,0.0,3430931559.0,true,0.7773,0.0,0.0,0.2227,0.3173,0.6827,gemischt,false,true
815600DDCE9083CAC598,IND,2025-12-31,MEDIOBANCA PREMIER S.P.A.,Italy,Large subsidiaries,3542523372.0,14091695880.0,0.2514,3542523371.0,0.0,3542523371.0,true,0.7638,0.0,0.0,0.2362,0.3376,0.6624,gemischt,false,true
815600E4E6DCD2D25E30,CON,2025-06-30,BANCO BPM SOCIETA' PER AZIONI,Italy,Large highest EEA,64279766407.0,214804280089.0,0.2992,64279766407.0,0.0,64279766407.0,true,0.7501,0.0167,0.0234,0.1795,0.4067,0.5262,gemischt,false,true
815600E4E6DCD2D25E30,CON,2025-09-30,BANCO BPM SOCIETA' PER AZIONI,Italy,Large highest EEA,64546816288.0,219498250229.0,0.2941,64546816299.0,0.0,64546816299.0,true,0.7562,0.015,0.0227,0.1788,0.3989,0.5215,gemischt,false,true
815600E4E6DCD2D25E30,CON,2025-12-31,BANCO BPM SOCIETA' PER AZIONI,Italy,Large highest EEA,65278232381.0,204304407495.0,0.3195,65278232381.0,0.0,65278232381.0,true,0.7381,0.0183,0.0185,0.1925,0.4179,0.5001,gemischt,false,true
815600E4E6DCD2D25E30,CON,2026-03-31,BANCO BPM SOCIETA' PER AZIONI,Italy,Large highest EEA,65867288519.0,218029461877.0,0.3021,65867288520.0,0.0,65867288520.0,true,0.735,0.0225,0.0177,0.1908,0.4162,0.5097,gemischt,false,true
815600F24AE25C9D1B94,CON,2025-12-31,MAURIZIO SELLA - SOCIETA' IN ACCOMANDITA PER AZIONI,Italy,Other highest EEA,10112185226.0,25537465807.0,0.396,10112185226.0,0.0,10112185226.0,true,0.7449,0.005,0.022,0.2157,0.5744,0.4256,gemischt,unbekannt,true
815600FDD3EB3EA03194,CON,2025-12-31,BANCA POPOLARE DEL LAZIO SOCIETA' COOPERATIVA,Italy,Other highest EEA,1535236705.0,3728634482.0,0.4117,1537728686.0,0.001623,1537728686.0,true,0.867,0.0007,0.0082,0.1222,1.0,,SA,unbekannt,true
851WYGNLUQLFZBSYGB56,CON,2025-06-30,COMMERZBANK Aktiengesellschaft,Germany,Large highest EEA,176124485553.88,672701330000.0,0.2618,176124485553.88,0.0,176124485553.88,true,0.7272,0.0525,0.0442,0.1399,0.2782,0.7086,gemischt,false,true
851WYGNLUQLFZBSYGB56,CON,2025-09-30,COMMERZBANK Aktiengesellschaft,Germany,Large highest EEA,174986490000.0,679814590000.0,0.2574,174986486360.91,0.0,174986486360.92,true,0.7372,0.0409,0.0399,0.1423,0.2669,0.721,gemischt,false,true
851WYGNLUQLFZBSYGB56,CON,2025-12-31,COMMERZBANK Aktiengesellschaft,Germany,Large highest EEA,175769328187.32,678192470000.0,0.2592,175769328187.32,0.0,175769328187.31,true,0.7245,0.0398,0.0428,0.1484,0.262,0.7265,gemischt,false,true
851WYGNLUQLFZBSYGB56,CON,2026-03-31,COMMERZBANK Aktiengesellschaft,Germany,Large highest EEA,179713864698.97,691773125939.32,0.2598,179713864698.97,0.0,179713864698.98,true,0.7259,0.0423,0.0415,0.146,0.2671,0.7217,gemischt,false,true
894500N55FUZ70ZQ1784,CON,2025-12-31,Green Opera Finance Invest AB,Sweden,Other highest EEA,4441599.33,7459535.49,0.5954,4441599.33,0.0,4441599.34,true,0.9071,0.0174,0.0063,0.0646,1.0,,SA,unbekannt,true
8IBZUGJ7JPLH368JE346,IND,2025-06-30,Goldman Sachs Bank Europe SE,Germany,Large highest EEA,56582804214.92,150614863962.13,0.3757,,,,,,,,,,,unbekannt,false,true
8IBZUGJ7JPLH368JE346,IND,2025-12-31,Goldman Sachs Bank Europe SE,Germany,Large highest EEA,59331315257.12,151030951309.31,0.3928,59331315257.12,0.0,59329361213.75,true,0.1741,0.3091,0.2771,0.0798,1.0,,SA,false,true
8IBZUGJ7JPLH368JE346,IND,2026-03-31,Goldman Sachs Bank Europe SE,Germany,Large highest EEA,60200252683.96,184062306628.64,0.3271,60200252683.96,0.0,60200252683.96,true,0.2103,0.3149,0.2093,0.0909,1.0,,SA,false,true
95980020140005012943,CON,2025-12-31,"Caja Rural de Aragón, Sociedad Cooperativa de Crédito",Spain,Other highest EEA,2289289250.0,5673237116.0,0.4035,2289289250.0,0.0,2289289250.0,true,0.8797,0.0001,0.0,0.1054,1.0,,SA,unbekannt,true
95980020140005219553,IND,2025-12-31,"Caja Rural de Asturias, Sociedad Cooperativa de Crédito",Spain,Other highest EEA,2841564787.0,7493000110.0,0.3792,2841564787.0,0.0,2841564787.0,true,0.8871,0.0,0.0,0.1128,1.0,,SA,unbekannt,true
95980020140005220135,IND,2025-06-30,"Caja Rural de Granada, Sociedad Cooperativa de Crédito",Spain,Other highest EEA,3136090782.0,8246571275.0,0.3803,,,,,,,,,,,unbekannt,false,true
95980020140005220135,IND,2025-12-31,"Caja Rural de Granada, Sociedad Cooperativa de Crédito",Spain,Other highest EEA,3477781069.0,8391171507.0,0.4145,3477781069.0,0.0,3477781069.0,true,0.8888,0.0016,0.0,0.1095,1.0,,SA,false,true
95980020140005375335,CON,2025-12-31,"Caja Rural del Sur, S. Coop. de Crédito",Spain,Other highest EEA,5009051779.0,11683784201.0,0.4287,5009051779.0,0.0,5009051779.0,true,0.8903,0.0001,0.0,0.109,1.0,,SA,unbekannt,true
95980020140005439549,IND,2025-12-31,"Caja Rural de Navarra, S. Coop. de Crédito",Spain,Other highest EEA,7707715950.0,18208655204.0,0.4233,7707715950.0,0.0,7707715949.0,true,0.9129,0.0006,0.0,0.086,1.0,,SA,unbekannt,true
95980020140005484654,CON,2025-06-30,"Caja Rural de Albacete, Ciudad Real y Cuenca, Sociedad Cooperativa de Crédito",Spain,Other highest EEA,3650419369.0,9201893810.0,0.3967,,,,,,,,,,,unbekannt,false,true
