lei,bank_name,country,scope,refPeriod,rahmenwerk,submission_ts,im_xbrl_bestand,paket_mb,n_pdf,n_seiten,n_zeichen,zeichen_je_seite,textebene,sprache,sprach_abstand,sprach_woerter,sprach_urteil,n_offengelegt,n_ausgelassen,quote_gegen_erwartung,trea_eur,groessenklasse,zeichen_je_template,fehler
5493009ML6YX83YHC820,Argenta Bank- en Verzekeringsgroep NV,BE,CON,2025-12-31,P3NONREMDISDOCS,20260310114635682,true,1.784,2,162,425922,2629.1,ja,en,116.86,2473,englisch,62,37,0.0417,10370000000.0,mittel,6870,
5493009ML6YX83YHC820,Argenta Bank- en Verzekeringsgroep NV,BE,CON,2025-12-31,P3REMDISDOCS,20260310114635680,true,0.346,1,11,31925,2902.3,ja,en,281.08,1850,englisch,62,37,0.0417,10370000000.0,mittel,515,
5493009ML6YX83YHC820,Argenta Bank- en Verzekeringsgroep NV,BE,CON,2026-03-31,P3NONREMDISDOCS,20260526114635682,true,0.362,2,9,20567,2285.2,ja,en,155.51,2077,englisch,7,47,0.0,11120000000.0,mittel,2938,
549300A2F46GR0UOM390,Erste&Steiermärkische Bank d.d.,HR,CON,2025-06-30,P3NONREMDISDOCS,20260623161232000,true,0.528,1,41,81646,1991.4,ja,en,197.64,2201,englisch,36,45,0.0,7611000000.0,mittel,2268,
549300A2F46GR0UOM390,Erste&Steiermärkische Bank d.d.,HR,CON,2025-09-30,P3NONREMDISDOCS,20260623161011000,true,0.303,1,12,20118,1676.5,ja,en,162.11,2270,englisch,7,48,0.0,7572000000.0,mittel,2874,
549300A2F46GR0UOM390,Erste&Steiermärkische Bank d.d.,HR,CON,2025-12-31,P3NONREMDISDOCS,20260623164831000,true,1.362,1,124,393288,3171.7,ja,en,194.11,1494,englisch,49,32,0.0,8068000000.0,mittel,8026,
549300BZZFFS0SOWR325,Ford Bank GmbH,DE,IND,2025-12-31,P3NONREMDISDOCS,20260603063022153,true,0.114,1,13,33848,2603.7,ja,de,216.7,2215,landessprache,6,65,0.1429,5181000000.0,mittel,5641,
549300C6TUMDXNOVXS82,Länsförsäkringar Bank AB - gruppen,SE,CON,2025-06-30,P3NONREMDISDOCS,20251202105049517,true,1.145,1,60,144706,2411.8,ja,en,134.95,1645,englisch,39,55,0.0,12520000000.0,mittel,3710,
549300C6TUMDXNOVXS82,Länsförsäkringar Bank AB - gruppen,SE,CON,2025-09-30,P3NONREMDISDOCS,20251202105049453,true,0.247,1,11,17871,1624.6,ja,en,128.96,1799,englisch,6,49,0.0,12630000000.0,mittel,2978,
549300C6TUMDXNOVXS82,Länsförsäkringar Bank AB - gruppen,SE,CON,2025-12-31,P3NONREMDISDOCS,20260309155931147,true,1.554,1,102,282824,2772.8,ja,en,146.91,987,englisch,58,41,0.0455,12990000000.0,mittel,4876,
549300C6TUMDXNOVXS82,Länsförsäkringar Bank AB - gruppen,SE,CON,2025-12-31,P3REMDISDOCS,20260310085524102,true,0.137,1,9,20121,2235.7,ja,en,231.59,2703,englisch,58,41,0.0455,12990000000.0,mittel,347,
549300C6TUMDXNOVXS82,Länsförsäkringar Bank AB - gruppen,SE,CON,2026-03-31,P3NONREMDISDOCS,20260423085524102,true,0.192,1,11,17920,1629.1,ja,en,126.88,1797,englisch,6,48,0.0,13010000000.0,mittel,2987,
549300CQ9NLEHMRCU505,"Cecabank, S.A.",ES,IND,2025-12-31,P3NONREMDISDOCS,20260420113832000,true,7.008,10,316,926669,2932.5,ja,es,103.24,2867,landessprache,19,65,0.0,2432000000.0,klein,48772,
549300D7SF4JSQDV7040,Mirabaud & Cie (Europe) S.A.,LU,IND,2025-12-31,P3NONREMDISDOCS,20260630143600000,true,0.351,1,16,59764,3735.2,ja,en,150.55,1893,englisch,2,14,0.3333,,unbekannt,29882,
549300DVPJYGNF2P7B03,Steiermärkische Bank und Sparkassen Aktiengesellschaft,AT,CON,2025-06-30,P3NONREMDISDOCS,20251216134130001,true,0.681,1,43,85744,1994.0,ja,de,113.31,1924,landessprache,26,53,0.0,11930000000.0,mittel,3298,
549300DVPJYGNF2P7B03,Steiermärkische Bank und Sparkassen Aktiengesellschaft,AT,CON,2025-06-30,P3NONREMDISDOCS,20260125134130001,true,0.681,1,43,85744,1994.0,ja,de,113.31,1924,landessprache,26,53,0.0,11930000000.0,mittel,3298,
549300DVPJYGNF2P7B03,Steiermärkische Bank und Sparkassen Aktiengesellschaft,AT,CON,2025-09-30,P3NONREMDISDOCS,20251216140150001,true,0.292,1,11,17157,1559.7,ja,de,103.14,1464,landessprache,6,49,0.0,11960000000.0,mittel,2860,
549300DVPJYGNF2P7B03,Steiermärkische Bank und Sparkassen Aktiengesellschaft,AT,CON,2025-12-31,P3NONREMDISDOCS,20260602070500001,true,0.654,1,56,165605,2957.2,ja,de,135.49,1513,landessprache,33,51,0.0,12100000000.0,mittel,5018,
549300DVPJYGNF2P7B03,Steiermärkische Bank und Sparkassen Aktiengesellschaft,AT,CON,2025-12-31,P3REMDISDOCS,20260617113000001,true,0.135,1,9,18693,2077.0,ja,de,166.24,1961,landessprache,33,51,0.0,12100000000.0,mittel,566,
549300EHNXQVOI120S55,Coop Pank AS,EE,CON,2025-06-30,P3NONREMDISDOCS,20260226050422220,true,0.413,1,33,99596,3018.1,ja,en,169.26,2505,englisch,28,58,0.0476,1310000000.0,klein,3557,
549300EHNXQVOI120S55,Coop Pank AS,EE,CON,2025-09-30,P3NONREMDISDOCS,20260309050422220,true,0.122,1,6,12191,2031.8,ja,en,152.65,1356,englisch,4,51,0.0,1329000000.0,klein,3048,
549300EHNXQVOI120S55,Coop Pank AS,EE,CON,2025-12-31,P3NONREMDISDOCS,20260528050422220,true,0.0,0,0,0,,,,,0,unsicher,37,49,0.1842,1438000000.0,klein,,
549300EHNXQVOI120S55,Coop Pank AS,EE,CON,2025-12-31,P3NONREMDISDOCS,20260528050422221,true,0.759,1,45,118681,2637.4,ja,en,156.05,2339,englisch,37,49,0.1842,1438000000.0,klein,3208,
549300EHNXQVOI120S55,Coop Pank AS,EE,CON,2025-12-31,P3REMDISDOCS,20260528050422220,true,0.216,1,3,14691,4897.0,ja,en,256.97,2117,englisch,37,49,0.1842,1438000000.0,klein,397,
549300EHNXQVOI120S55,Coop Pank AS,EE,CON,2026-03-31,P3NONREMDISDOCS,20260604050422220,true,0.32,1,6,13579,2263.2,ja,en,162.03,1475,englisch,4,50,0.0,1478000000.0,klein,3395,
549300F7FBD744MEP844,Banque Raiffeisen,LU,IND,2025-12-31,P3NONREMDISDOCS,20260630120600000,true,7.899,1,53,130499,2462.2,ja,fr,72.93,2756,landessprache,9,62,0.0,5234000000.0,mittel,14500,
549300FH0WJAPEHTIQ77,BofA Securities Europe SA,FR,IND,2025-06-30,P3NONREMDISDOCS,20260129122224000,true,0.129,1,12,21726,1810.5,ja,en,127.88,2909,englisch,5,58,0.9167,43400000000.0,gross,4345,
549300FH0WJAPEHTIQ77,BofA Securities Europe SA,FR,IND,2025-09-30,P3NONREMDISDOCS,20260129122808000,true,0.137,1,7,11057,1579.6,ja,en,227.56,1415,englisch,1,7,,,unbekannt,11057,
549300FH0WJAPEHTIQ77,BofA Securities Europe SA,FR,IND,2025-12-31,P3NONREMDISDOCS,20260511124340001,true,1.321,1,146,388366,2660.0,ja,en,124.67,1909,englisch,57,44,0.075,42220000000.0,gross,6813,
549300FH0WJAPEHTIQ77,BofA Securities Europe SA,FR,IND,2025-12-31,P3REMDISDOCS,20260511124340001,true,0.369,1,15,37568,2504.5,ja,en,267.72,2667,englisch,57,44,0.075,42220000000.0,gross,659,
549300FRBP5L0O1HY885,Sparbanken Syd,SE,IND,2025-12-31,P3NONREMDISDOCS,20260225144300000,true,2.07,3,26,88953,3421.3,ja,sv,120.98,2521,landessprache,11,65,0.375,592300000.0,klein,8087,
549300G3C8M0WXQCWH61,Caja Laboral Popular Coop. de Crédito,ES,CON,2025-12-31,P3NONREMDISDOCS,20260423172800000,true,1.351,1,92,231664,2518.1,ja,es,136.05,1867,landessprache,15,69,0.0,9121000000.0,mittel,15444,
549300G3C8M0WXQCWH61,Caja Laboral Popular Coop. de Crédito,ES,CON,2025-12-31,P3REMDISDOCS,20260423172800000,true,0.647,1,12,17561,1463.4,ja,es,153.47,2072,landessprache,15,69,0.0,9121000000.0,mittel,1171,
549300GKFG0RYRRQ1414,DNB BANK ASA,NO,CON,2025-12-31,P3NONREMDISDOCS,20260311140000000,true,1.368,1,120,363614,3030.1,ja,en,201.0,2806,englisch,62,37,0.0455,98880000000.0,gross,5865,
549300GKFG0RYRRQ1414,DNB BANK ASA,NO,CON,2025-12-31,P3REMDISDOCS,20260311140000000,true,0.031,1,3,6633,2211.0,ja,en,293.4,985,englisch,62,37,0.0455,98880000000.0,gross,107,
549300GKFG0RYRRQ1414,DNB BANK ASA,NO,CON,2026-03-31,P3NONREMDISDOCS,20260511210000000,true,0.152,1,2,788,394.0,ja,,,111,unsicher,9,53,0.0,104900000000.0,gross,88,
549300HFEHJOXGE4ZE63,SFIL S.A.,FR,CON,2025-06-30,P3NONREMDISDOCS,20260126115401003,true,0.617,1,44,93508,2125.2,ja,fr,82.13,2557,landessprache,32,54,0.0952,3349000000.0,klein,2922,
549300HFEHJOXGE4ZE63,SFIL S.A.,FR,CON,2025-09-30,P3NONREMDISDOCS,20260126115401003,true,0.864,1,8,14509,1813.6,ja,fr,16.95,1416,landessprache,4,51,0.0,3304000000.0,klein,3627,
549300HFEHJOXGE4ZE63,SFIL S.A.,FR,CON,2025-12-31,P3NONREMDISDOCS,20260126115401003,true,2.072,1,91,254415,2795.8,ja,en,216.16,2896,englisch,47,44,0.0714,3184000000.0,klein,5413,
549300HFEHJOXGE4ZE63,SFIL S.A.,FR,CON,2026-03-31,P3NONREMDISDOCS,20260526115401003,true,0.953,1,8,16465,2058.1,ja,fr,18.9,1376,landessprache,4,50,0.0,3244000000.0,klein,4116,
549300HFEHJOXGE4ZE63,SFIL S.A.,FR,CON,2026-03-31,P3NONREMDISDOCS,20260526125401003,true,0.896,1,8,14337,1792.1,ja,fr,18.9,1376,landessprache,4,50,0.0,3244000000.0,klein,3584,
549300HFEHJOXGE4ZE63,SFIL S.A.,FR,CON,2026-03-31,P3NONREMDISDOCS,20260826125401003,true,0.958,1,8,14193,1774.1,ja,fr,17.91,1340,landessprache,4,50,0.0,3244000000.0,klein,3548,
549300HUKIA1IZQHFZ83,Erste Bank der oesterreichischen Sparkassen AG,AT,IND,2025-06-30,P3NONREMDISDOCS,20260309100507000,true,0.199,1,3,9844,3281.3,ja,de,148.48,990,landessprache,2,61,0.0,11850.0,klein,4922,
549300HUKIA1IZQHFZ83,Erste Bank der oesterreichischen Sparkassen AG,AT,IND,2025-12-31,P3NONREMDISDOCS,20260626072928000,true,1.422,1,51,165645,3247.9,ja,de,135.85,1428,landessprache,29,50,0.0,14860.0,klein,5712,
549300IQZVZ949N37S44,Euroclear Holding,BE,CON,2025-06-30,P3NONREMDISDOCS,20260605112550119,true,0.591,1,84,148393,1766.6,ja,en,187.47,2155,englisch,7,79,0.8095,14390000000.0,mittel,21199,
549300IQZVZ949N37S44,Euroclear Holding,BE,CON,2025-09-30,P3NONREMDISDOCS,20260609113540348,true,0.434,1,21,29898,1423.7,ja,en,200.84,2395,englisch,0,55,1.0,14450000000.0,mittel,,
549300IQZVZ949N37S44,Euroclear Holding,BE,CON,2025-12-31,P3NONREMDISDOCS,20260605112550119,true,0.936,1,197,457854,2324.1,ja,en,171.46,1079,englisch,49,50,0.1364,15630000000.0,mittel,9344,
549300IRGNL8Q3O8Y413,Eurobank Bulgaria,BG,IND,2025-12-31,P3NONREMDISDOCS,20260630144511000,true,1.615,1,86,249870,2905.5,ja,en,197.67,2484,englisch,30,54,0.0,6783000000.0,mittel,8329,
549300J0GSZ83GTKBZ89,OTP banka d.d.,SI,CON,2025-12-31,P3NONREMDISDOCS,20260409055129453,true,3.39,2,406,1103626,2718.3,ja,en,252.49,2606,englisch,0,79,1.0,,unbekannt,,
549300JB1P61FUTPEZ75,"Všeobecná úverová banka, a.s.",SK,CON,2025-06-30,P3NONREMDISDOCS,20260527142113297,true,6.62,2,219,659118,3009.7,ja,en,249.15,2641,englisch,48,46,0.0,11100000000.0,mittel,13732,
549300JB1P61FUTPEZ75,"Všeobecná úverová banka, a.s.",SK,CON,2025-09-30,P3NONREMDISDOCS,20260521114225946,true,2.087,2,50,86739,1734.8,ja,en,248.96,2639,englisch,7,48,0.0,10970000000.0,mittel,12391,
549300JB1P61FUTPEZ75,"Všeobecná úverová banka, a.s.",SK,CON,2025-12-31,P3NONREMDISDOCS,20260527144213268,true,12.431,2,462,1395863,3021.3,ja,en,250.0,2568,englisch,68,31,0.0,10310000000.0,mittel,20527,
549300JB1P61FUTPEZ75,"Všeobecná úverová banka, a.s.",SK,CON,2025-12-31,P3NONREMDISDOCS,20260619144323267,true,14.199,2,462,1402832,3036.4,ja,en,250.0,2568,englisch,68,31,0.0,10310000000.0,mittel,20630,
549300JB1P61FUTPEZ75,"Všeobecná úverová banka, a.s.",SK,CON,2025-12-31,P3REMDISDOCS,20260610110015324,true,3.309,2,60,155920,2598.7,ja,en,300.07,3006,englisch,68,31,0.0,10310000000.0,mittel,2293,
549300JB1P61FUTPEZ75,"Všeobecná úverová banka, a.s.",SK,CON,2025-12-31,P3REMDISDOCS,20260619144115325,true,5.657,2,60,149055,2484.2,ja,en,300.2,3008,englisch,68,31,0.0,10310000000.0,mittel,2192,
549300JB1P61FUTPEZ75,"Všeobecná úverová banka, a.s.",SK,CON,2026-03-31,P3NONREMDISDOCS,20260616143917827,true,1.922,2,50,87608,1752.2,ja,en,249.91,2645,englisch,7,47,0.0,10620000000.0,mittel,12515,
549300JECLPX13NZLU57,Danske Andelskassers Bank A/S,DK,CON,2025-12-31,P3NONREMDISDOCS,20260224111116000,true,0.129,1,20,66513,3325.7,ja,da,33.55,2146,landessprache,28,58,0.0909,1299000000.0,klein,2375,
549300JSC82O1L4XV837,Nordnet - Grupp,SE,CON,2025-12-31,P3NONREMDISDOCS,20260324092001547,true,0.864,1,77,178933,2323.8,ja,sv,126.74,2446,landessprache,42,36,0.0,1893000000.0,klein,4260,
549300KOORG6SN9LMO68,IIG Bank (Malta) Ltd,MT,IND,2025-12-31,P3NONREMDISDOCS,20260601162111860,true,0.925,1,49,86124,1757.6,ja,en,220.11,2417,landessprache,8,68,0.125,77710000.0,klein,10766,
549300KOORG6SN9LMO68,IIG Bank (Malta) Ltd,MT,IND,2025-12-31,P3REMDISDOCS,20260601162111860,true,1.283,1,66,110294,1671.1,ja,en,212.72,2327,landessprache,8,68,0.125,77710000.0,klein,13787,
549300KOORG6SN9LMO68,IIG Bank (Malta) Ltd,MT,IND,2025-12-31,P3REMDISDOCS,20260603122111860,true,0.355,1,6,8916,1486.0,ja,en,224.41,1221,landessprache,8,68,0.125,77710000.0,klein,1114,
549300L1IEXJYJ2NUV45,Sparekassen Danmark,DK,IND,2025-12-31,P3NONREMDISDOCS,20260302104329000,true,3.606,1,39,93689,2402.3,ja,da,35.83,1228,landessprache,22,62,0.0,7093000000.0,mittel,4259,
549300L7YCATGO57ZE10,FINECOBANK BANCA FINECO S.P.A. (IN BREVE FINECOBANK S.P.A. OVVERO BANCA FINECO S.P.A. OVVERO FINECO BANCA S.P.A.),IT,CON,2025-06-30,P3NONREMDISDOCS,20251209165556806,true,4.67,2,208,666908,3206.3,ja,en,259.16,2566,englisch,30,64,0.0455,5805000000.0,mittel,22230,
549300L7YCATGO57ZE10,FINECOBANK BANCA FINECO S.P.A. (IN BREVE FINECOBANK S.P.A. OVVERO BANCA FINECO S.P.A. OVVERO FINECO BANCA S.P.A.),IT,CON,2025-09-30,P3NONREMDISDOCS,20260113113856807,true,1.882,2,52,119619,2300.4,ja,en,278.87,2754,englisch,3,52,0.0,5815000000.0,mittel,39873,
549300L7YCATGO57ZE10,FINECOBANK BANCA FINECO S.P.A. (IN BREVE FINECOBANK S.P.A. OVVERO BANCA FINECO S.P.A. OVVERO FINECO BANCA S.P.A.),IT,CON,2025-12-31,P3NONREMDISDOCS,20260428150237243,true,4.162,2,322,1182875,3673.5,ja,it,147.62,2371,landessprache,48,51,0.0455,6202000000.0,mittel,24643,
549300L7YCATGO57ZE10,FINECOBANK BANCA FINECO S.P.A. (IN BREVE FINECOBANK S.P.A. OVVERO BANCA FINECO S.P.A. OVVERO FINECO BANCA S.P.A.),IT,CON,2025-12-31,P3REMDISDOCS,20260428150237243,true,1.564,2,42,110388,2628.3,ja,it,153.25,2336,landessprache,48,51,0.0455,6202000000.0,mittel,2300,
549300L7YCATGO57ZE10,FINECOBANK BANCA FINECO S.P.A. (IN BREVE FINECOBANK S.P.A. OVVERO BANCA FINECO S.P.A. OVVERO FINECO BANCA S.P.A.),IT,CON,2026-03-31,P3NONREMDISDOCS,20260512150237243,true,1.17,2,44,101364,2303.7,ja,it,142.28,2495,landessprache,3,51,0.0,6299000000.0,mittel,33788,
549300LYFYVPUCG6SY25,"Banco Cooperativo Español, S.A.",ES,CON,2025-12-31,P3NONREMDISDOCS,20260630121214000,true,2.648,1,160,363088,2269.3,ja,es,175.3,2202,landessprache,36,50,0.0909,2791000000.0,klein,10086,
549300M2IHOB9P5WE714,Swissquote Bank Europe S.A,LU,IND,2025-12-31,P3NONREMDISDOCS,20260630120012001,true,0.955,1,29,156478,5395.8,ja,en,235.54,2819,englisch,24,54,0.2222,494400000.0,klein,6520,
549300MM2G2LFEPR2M50,Skandiabanken Aktiebolag (publ),SE,IND,2025-12-31,P3NONREMDISDOCS,20260319133902000,true,0.785,1,81,178363,2202.0,ja,sv,77.07,2089,landessprache,43,56,0.0909,,unbekannt,4148,
549300MSY5NIVC0BME80,CIB Bankcsoport,HU,CON,2025-06-30,P3NONREMDISDOCS,20260604085341000,true,0.266,1,9,21223,2358.1,ja,hu,44.54,1886,landessprache,3,60,0.0,3717000000.0,klein,7074,
549300ND1MQ8SNNYMJ22,AS SEB Pank,EE,CON,2025-06-30,P3NONREMDISDOCS,20260206020258135,true,0.136,2,10,15423,1542.3,ja,en,98.94,1698,englisch,1,54,0.0,3467000000.0,klein,15423,
549300ND1MQ8SNNYMJ22,AS SEB Pank,EE,CON,2025-12-31,P3NONREMDISDOCS,20260331090342500,true,1.603,2,129,432192,3350.3,ja,en,193.82,2296,englisch,31,45,0.0,3330000000.0,klein,13942,
549300ND1MQ8SNNYMJ22,AS SEB Pank,EE,CON,2025-12-31,P3REMDISDOCS,20260331120242500,true,0.166,2,20,42245,2112.2,ja,en,215.95,2783,englisch,31,45,0.0,3330000000.0,klein,1363,
549300NYKK9MWM7GGW15,ING Groep N.V.,NL,CON,2025-06-30,P3NONREMDISDOCS,20260220114621887,true,0.629,1,6,15132,2522.0,ja,en,250.8,2185,englisch,41,53,0.4091,335800000000.0,gross,369,
549300NYKK9MWM7GGW15,ING Groep N.V.,NL,CON,2025-06-30,P3NONREMDISDOCS,20260220144621887,true,0.692,1,11,30936,2812.4,ja,en,210.91,2769,englisch,41,53,0.4091,335800000000.0,gross,755,
549300NYKK9MWM7GGW15,ING Groep N.V.,NL,CON,2025-09-30,P3NONREMDISDOCS,20260220104621887,true,0.629,1,6,15132,2522.0,ja,en,250.8,2185,englisch,1,62,1.0,336200000000.0,gross,15132,
549300NYKK9MWM7GGW15,ING Groep N.V.,NL,CON,2025-09-30,P3NONREMDISDOCS,20260220154621887,true,0.629,1,6,15132,2522.0,ja,en,250.8,2185,englisch,1,62,1.0,336200000000.0,gross,15132,
549300NYKK9MWM7GGW15,ING Groep N.V.,NL,CON,2025-12-31,P3NONREMDISDOCS,20260420160346269,true,4.086,1,182,483388,2656.0,ja,en,199.93,2691,englisch,88,26,0.0,340700000000.0,gross,5493,
549300NYKK9MWM7GGW15,ING Groep N.V.,NL,CON,2025-12-31,P3REMDISDOCS,20260420160346269,true,0.194,1,8,26518,3314.8,ja,en,240.99,2859,englisch,88,26,0.0,340700000000.0,gross,301,
549300NYKK9MWM7GGW15,ING Groep N.V.,NL,CON,2026-03-31,P3NONREMDISDOCS,20260528121335100,true,6.262,1,16,33406,2087.9,ja,en,144.31,2065,englisch,9,53,0.0,344300000000.0,gross,3712,
549300O2UN9JLME31F08,UniCredit Banka Slovenija d.d.,SI,IND,2025-12-31,P3NONREMDISDOCS,20260602155600000,true,0.659,2,20,64082,3204.1,ja,en,231.18,2816,englisch,32,44,0.0,,unbekannt,2003,
549300O2UN9JLME31F08,UniCredit Banka Slovenija d.d.,SI,IND,2025-12-31,P3REMDISDOCS,20260602155600000,true,0.636,1,13,38499,2961.5,ja,en,260.85,2879,englisch,32,44,0.0,,unbekannt,1203,
549300O3HXYXXUHR0897,Klarna - Grupp,SE,CON,2025-06-30,P3NONREMDISDOCS,20260205133225300,true,0.063,1,3,5904,1968.0,ja,en,109.62,520,englisch,1,54,0.0,6814000000.0,mittel,5904,
549300O3HXYXXUHR0897,Klarna - Grupp,SE,CON,2025-12-31,P3NONREMDISDOCS,20260317104357300,true,1.242,1,70,212843,3040.6,ja,en,239.72,2165,englisch,42,36,0.0,8562000000.0,mittel,5068,
549300O3HXYXXUHR0897,Klarna - Grupp,SE,CON,2025-12-31,P3REMDISDOCS,20260317104345300,true,0.123,1,9,16961,1884.6,ja,en,210.88,1636,englisch,42,36,0.0,8562000000.0,mittel,404,
549300OL514RA0SXJJ44,Clearstream Banking S.A.,LU,IND,2025-12-31,P3NONREMDISDOCS,20260520075206453,true,5.168,1,163,387383,2376.6,ja,en,93.95,628,englisch,37,36,0.1053,3134000000.0,klein,10470,
549300OLBL49CW8CT155,"Ibercaja Banco, S.A.",ES,CON,2025-06-30,P3NONREMDISDOCS,20260211152806172,true,1.532,1,48,142066,2959.7,ja,es,219.99,2991,landessprache,35,59,0.0,18550000000.0,mittel,4059,
549300OLBL49CW8CT155,"Ibercaja Banco, S.A.",ES,CON,2025-12-31,P3NONREMDISDOCS,20260415152411276,true,4.443,1,288,821461,2852.3,ja,es,147.1,2325,landessprache,55,44,0.0682,18880000000.0,mittel,14936,
549300OLBL49CW8CT155,"Ibercaja Banco, S.A.",ES,CON,2025-12-31,P3REMDISDOCS,20260415152409276,true,0.635,1,21,56855,2707.4,ja,es,209.37,2947,landessprache,55,44,0.0682,18880000000.0,mittel,1034,
549300OMTXWX1144LP69,"Akciju sabiedrība ""Reģionālā investīciju banka""",LV,IND,2025-12-31,P3NONREMDISDOCS,20260330174911000,true,0.39,1,37,94333,2549.5,ja,en,225.85,2453,englisch,16,60,0.0,229500000.0,klein,5896,
549300OMTXWX1144LP69,"Akciju sabiedrība ""Reģionālā investīciju banka""",LV,IND,2025-12-31,P3NONREMDISDOCS,20260331122911000,true,0.336,1,29,76810,2648.6,ja,en,228.28,2475,englisch,16,60,0.0,229500000.0,klein,4801,
549300OMTXWX1144LP69,"Akciju sabiedrība ""Reģionālā investīciju banka""",LV,IND,2025-12-31,P3NONREMDISDOCS,20260410174911000,true,0.39,1,37,94333,2549.5,ja,en,225.85,2453,englisch,16,60,0.0,229500000.0,klein,5896,
549300OMTXWX1144LP69,"Akciju sabiedrība ""Reģionālā investīciju banka""",LV,IND,2025-12-31,P3REMDISDOCS,20260331121111000,true,0.142,1,10,17780,1778.0,ja,en,264.75,2440,englisch,16,60,0.0,229500000.0,klein,1111,
549300PZMFIQR79Q0T97,Íslandsbanki hf.,IS,CON,2025-12-31,P3NONREMDISDOCS,20260220094235112,true,5.469,1,121,296491,2450.3,ja,en,205.37,2683,landessprache,52,47,0.0455,7019000000.0,mittel,5702,
549300PZMFIQR79Q0T97,Íslandsbanki hf.,IS,CON,2026-03-31,P3NONREMDISDOCS,20260507105728660,true,2.262,1,9,15943,1771.4,ja,en,170.42,1819,landessprache,4,58,0.0,7304000000.0,mittel,3986,
549300Q3OIWRHQUQM052,SpareBank 1 Sør-Norge,NO,CON,2025-12-31,P3NONREMDISDOCS,20250327152029257,true,1.964,1,66,176454,2673.5,ja,en,234.88,2810,englisch,57,42,0.0909,19190000000.0,mittel,3096,
549300RFKNCOX56F8591,RAIFFEISEN BANK S.A.,RO,CON,2025-06-30,P3NONREMDISDOCS,20260629123832000,true,0.307,1,61,125514,2057.6,ja,en,248.1,2769,englisch,40,54,0.1,6692000.0,klein,3138,
549300RFKNCOX56F8591,RAIFFEISEN BANK S.A.,RO,CON,2025-12-31,P3NONREMDISDOCS,20260611123832000,true,0.551,1,118,317486,2690.6,ja,en,267.63,2780,englisch,57,42,0.0417,7014000.0,klein,5570,
549300RG3H390KEL8896,Banca Transilvania,RO,CON,2025-06-30,P3NONREMDISDOCS,20251027113824000,true,1.368,1,87,326942,3758.0,ja,en,148.45,2324,englisch,72,22,0.0,18460000000.0,mittel,4541,
549300RG3H390KEL8896,Banca Transilvania,RO,CON,2025-09-30,P3NONREMDISDOCS,20260213112739000,true,0.29,1,14,37465,2676.1,ja,en,210.78,1836,englisch,4,51,0.0,18830000000.0,mittel,9366,
549300RG3H390KEL8896,Banca Transilvania,RO,CON,2025-12-31,P3NONREMDISDOCS,20260630092624000,true,2.158,1,154,519873,3375.8,ja,en,280.0,2475,englisch,54,45,0.1364,19430000000.0,mittel,9627,
549300RG3H390KEL8896,Banca Transilvania,RO,CON,2025-12-31,P3REMDISDOCS,20260630092717000,true,0.364,1,15,35322,2354.8,ja,en,303.29,2519,englisch,54,45,0.1364,19430000000.0,mittel,654,
549300RMML7KXP6M1Y98,BANCO BAI EUROPA S.A.,PT,IND,2025-12-31,P3NONREMDISDOCS,20251210141632007,true,0.805,1,59,162015,2746.0,ja,pt,159.51,2376,landessprache,15,69,0.1,523700000.0,klein,10801,
549300S2T3FWVVXWJI89,"Slovenská sporiteľňa, a.s.",SK,CON,2025-06-30,P3NONREMDISDOCS,20260327133433405,true,1.783,2,46,131272,2853.7,ja,sk,23.62,2032,landessprache,28,51,0.0,11000000.0,klein,4688,
549300S2T3FWVVXWJI89,"Slovenská sporiteľňa, a.s.",SK,CON,2025-06-30,P3NONREMDISDOCS,20260327222412282,true,2.094,2,46,130460,2836.1,ja,sk,23.54,2039,landessprache,28,51,0.0,11000000.0,klein,4659,
549300S2T3FWVVXWJI89,"Slovenská sporiteľňa, a.s.",SK,CON,2025-06-30,P3NONREMDISDOCS,20260330100848526,true,2.094,2,46,130460,2836.1,ja,sk,23.54,2039,landessprache,28,51,0.0,11000000.0,klein,4659,
549300S2T3FWVVXWJI89,"Slovenská sporiteľňa, a.s.",SK,CON,2025-09-30,P3NONREMDISDOCS,20260330101319995,true,0.986,2,24,58488,2437.0,ja,sk,46.05,2280,landessprache,7,48,0.0,10510000.0,klein,8355,
549300S2T3FWVVXWJI89,"Slovenská sporiteľňa, a.s.",SK,CON,2025-12-31,P3NONREMDISDOCS,20260330170819995,true,1.853,1,62,186159,3002.6,ja,sk,22.12,1899,landessprache,30,49,0.0,10820000.0,klein,6205,
549300S2T3FWVVXWJI89,"Slovenská sporiteľňa, a.s.",SK,CON,2026-03-31,P3NONREMDISDOCS,20260430105715949,true,0.895,1,24,57167,2382.0,ja,sk,48.49,2289,landessprache,7,47,0.0,10810000.0,klein,8167,
549300SBPFE9JX7N8J82,AB SEB bankas,LT,IND,2025-06-30,P3NONREMDISDOCS,20260205104955299,true,0.334,2,8,18027,2253.4,ja,en,70.48,1802,englisch,2,53,0.0,5554000000.0,mittel,9014,
549300SBPFE9JX7N8J82,AB SEB bankas,LT,IND,2025-12-31,P3NONREMDISDOCS,20260330104955299,true,1.654,2,146,446558,3058.6,ja,en,190.67,1972,englisch,31,45,0.0,5071000000.0,mittel,14405,
