refPeriod,kopf_a,name_a,heimat_a,kopf_b,name_b,heimat_b,ueberlappung,ueberlappung_spezifisch,spezifisch_moeglich,spezifisch_ausgeschoepft,n_gemeinsam,top_gemeinsam,grenzueberschreitend
2025-12-31,254900NKYL22Y1SJAI75,FIMBank plc,Malta,8156003D79D064FB5360,CASSA LOMBARDA - S.P.A.,Italy,0.4537,0.0041,0.0137,0.2997,12,France|Spain|Germany,ja
2025-12-31,254900NKYL22Y1SJAI75,FIMBank plc,Malta,8156005420362AE59184,BANCA IFIS S.P.A. (OVVERO IFIS BANCA S.P.A. O IN FORMA ABBREVIATA IFIS S.P.A.),Italy,0.3813,0.0014,0.0622,0.0224,24,France|Germany|Poland,ja
2025-12-31,254900NKYL22Y1SJAI75,FIMBank plc,Malta,815600AD83B2B6317788,CREDITO EMILIANO HOLDING SOCIETA' PER AZIONI,Italy,0.4143,0.0007,0.0007,1.0000,21,France|Spain|United Kingdom,ja
2025-12-31,254900NKYL22Y1SJAI75,FIMBank plc,Malta,815600E4E6DCD2D25E30,BANCO BPM SOCIETA' PER AZIONI,Italy,0.4718,0.0014,0.0023,0.5820,23,Germany|France|Spain,ja
2025-12-31,254900NKYL22Y1SJAI75,FIMBank plc,Malta,8I5DZWZKVSZI1NUHU748,J.P. Morgan SE,Germany,0.3426,0.0025,0.0622,0.0401,23,France|Spain|United Kingdom,ja
2025-12-31,254900NKYL22Y1SJAI75,FIMBank plc,Malta,95980020140005220135,"Caja Rural de Granada, Sociedad Cooperativa de Crédito",Spain,0.3937,0.0000,0.0008,0.0030,16,Germany|France|United Kingdom,ja
2025-12-31,254900NKYL22Y1SJAI75,FIMBank plc,Malta,95980020140005439549,"Caja Rural de Navarra, S. Coop. de Crédito",Spain,0.3919,0.0012,0.0063,0.1877,18,France|Germany|Luxembourg,ja
2025-12-31,254900NKYL22Y1SJAI75,FIMBank plc,Malta,95980020140005484654,"Caja Rural de Albacete, Ciudad Real y Cuenca, Sociedad Cooperativa de Crédito",Spain,0.3604,0.0000,0.0000,,10,France|Germany|United Kingdom,ja
2025-12-31,254900NKYL22Y1SJAI75,FIMBank plc,Malta,95980020140005552166,"Eurocaja Rural, Sociedad Cooperativa de Crédito",Spain,0.3223,0.0005,0.0577,0.0083,13,France|Germany|Luxembourg,ja
2025-12-31,254900NKYL22Y1SJAI75,FIMBank plc,Malta,95980020140005881190,Banco de Crédito Social Cooperativo,Spain,0.4538,0.0045,0.0045,0.9997,21,Germany|France|United Kingdom,ja
2025-12-31,254900NKYL22Y1SJAI75,FIMBank plc,Malta,9695000CG7B84NLR5984,Confédération Nationale du Crédit Mutuel,France,0.3844,0.0015,0.0130,0.1170,23,Germany|Spain|United Kingdom,ja
2025-12-31,254900NKYL22Y1SJAI75,FIMBank plc,Malta,969500F7JLTX36OUI695,RCI Banque,France,0.3939,0.0011,0.0622,0.0175,12,Germany|Spain|United Kingdom,ja
2025-12-31,254900NKYL22Y1SJAI75,FIMBank plc,Malta,969500TJ5KRTCJQWXH05,CRÉDIT AGRICOLE AUTO BANK S.P.A.,Italy,0.5071,0.0000,0.0020,0.0000,15,Germany|France|Spain,ja
2025-12-31,254900NKYL22Y1SJAI75,FIMBank plc,Malta,9DJT3UXIJIZJI4WXO774,Bank of America Europe Designated Activity Company,Ireland,0.4133,0.0015,0.0622,0.0245,22,France|Germany|United Kingdom,ja
2025-12-31,254900NKYL22Y1SJAI75,FIMBank plc,Malta,A5GWLFH3KM7YV2SFQL84,Belfius Bank,Belgium,0.3311,0.0012,0.0128,0.0970,22,France|United Kingdom|Germany,ja
2025-12-31,254900NKYL22Y1SJAI75,FIMBank plc,Malta,AT0000000000043000VB,VOLKSBANK WIEN AG VB,Austria,0.4110,0.0002,0.0047,0.0347,23,Germany|France|Belgium,ja
2025-12-31,254900NKYL22Y1SJAI75,FIMBank plc,Malta,B64D6Y3LBJS4ANNPCU93,NIBC Bank N.V.,Netherlands,0.4834,0.0041,0.0170,0.2413,10,Germany|France|Spain,ja
2025-12-31,254900NKYL22Y1SJAI75,FIMBank plc,Malta,BFXS5XCH7N0Y05NIXW11,ABN AMRO Bank N.V.,Netherlands,0.4856,0.0015,0.0622,0.0238,24,Germany|France|United Kingdom,ja
2025-12-31,254900NKYL22Y1SJAI75,FIMBank plc,Malta,DIZES5CFO5K3I5R58746,Landesbank Hessen-Thüringen Girozentrale,Germany,0.3617,0.0020,0.0460,0.0436,24,France|Poland|United Kingdom,ja
2025-12-31,254900NKYL22Y1SJAI75,FIMBank plc,Malta,DSNHHQ2B9X5N6OUJ1236,Norddeutsche Landesbank - Girozentrale -,Germany,0.3287,0.0002,0.0596,0.0035,20,France|United Kingdom|Poland,ja
2025-12-31,254900NKYL22Y1SJAI75,FIMBank plc,Malta,DZZ47B9A52ZJ6LT6VV95,Deutsche Pfandbriefbank AG,Germany,0.3994,0.0000,0.0064,0.0000,13,France|Spain|Poland,ja
2025-12-31,254900NKYL22Y1SJAI75,FIMBank plc,Malta,I7ETN0QQO2AHZZGHJ389,KOMMUNALBANKEN AS,Norway,0.3463,0.0000,0.0000,,4,Germany|France|Sweden,ja
2025-12-31,254900NKYL22Y1SJAI75,FIMBank plc,Malta,J4CP7MHCXR8DAQMKIL78,MEDIOBANCA - BANCA DI CREDITO FINANZIARIO S.P.A.,Italy,0.4578,0.0014,0.0569,0.0254,23,France|Spain|Germany,ja
2025-12-31,254900NKYL22Y1SJAI75,FIMBank plc,Malta,MLU0ZO3ML4LN2LL2TL39,HSBC Continental Europe,France,0.3914,0.0023,0.0622,0.0363,24,Germany|Spain|United Kingdom,ja
2025-12-31,254900NKYL22Y1SJAI75,FIMBank plc,Malta,N747OI7JINV7RUUH6190,BPER Banca S.p.A.,Italy,0.5299,0.0037,0.0209,0.1766,24,Germany|France|Spain,ja
2025-12-31,254900NKYL22Y1SJAI75,FIMBank plc,Malta,NNVPP80YIZGEY2314M97,ICCREA BANCA S.P.A. - ISTITUTO CENTRALE DEL CREDITO COOPERATIVO (IN FORMA ABBREVIATA: ICCREA BANCA S.P.A.),Italy,0.5210,0.0041,0.0074,0.5516,18,Germany|France|Spain,ja
2025-12-31,254900NKYL22Y1SJAI75,FIMBank plc,Malta,O2RNE8IBXP4R0TD8PU41,Société générale S.A.,France,0.3662,0.0049,0.0264,0.1871,24,Germany|Spain|United Kingdom,ja
2025-12-31,254900NKYL22Y1SJAI75,FIMBank plc,Malta,P4GTT6GF1W40CVIMFR43,Powszechna Kasa Oszczednosci Bank Polski S.A.,Poland,0.3443,0.0011,0.0622,0.0176,24,Germany|France|Luxembourg,ja
2025-12-31,254900NKYL22Y1SJAI75,FIMBank plc,Malta,R0MUWSFPU8MPRO8K5P83,BNP Paribas,France,0.3724,0.0050,0.0108,0.4627,24,Germany|Poland|Spain,ja
2025-12-31,254900NKYL22Y1SJAI75,FIMBank plc,Malta,R7CQUF1DQM73HUTV1078,"Banque et Caisse d´Epargne de l´Etat, Luxembourg",Luxembourg,0.4628,0.0000,0.0047,0.0055,21,Germany|France|United Kingdom,ja
2025-12-31,254900NKYL22Y1SJAI75,FIMBank plc,Malta,VDYMYTQGZZ6DU0912C88,Bayerische Landesbank,Germany,0.3477,0.0001,0.0041,0.0179,24,France|Poland|United Kingdom,ja
2025-12-31,254900NKYL22Y1SJAI75,FIMBank plc,Malta,WFLLPEPC7FZXENRZV188,THE BANK OF NEW YORK MELLON,Belgium,0.3619,0.0042,0.0622,0.0681,16,Germany|Spain|United Kingdom,ja
2025-12-31,2W8N8UU78PMDQKZENC08,Intesa Sanpaolo S.p.A.,Italy,315700E9POA724IWFP59,J&amp;T FINANCE GROUP SE,Czech,0.3723,0.0003,0.0079,0.0342,36,Slovakia|Luxembourg|Germany,ja
2025-12-31,2W8N8UU78PMDQKZENC08,Intesa Sanpaolo S.p.A.,Italy,3H0Q3U74FVFED2SHZT16,MBH bankcsoport,Hungary,0.4203,0.0439,0.0714,0.6149,92,Croatia|United States|France,ja
2025-12-31,2W8N8UU78PMDQKZENC08,Intesa Sanpaolo S.p.A.,Italy,52990045V2BWJN669Q34,Wüstenrot Wohnungswirtschaft registrierte Genossenschaft mit beschränkter Haftung,Austria,0.3528,0.0001,0.0011,0.1257,25,Slovakia|France|Germany,ja
2025-12-31,2W8N8UU78PMDQKZENC08,Intesa Sanpaolo S.p.A.,Italy,5299007S3UH5RKUYDA52,DEUTSCHE APOTHEKER- UND ÄRZTEBANK EG,Germany,0.3299,0.0012,0.0016,0.7274,55,United States|France|Luxembourg,ja
2025-12-31,2W8N8UU78PMDQKZENC08,Intesa Sanpaolo S.p.A.,Italy,529900HNOAA1KXQJUQ27,"DZ BANK AG Deutsche Zentral-Genossenschaftsbank, Frankfurt am Main",Germany,0.4732,0.0526,0.1331,0.3955,120,United States|United Kingdom|France,ja
2025-12-31,2W8N8UU78PMDQKZENC08,Intesa Sanpaolo S.p.A.,Italy,529900JZTYE3W7WQH904,HASPA Finanzholding,Germany,0.3011,0.0001,0.0001,0.9671,28,United States|France|Luxembourg,ja
2025-12-31,2W8N8UU78PMDQKZENC08,Intesa Sanpaolo S.p.A.,Italy,529900SXEWPJ1MRRX537,Raiffeisen-Holding Niederösterreich-Wien registrierte Genossenschaft mit beschränkter Haftung,Austria,0.4049,0.0034,0.0044,0.7675,58,Slovakia|Luxembourg|France,ja
2025-12-31,2W8N8UU78PMDQKZENC08,Intesa Sanpaolo S.p.A.,Italy,54930060Q00W1SRIUI57,vdk bank,Belgium,0.3740,0.0109,0.0291,0.3759,28,United States|France|United Kingdom,ja
2025-12-31,2W8N8UU78PMDQKZENC08,Intesa Sanpaolo S.p.A.,Italy,5493006QMFDDMYWIAM13,"Banco Santander, S.A.",Spain,0.3297,0.0246,0.1331,0.1847,131,United States|United Kingdom|France,ja
2025-12-31,2W8N8UU78PMDQKZENC08,Intesa Sanpaolo S.p.A.,Italy,5493007BWYDPQZLZ0Y27,HYPO NOE Landesbank für Niederösterreich und Wien AG,Austria,0.3029,0.0002,0.0003,0.6491,28,France|Netherlands|Slovakia,ja
2025-12-31,2W8N8UU78PMDQKZENC08,Intesa Sanpaolo S.p.A.,Italy,549300GDPG70E3MBBU98,KfW Beteiligungsholding GmbH,Germany,0.4437,0.0439,0.1331,0.3294,71,United States|United Kingdom|France,ja
2025-12-31,2W8N8UU78PMDQKZENC08,Intesa Sanpaolo S.p.A.,Italy,549300GKFG0RYRRQ1414,DNB BANK ASA,Norway,0.3169,0.0003,0.0060,0.0542,28,United States|United Kingdom|Luxembourg,ja
2025-12-31,2W8N8UU78PMDQKZENC08,Intesa Sanpaolo S.p.A.,Italy,549300L7YCATGO57ZE10,FINECOBANK BANCA FINECO S.P.A. (IN BREVE FINECOBANK S.P.A. OVVERO BANCA FINECO S.P.A. OVVERO FINECO BANCA S.P.A.),Italy,0.3791,0.0088,0.0160,0.5529,128,United States|United Kingdom|France,nein
2025-12-31,2W8N8UU78PMDQKZENC08,Intesa Sanpaolo S.p.A.,Italy,549300NYKK9MWM7GGW15,ING Groep N.V.,Netherlands,0.4047,0.0420,0.0902,0.4659,147,United States|Luxembourg|Spain,ja
2025-12-31,2W8N8UU78PMDQKZENC08,Intesa Sanpaolo S.p.A.,Italy,549300RG3H390KEL8896,Banca Transilvania,Romania,0.3333,0.0108,0.1331,0.0811,81,United States|France|Luxembourg,ja
2025-12-31,2W8N8UU78PMDQKZENC08,Intesa Sanpaolo S.p.A.,Italy,549300TEJKOLFN65KR76,BNF Bank plc,Malta,0.3156,0.0001,0.0404,0.0031,17,United States|France|Luxembourg,ja
2025-12-31,2W8N8UU78PMDQKZENC08,Intesa Sanpaolo S.p.A.,Italy,549300TRUWO2CD2G5692,"UNICREDIT, SOCIETA' PER AZIONI",Italy,0.3638,0.0269,0.0278,0.9672,136,France|Germany|United Kingdom,nein
2025-12-31,2W8N8UU78PMDQKZENC08,Intesa Sanpaolo S.p.A.,Italy,635400AKJBGNS5WNQL34,AIB Group plc,Ireland,0.3316,0.0058,0.0353,0.1640,85,United States|United Kingdom|France,ja
2025-12-31,2W8N8UU78PMDQKZENC08,Intesa Sanpaolo S.p.A.,Italy,724500SF1CI8OD5AHI07,HCBG Holding B.V.,Netherlands,0.3457,0.0101,0.1331,0.0762,32,United Kingdom|France|United States,ja
2025-12-31,2W8N8UU78PMDQKZENC08,Intesa Sanpaolo S.p.A.,Italy,7CUNS533WID6K7DGFI87,"CaixaBank, S.A.",Spain,0.3367,0.0250,0.0555,0.4499,148,United Kingdom|France|United States,ja
2025-12-31,2W8N8UU78PMDQKZENC08,Intesa Sanpaolo S.p.A.,Italy,7LTWFZYICNSX8D621K86,DEUTSCHE BANK AKTIENGESELLSCHAFT,Germany,0.4182,0.0527,0.1331,0.3960,88,United States|United Kingdom|Luxembourg,ja
2025-12-31,2W8N8UU78PMDQKZENC08,Intesa Sanpaolo S.p.A.,Italy,8156005420362AE59184,BANCA IFIS S.P.A. (OVVERO IFIS BANCA S.P.A. O IN FORMA ABBREVIATA IFIS S.P.A.),Italy,0.3714,0.0233,0.0896,0.2600,90,France|Luxembourg|United States,nein
2025-12-31,2W8N8UU78PMDQKZENC08,Intesa Sanpaolo S.p.A.,Italy,81560087340FCB8D6D66,MEDIOCREDITO CENTRALE - BANCA DEL MEZZOGIORNO SPA,Italy,0.3114,0.0054,0.0261,0.2076,34,United States|United Kingdom|Luxembourg,nein
2025-12-31,2W8N8UU78PMDQKZENC08,Intesa Sanpaolo S.p.A.,Italy,815600AD83B2B6317788,CREDITO EMILIANO HOLDING SOCIETA' PER AZIONI,Italy,0.3804,0.0007,0.0007,1.0000,26,United States|United Kingdom|France,nein
2025-12-31,2W8N8UU78PMDQKZENC08,Intesa Sanpaolo S.p.A.,Italy,815600E4E6DCD2D25E30,BANCO BPM SOCIETA' PER AZIONI,Italy,0.3009,0.0021,0.0023,0.8935,35,United Kingdom|France|Luxembourg,nein
2025-12-31,2W8N8UU78PMDQKZENC08,Intesa Sanpaolo S.p.A.,Italy,8I5DZWZKVSZI1NUHU748,J.P. Morgan SE,Germany,0.4303,0.0295,0.1131,0.2609,97,United States|United Kingdom|France,ja
2025-12-31,2W8N8UU78PMDQKZENC08,Intesa Sanpaolo S.p.A.,Italy,9695005MSX1OYEMGDF46,Natixis,France,0.3712,0.0396,0.0781,0.5071,101,United States|Luxembourg|United Kingdom,ja
2025-12-31,2W8N8UU78PMDQKZENC08,Intesa Sanpaolo S.p.A.,Italy,9DJT3UXIJIZJI4WXO774,Bank of America Europe Designated Activity Company,Ireland,0.3626,0.0279,0.0753,0.3703,62,United Kingdom|France|Luxembourg,ja
2025-12-31,2W8N8UU78PMDQKZENC08,Intesa Sanpaolo S.p.A.,Italy,9ZHRYM6F437SQJ6OUG95,Raiffeisen Bank International AG,Austria,0.5319,0.0637,0.1331,0.4785,146,Slovakia|Croatia|Hungary,ja
2025-12-31,2W8N8UU78PMDQKZENC08,Intesa Sanpaolo S.p.A.,Italy,A5GWLFH3KM7YV2SFQL84,Belfius Bank,Belgium,0.3919,0.0043,0.0128,0.3320,37,United States|United Kingdom|France,ja
2025-12-31,2W8N8UU78PMDQKZENC08,Intesa Sanpaolo S.p.A.,Italy,BFXS5XCH7N0Y05NIXW11,ABN AMRO Bank N.V.,Netherlands,0.3254,0.0172,0.0868,0.1982,44,United States|United Kingdom|France,ja
2025-12-31,2W8N8UU78PMDQKZENC08,Intesa Sanpaolo S.p.A.,Italy,DG3RU1DBUFHT4ZF9WN62,Coöperatieve Rabobank U.A.,Netherlands,0.3935,0.0355,0.1331,0.2666,121,United States|United Kingdom|France,ja
2025-12-31,2W8N8UU78PMDQKZENC08,Intesa Sanpaolo S.p.A.,Italy,DIZES5CFO5K3I5R58746,Landesbank Hessen-Thüringen Girozentrale,Germany,0.4363,0.0315,0.0460,0.6845,119,United States|United Kingdom|France,ja
2025-12-31,2W8N8UU78PMDQKZENC08,Intesa Sanpaolo S.p.A.,Italy,DSNHHQ2B9X5N6OUJ1236,Norddeutsche Landesbank - Girozentrale -,Germany,0.4152,0.0140,0.0596,0.2344,65,United States|United Kingdom|France,ja
2025-12-31,2W8N8UU78PMDQKZENC08,Intesa Sanpaolo S.p.A.,Italy,DZZ47B9A52ZJ6LT6VV95,Deutsche Pfandbriefbank AG,Germany,0.3595,0.0019,0.0064,0.3005,26,United States|United Kingdom|France,ja
2025-12-31,2W8N8UU78PMDQKZENC08,Intesa Sanpaolo S.p.A.,Italy,J4CP7MHCXR8DAQMKIL78,MEDIOBANCA - BANCA DI CREDITO FINANZIARIO S.P.A.,Italy,0.3664,0.0051,0.0569,0.0900,48,United States|United Kingdom|France,nein
2025-12-31,2W8N8UU78PMDQKZENC08,Intesa Sanpaolo S.p.A.,Italy,KFUXYFTU2LHQFQZDQG45,Kereskedelmi és Hitelbank csoport,Hungary,0.3229,0.0004,0.0730,0.0055,29,Slovakia|Luxembourg|United Kingdom,ja
2025-12-31,2W8N8UU78PMDQKZENC08,Intesa Sanpaolo S.p.A.,Italy,MLU0ZO3ML4LN2LL2TL39,HSBC Continental Europe,France,0.3597,0.0142,0.1276,0.1115,90,United States|United Kingdom|Luxembourg,ja
2025-12-31,2W8N8UU78PMDQKZENC08,Intesa Sanpaolo S.p.A.,Italy,N747OI7JINV7RUUH6190,BPER Banca S.p.A.,Italy,0.3261,0.0081,0.0209,0.3896,37,United Kingdom|France|Luxembourg,nein
2025-12-31,2W8N8UU78PMDQKZENC08,Intesa Sanpaolo S.p.A.,Italy,O2RNE8IBXP4R0TD8PU41,Société générale S.A.,France,0.3101,0.0030,0.0264,0.1134,120,United Kingdom|Luxembourg|Netherlands,ja
2025-12-31,2W8N8UU78PMDQKZENC08,Intesa Sanpaolo S.p.A.,Italy,P4GTT6GF1W40CVIMFR43,Powszechna Kasa Oszczednosci Bank Polski S.A.,Poland,0.3252,0.0056,0.1331,0.0417,130,France|Luxembourg|Netherlands,ja
2025-12-31,2W8N8UU78PMDQKZENC08,Intesa Sanpaolo S.p.A.,Italy,QLPCKOOKVX32FUELX240,Bank Polska Kasa Opieki S.A.,Poland,0.4207,0.0083,0.0714,0.1160,109,Croatia|United Kingdom|Luxembourg,ja
2025-12-31,2W8N8UU78PMDQKZENC08,Intesa Sanpaolo S.p.A.,Italy,TUKDD90GPC79G1KOE162,Hamburg Commercial Bank AG,Germany,0.3779,0.0136,0.1331,0.1020,40,United States|United Kingdom|France,ja
2025-12-31,2W8N8UU78PMDQKZENC08,Intesa Sanpaolo S.p.A.,Italy,WFLLPEPC7FZXENRZV188,THE BANK OF NEW YORK MELLON,Belgium,0.3697,0.0181,0.0805,0.2252,56,Slovakia|United Kingdom|Netherlands,ja
2025-12-31,315700E9POA724IWFP59,J&amp;T FINANCE GROUP SE,Czech,52990045V2BWJN669Q34,Wüstenrot Wohnungswirtschaft registrierte Genossenschaft mit beschränkter Haftung,Austria,0.4550,0.0000,0.0011,0.0010,20,Slovakia|Germany|Netherlands,ja
2025-12-31,315700E9POA724IWFP59,J&amp;T FINANCE GROUP SE,Czech,9ZHRYM6F437SQJ6OUG95,Raiffeisen Bank International AG,Austria,0.6041,0.0012,0.0079,0.1548,36,Slovakia|Czechia|Germany,ja
2025-12-31,315700E9POA724IWFP59,J&amp;T FINANCE GROUP SE,Czech,I6USJ58BDV2BO5KP3C31,"MONETA Money Bank, a.s.",Czech,0.3295,0.0000,0.0079,0.0002,13,Czechia|Switzerland|Germany,nein
2025-12-31,315700E9POA724IWFP59,J&amp;T FINANCE GROUP SE,Czech,KFUXYFTU2LHQFQZDQG45,Kereskedelmi és Hitelbank csoport,Hungary,0.6128,0.0000,0.0079,0.0001,25,Slovakia|Czechia|Luxembourg,ja
2025-12-31,315700E9POA724IWFP59,J&amp;T FINANCE GROUP SE,Czech,O2RNE8IBXP4R0TD8PU41,Société générale S.A.,France,0.3253,0.0000,0.0079,0.0004,35,Czechia|Luxembourg|Germany,ja
2025-12-31,315700E9POA724IWFP59,J&amp;T FINANCE GROUP SE,Czech,P4GTT6GF1W40CVIMFR43,Powszechna Kasa Oszczednosci Bank Polski S.A.,Poland,0.3060,0.0079,0.0079,0.9996,35,Czechia|Luxembourg|Germany,ja
2025-12-31,315700E9POA724IWFP59,J&amp;T FINANCE GROUP SE,Czech,PQOH26KWDF7CG10L6792,"Česká spořitelna, a.s.",Czech,0.3954,0.0007,0.0079,0.0899,37,Czechia|Poland|Croatia,nein
2025-12-31,315700E9POA724IWFP59,J&amp;T FINANCE GROUP SE,Czech,RRUN0TCQ1K2JDV7MXO75,Oberbank AG,Austria,0.3432,0.0000,0.0018,0.0124,32,Czechia|Slovakia|Germany,ja
2025-12-31,315700LT2QPI1YMTC764,MDB Group Limited,Malta,391200EEGLNXBBCVKC73,Erwerbsgesellschaft der S-Finanzgruppe mbH & Co. KG,Germany,0.3659,0.0000,0.0000,,20,Netherlands|France|Belgium,ja
2025-12-31,315700LT2QPI1YMTC764,MDB Group Limited,Malta,5299003ONUYCE70HZ185,Banque Internationale à Luxembourg,Luxembourg,0.3229,0.0000,0.0000,,20,Belgium|France|Germany,ja
2025-12-31,315700LT2QPI1YMTC764,MDB Group Limited,Malta,5299005OACOC1C1OFJ11,Raiffeisen-Landesbank Tirol AG,Austria,0.3662,0.0000,0.0000,,19,Netherlands|France|Belgium,ja
2025-12-31,315700LT2QPI1YMTC764,MDB Group Limited,Malta,5299007S3UH5RKUYDA52,DEUTSCHE APOTHEKER- UND ÄRZTEBANK EG,Germany,0.3359,0.0000,0.0000,,19,Netherlands|Belgium|France,ja
2025-12-31,315700LT2QPI1YMTC764,MDB Group Limited,Malta,529900HEKOENJHPNN480,Kuntarahoitus Oyj,Finland,0.3020,0.0000,0.0000,,10,Belgium|Netherlands|France,ja
2025-12-31,315700LT2QPI1YMTC764,MDB Group Limited,Malta,529900HNOAA1KXQJUQ27,"DZ BANK AG Deutsche Zentral-Genossenschaftsbank, Frankfurt am Main",Germany,0.3032,0.0000,0.0000,,20,Netherlands|France|Austria,ja
2025-12-31,315700LT2QPI1YMTC764,MDB Group Limited,Malta,529900IRBZTADXJB6757,flatexDEGIRO AG,Germany,0.5605,0.0000,0.0000,,20,Netherlands|France|Belgium,ja
2025-12-31,315700LT2QPI1YMTC764,MDB Group Limited,Malta,54930053HGCFWVHYZX42,Bank of China (Europe) S.A,Luxembourg,0.3631,0.0000,0.0000,,19,Netherlands|Belgium|France,ja
2025-12-31,315700LT2QPI1YMTC764,MDB Group Limited,Malta,54930060Q00W1SRIUI57,vdk bank,Belgium,0.6973,0.0000,0.0000,,16,Netherlands|France|Germany,ja
2025-12-31,315700LT2QPI1YMTC764,MDB Group Limited,Malta,5493007BWYDPQZLZ0Y27,HYPO NOE Landesbank für Niederösterreich und Wien AG,Austria,0.4046,0.0000,0.0000,,19,Netherlands|France|Germany,ja
2025-12-31,315700LT2QPI1YMTC764,MDB Group Limited,Malta,5493008QOCP58OLEN998,Argenta Bank- en Verzekeringsgroep NV,Belgium,0.7150,0.0000,0.0000,,20,Netherlands|Germany|France,ja
2025-12-31,315700LT2QPI1YMTC764,MDB Group Limited,Malta,549300DYPOFMXOR7XM56,Crelan,Belgium,0.3283,0.0000,0.0000,,20,Netherlands|France|Germany,ja
2025-12-31,315700LT2QPI1YMTC764,MDB Group Limited,Malta,549300TEJKOLFN65KR76,BNF Bank plc,Malta,0.3132,0.0000,0.0000,,13,Netherlands|France|Germany,nein
2025-12-31,315700LT2QPI1YMTC764,MDB Group Limited,Malta,549300TL5406IC1XKD09,Saxo Bank A/S,Denmark,0.3829,0.0000,0.0000,,20,Belgium|Netherlands|Germany,ja
2025-12-31,315700LT2QPI1YMTC764,MDB Group Limited,Malta,549300TTZTKBUFKWH890,The Cyprus Development Bank Public Company Ltd,Cyprus,0.5190,0.0000,0.0000,,5,Netherlands|France|Austria,ja
2025-12-31,315700LT2QPI1YMTC764,MDB Group Limited,Malta,724500A1FNICHSDF2I11,ASN Bank N.V.,Netherlands,0.3280,0.0000,0.0000,,13,Belgium|France|Germany,ja
2025-12-31,315700LT2QPI1YMTC764,MDB Group Limited,Malta,815600E4E6DCD2D25E30,BANCO BPM SOCIETA' PER AZIONI,Italy,0.3351,0.0000,0.0000,,14,Netherlands|France|Belgium,ja
2025-12-31,315700LT2QPI1YMTC764,MDB Group Limited,Malta,95980020140005220135,"Caja Rural de Granada, Sociedad Cooperativa de Crédito",Spain,0.3893,0.0000,0.0000,,12,Netherlands|France|Germany,ja
2025-12-31,315700LT2QPI1YMTC764,MDB Group Limited,Malta,95980020140005439549,"Caja Rural de Navarra, S. Coop. de Crédito",Spain,0.4133,0.0000,0.0000,,12,Netherlands|France|Belgium,ja
2025-12-31,315700LT2QPI1YMTC764,MDB Group Limited,Malta,95980020140005484654,"Caja Rural de Albacete, Ciudad Real y Cuenca, Sociedad Cooperativa de Crédito",Spain,0.4923,0.0000,0.0000,,8,Netherlands|France|Germany,ja
2025-12-31,315700LT2QPI1YMTC764,MDB Group Limited,Malta,95980020140005552166,"Eurocaja Rural, Sociedad Cooperativa de Crédito",Spain,0.3342,0.0000,0.0000,,16,Netherlands|France|Belgium,ja
2025-12-31,315700LT2QPI1YMTC764,MDB Group Limited,Malta,9695000CG7B84NLR5984,Confédération Nationale du Crédit Mutuel,France,0.3061,0.0000,0.0000,,19,Belgium|Netherlands|Germany,ja
2025-12-31,315700LT2QPI1YMTC764,MDB Group Limited,Malta,969500STN7T9MRUMJ267,Bpifrance,France,0.7114,0.0000,0.0000,,17,Netherlands|United Kingdom|United States,ja
2025-12-31,315700LT2QPI1YMTC764,MDB Group Limited,Malta,A5GWLFH3KM7YV2SFQL84,Belfius Bank,Belgium,0.3249,0.0000,0.0000,,20,Netherlands|France|Germany,ja
2025-12-31,315700LT2QPI1YMTC764,MDB Group Limited,Malta,DSNHHQ2B9X5N6OUJ1236,Norddeutsche Landesbank - Girozentrale -,Germany,0.3105,0.0000,0.0000,,20,Netherlands|France|Austria,ja
2025-12-31,315700LT2QPI1YMTC764,MDB Group Limited,Malta,NNVPP80YIZGEY2314M97,ICCREA BANCA S.P.A. - ISTITUTO CENTRALE DEL CREDITO COOPERATIVO (IN FORMA ABBREVIATA: ICCREA BANCA S.P.A.),Italy,0.3951,0.0000,0.0000,,12,Netherlands|France|Germany,ja
2025-12-31,315700LT2QPI1YMTC764,MDB Group Limited,Malta,P4GTT6GF1W40CVIMFR43,Powszechna Kasa Oszczednosci Bank Polski S.A.,Poland,0.3019,0.0000,0.0000,,21,Netherlands|France|Germany,ja
2025-12-31,315700LT2QPI1YMTC764,MDB Group Limited,Malta,R7CQUF1DQM73HUTV1078,"Banque et Caisse d´Epargne de l´Etat, Luxembourg",Luxembourg,0.4341,0.0000,0.0000,,13,Netherlands|Belgium|France,ja
2025-12-31,315700LT2QPI1YMTC764,MDB Group Limited,Malta,VDYMYTQGZZ6DU0912C88,Bayerische Landesbank,Germany,0.3126,0.0000,0.0000,,20,Netherlands|France|Belgium,ja
2025-12-31,315700LT2QPI1YMTC764,MDB Group Limited,Malta,WFLLPEPC7FZXENRZV188,THE BANK OF NEW YORK MELLON,Belgium,0.3665,0.0000,0.0000,,19,Netherlands|Germany|France,ja
2025-12-31,391200EEGLNXBBCVKC73,Erwerbsgesellschaft der S-Finanzgruppe mbH & Co. KG,Germany,5299003H07ZT0Z5ZNN35,Wüstenrot Bausparkasse Aktiengesellschaft,Germany,0.6886,0.0006,0.0015,0.4249,47,Luxembourg|France|Netherlands,nein
2025-12-31,391200EEGLNXBBCVKC73,Erwerbsgesellschaft der S-Finanzgruppe mbH & Co. KG,Germany,5299003ONUYCE70HZ185,Banque Internationale à Luxembourg,Luxembourg,0.3559,0.0044,0.0095,0.4637,85,France|Netherlands|Belgium,ja
