entityID,lei,scope,refPeriod,bank_name,country,institution_type,deklaration,n_deklariert,n_offengelegt,n_ausgelassen,quote_roh,n_erwartbar,n_gegen_erwartung,quote_gegen_erwartung,n_art432_2,n_uneinheitlich,n_untypisch,n_false_mit_daten,n_true_ohne_daten,n_signatur_geteilt,templates_gegen_erwartung
rs:0W2PZJM8XOY22M4GG883.CON,0W2PZJM8XOY22M4GG883,CON,2025-06-30,DekaBank Deutsche Girozentrale,Germany,Large highest EEA,stimmig,94,51,43,0.4574,22,0,0.0,0,38,34,0,0,0,
rs:0W2PZJM8XOY22M4GG883.CON,0W2PZJM8XOY22M4GG883,CON,2025-09-30,DekaBank Deutsche Girozentrale,Germany,Large highest EEA,stimmig,55,7,48,0.8727,3,0,0.0,0,6,46,0,0,0,
rs:0W2PZJM8XOY22M4GG883.CON,0W2PZJM8XOY22M4GG883,CON,2025-12-31,DekaBank Deutsche Girozentrale,Germany,Large highest EEA,stimmig,86,63,23,0.2674,38,0,0.0,0,44,4,0,0,0,
rs:0W2PZJM8XOY22M4GG883.CON,0W2PZJM8XOY22M4GG883,CON,2026-03-31,DekaBank Deutsche Girozentrale,Germany,Large highest EEA,stimmig,54,8,46,0.8519,3,0,0.0,0,6,45,0,0,0,
rs:0W5QHUNYV4W7GJO62R27.CON,0W5QHUNYV4W7GJO62R27,CON,2025-12-31,HYPO TIROL BANK AG,Austria,Other highest EEA,stimmig,86,49,37,0.4302,11,0,0.0,0,45,30,0,0,0,
rs:1FOLRR5RWTWWI397R131.IND,1FOLRR5RWTWWI397R131,IND,2025-06-30,Aktiebolaget Svensk Exportkredit,Sweden,Large highest EEA,stimmig,86,36,50,0.5814,21,1,0.0476,0,36,29,0,1,0,42.00
rs:1FOLRR5RWTWWI397R131.IND,1FOLRR5RWTWWI397R131,IND,2025-09-30,Aktiebolaget Svensk Exportkredit,Sweden,Large highest EEA,stimmig,55,6,49,0.8909,3,0,0.0,0,6,46,0,0,0,
rs:1FOLRR5RWTWWI397R131.IND,1FOLRR5RWTWWI397R131,IND,2025-12-31,Aktiebolaget Svensk Exportkredit,Sweden,Large highest EEA,stimmig,91,49,42,0.4615,42,5,0.119,2,45,4,0,2,0,03.00|30.02|30.03|42.00|64.01
rs:1FOLRR5RWTWWI397R131.IND,1FOLRR5RWTWWI397R131,IND,2026-03-31,Aktiebolaget Svensk Exportkredit,Sweden,Large highest EEA,stimmig,54,6,48,0.8889,3,0,0.0,0,6,45,0,0,0,
rs:2138002PVBMEHILJ1340.IND,2138002PVBMEHILJ1340,IND,2025-12-31,Mitsubishi UFJ Investor Services and Banking (Luxembourg) S.A.,Luxembourg,Other highest EEA,stimmig,71,6,65,0.9155,7,1,0.1429,0,34,30,0,0,14,80.00
rs:21380033CFFM2V1ZCK65.CON,21380033CFFM2V1ZCK65,CON,2025-12-31,SPARKASSE (HOLDINGS) MALTA LIMITED,Malta,Other highest EEA,stimmig,84,18,66,0.7857,10,2,0.2,0,44,30,0,2,0,80.00|90.01
rs:2138004FIUXU3B2MR537.CON,2138004FIUXU3B2MR537,CON,2025-06-30,"Caixa Económica Montepio Geral, Caixa Económica Bancária, S.A.",Portugal,Large highest EEA,stimmig,92,34,58,0.6304,21,0,0.0,0,37,34,0,1,0,
rs:2138004FIUXU3B2MR537.CON,2138004FIUXU3B2MR537,CON,2025-09-30,"Caixa Económica Montepio Geral, Caixa Económica Bancária, S.A.",Portugal,Large highest EEA,stimmig,55,3,52,0.9455,3,0,0.0,0,6,46,0,0,0,
rs:2138004FIUXU3B2MR537.CON,2138004FIUXU3B2MR537,CON,2026-03-31,"Caixa Económica Montepio Geral, Caixa Económica Bancária, S.A.",Portugal,Large highest EEA,stimmig,62,4,58,0.9355,3,0,0.0,0,6,45,0,0,0,
rs:21380057HUGFEAF25W84.CON,21380057HUGFEAF25W84,CON,2025-06-30,NOBA Group,Sweden,Other highest EEA,stimmig,55,1,54,0.9818,1,0,0.0,0,0,54,0,0,0,
rs:21380057HUGFEAF25W84.CON,21380057HUGFEAF25W84,CON,2025-12-31,NOBA Group,Sweden,Other highest EEA,stimmig,78,43,35,0.4487,9,0,0.0,0,39,30,0,0,0,
rs:2138005M92IEIQVEL297.CON,2138005M92IEIQVEL297,CON,2025-06-30,AS Inbank,Estonia,Other highest EEA,stimmig,63,4,59,0.9365,1,0,0.0,0,0,54,0,0,0,
rs:2138005M92IEIQVEL297.CON,2138005M92IEIQVEL297,CON,2025-12-31,AS Inbank,Estonia,Other highest EEA,stimmig,78,42,36,0.4615,9,0,0.0,0,39,30,0,1,0,
rs:2138005MGIT3X9ZTMP37.IND,2138005MGIT3X9ZTMP37,IND,2025-12-31,Rønde Sparekasse,Denmark,Other highest EEA,stimmig,84,22,62,0.7381,10,0,0.0,0,44,30,0,9,0,
rs:2138007F5HA5FFJROB80.CON,2138007F5HA5FFJROB80,CON,2025-12-31,"Akciju sabiedrība ""Rietumu Banka""",Latvia,Other highest EEA,stimmig,76,17,59,0.7763,8,0,0.0,0,38,30,0,0,0,
rs:2138007JGI1M5YF7FJ53.CON,2138007JGI1M5YF7FJ53,CON,2025-12-31,Frøs Sparekasse,Denmark,Other highest EEA,stimmig,84,22,62,0.7381,10,0,0.0,0,44,30,0,8,0,
rs:2138007WKF5CM2EUM824.IND,2138007WKF5CM2EUM824,IND,2025-12-31,"Citfin, spořitelní družstvo",Czech,Other highest EEA,stimmig,76,13,63,0.8289,8,0,0.0,0,38,30,0,2,0,
rs:213800984CWACNBY8F31.IND,213800984CWACNBY8F31,IND,2025-12-31,Sparekassen for Nr. Nebel og Omegn,Denmark,Other highest EEA,stimmig,84,22,62,0.7381,10,0,0.0,0,44,30,0,8,0,
rs:2138009Y59EAR7H1UO97.CON,2138009Y59EAR7H1UO97,CON,2025-06-30,"Akciju sabiedrība ""Citadele banka""",Latvia,Large highest EEA,stimmig,94,35,59,0.6277,22,1,0.0455,0,38,34,0,0,7,22.01
rs:2138009Y59EAR7H1UO97.CON,2138009Y59EAR7H1UO97,CON,2025-09-30,"Akciju sabiedrība ""Citadele banka""",Latvia,Large highest EEA,stimmig,55,3,52,0.9455,3,0,0.0,0,6,46,0,0,0,
rs:2138009Y59EAR7H1UO97.CON,2138009Y59EAR7H1UO97,CON,2025-12-31,"Akciju sabiedrība ""Citadele banka""",Latvia,Large highest EEA,stimmig,99,54,45,0.4545,44,3,0.0682,0,49,6,0,3,0,05.00|08.00|22.01
rs:2138009Y59EAR7H1UO97.CON,2138009Y59EAR7H1UO97,CON,2026-03-31,"Akciju sabiedrība ""Citadele banka""",Latvia,Large highest EEA,stimmig,54,3,51,0.9444,3,0,0.0,0,6,45,0,0,0,
rs:213800A1O379I6DMCU10.IND,213800A1O379I6DMCU10,IND,2025-06-30,APS BANK P.L.C.,Malta,Large highest EEA,stimmig,94,29,65,0.6915,22,2,0.0909,0,38,34,0,0,0,02.00|43.00
rs:213800A1O379I6DMCU10.IND,213800A1O379I6DMCU10,IND,2025-09-30,APS BANK P.L.C.,Malta,Large highest EEA,stimmig,55,4,51,0.9273,3,0,0.0,0,6,46,0,0,0,
rs:213800A1O379I6DMCU10.IND,213800A1O379I6DMCU10,IND,2025-12-31,APS BANK P.L.C.,Malta,Large highest EEA,stimmig,99,43,56,0.5657,44,8,0.1818,1,49,6,0,0,0,02.00|03.00|05.00|08.00|10.00|20.02|30.02|43.00
rs:213800A1O379I6DMCU10.IND,213800A1O379I6DMCU10,IND,2026-03-31,APS BANK P.L.C.,Malta,Large highest EEA,stimmig,54,3,51,0.9444,3,0,0.0,0,6,45,0,0,0,
rs:213800C78WI8VFJCYR09.IND,213800C78WI8VFJCYR09,IND,2025-12-31,Sparekassen Bredebro,Denmark,Other highest EEA,stimmig,84,22,62,0.7381,10,0,0.0,0,44,30,0,8,0,
rs:213800CBW4NPFP73ZK64.CON,213800CBW4NPFP73ZK64,CON,2025-12-31,ANCORIA INVESTMENTS PLC,Cyprus,Other highest EEA,stimmig,114,8,106,0.9298,11,3,0.2727,0,45,30,0,0,0,68.00|90.01|91.00
rs:213800CQ92347ZCS9V73.CON,213800CQ92347ZCS9V73,CON,2025-12-31,"ATLÂNTICO EUROPA, SGPS, SA",Portugal,Other highest EEA,stimmig,76,20,56,0.7368,8,0,0.0,0,38,30,0,9,0,
rs:213800DBQIB6VBNU5C64.CON,213800DBQIB6VBNU5C64,CON,2025-06-30,Alpha Bank S.A.,Greece,Large highest EEA,stimmig,86,42,44,0.5116,21,0,0.0,0,36,29,0,2,0,
rs:213800DBQIB6VBNU5C64.CON,213800DBQIB6VBNU5C64,CON,2025-09-30,Alpha Bank S.A.,Greece,Large highest EEA,stimmig,55,4,51,0.9273,3,0,0.0,0,6,46,0,0,0,
rs:213800DBQIB6VBNU5C64.CON,213800DBQIB6VBNU5C64,CON,2025-12-31,Alpha Bank S.A.,Greece,Large highest EEA,stimmig,86,60,26,0.3023,38,2,0.0526,0,44,4,0,9,1,19.02|22.01
rs:213800GO21RWIB6O9Q29.CON,213800GO21RWIB6O9Q29,CON,2025-12-31,Middelfart Sparekasse,Denmark,Other highest EEA,stimmig,70,20,50,0.7143,8,0,0.0,0,36,26,0,11,0,
rs:213800HDJ876ACJXXD05.CON,213800HDJ876ACJXXD05,CON,2025-06-30,AIKGROUP (CY) LIMITED,Cyprus,Large highest EEA,stimmig,73,48,25,0.3425,17,0,0.0,0,31,25,0,18,0,
rs:213800HDJ876ACJXXD05.CON,213800HDJ876ACJXXD05,CON,2025-09-30,AIKGROUP (CY) LIMITED,Cyprus,Large highest EEA,stimmig,55,10,45,0.8182,3,0,0.0,0,6,46,0,5,0,
rs:213800JF3JFF6MMR2P36.CON,213800JF3JFF6MMR2P36,CON,2025-12-31,Fynske Bank A/S,Denmark,Other highest EEA,stimmig,84,32,52,0.619,10,0,0.0,0,44,30,0,0,0,
rs:213800KGF4EFNUQKAT69.CON,213800KGF4EFNUQKAT69,CON,2025-12-31,EUROBANK S.A.,Greece,Large highest EEA,stimmig,94,80,14,0.1489,40,0,0.0,0,48,6,0,17,0,
rs:213800KOJ5JSZ6ID2R91.IND,213800KOJ5JSZ6ID2R91,IND,2025-12-31,Sparekassen Balling,Denmark,Other highest EEA,stimmig,84,22,62,0.7381,10,0,0.0,0,44,30,0,8,0,
rs:213800KYUPNOQPAQL758.CON,213800KYUPNOQPAQL758,CON,2025-12-31,BANCO DE INVESTIMENTO GLOBAL S.A.,Portugal,Other highest EEA,stimmig,76,13,63,0.8289,8,0,0.0,0,38,30,0,0,0,
rs:213800M7T3CYVZ3ZRT12.CON,213800M7T3CYVZ3ZRT12,CON,2025-06-30,Sparebanken Norge,Norway,Large highest EEA,stimmig,94,41,53,0.5638,22,1,0.0455,0,38,34,0,1,7,22.01
rs:213800M7T3CYVZ3ZRT12.CON,213800M7T3CYVZ3ZRT12,CON,2025-09-30,Sparebanken Norge,Norway,Large highest EEA,stimmig,63,7,56,0.8889,3,0,0.0,0,6,46,0,0,0,
rs:213800M7T3CYVZ3ZRT12.CON,213800M7T3CYVZ3ZRT12,CON,2025-12-31,Sparebanken Norge,Norway,Large highest EEA,stimmig,94,46,48,0.5106,40,6,0.15,0,48,6,0,1,0,03.00|08.00|10.00|20.02|22.01|83.01
rs:213800M7T3CYVZ3ZRT12.CON,213800M7T3CYVZ3ZRT12,CON,2026-03-31,Sparebanken Norge,Norway,Large highest EEA,stimmig,62,7,55,0.8871,3,0,0.0,0,6,45,0,0,0,
rs:213800MLL4APN9UP1J53.IND,213800MLL4APN9UP1J53,IND,2025-12-31,Rise Sparekasse,Denmark,Other highest EEA,stimmig,84,22,62,0.7381,10,0,0.0,0,44,30,0,8,0,
rs:213800P1P13ABO5R9V78.IND,213800P1P13ABO5R9V78,IND,2025-12-31,Societe Generale Bank - Cyprus Ltd,Cyprus,Other highest EEA,stimmig,76,9,67,0.8816,8,0,0.0,0,38,30,0,0,0,
rs:213800RENLNKMWZV8767.CON,213800RENLNKMWZV8767,CON,2025-12-31,Lollands Bank A/S,Denmark,Other highest EEA,stimmig,84,22,62,0.7381,10,3,0.3,0,44,30,0,0,2,21.01|80.00|82.00
rs:213800RZWHE5EUX9R444.CON,213800RZWHE5EUX9R444,CON,2025-12-31,Luminor Holding AS,Estonia,Large highest EEA,stimmig,86,59,27,0.314,40,0,0.0,0,43,3,0,3,0,
rs:213800TC9PZRBHMJW403.CON,213800TC9PZRBHMJW403,CON,2025-06-30,MDB Group Limited,Malta,Large subsidiaries,stimmig,86,38,48,0.5581,10,0,0.0,0,45,31,0,1,0,
rs:213800TC9PZRBHMJW403.CON,213800TC9PZRBHMJW403,CON,2025-09-30,MDB Group Limited,Malta,Large subsidiaries,stimmig,55,3,52,0.9455,3,0,0.0,0,7,45,0,0,0,
rs:213800TC9PZRBHMJW403.CON,213800TC9PZRBHMJW403,CON,2025-12-31,MDB Group Limited,Malta,Large subsidiaries,stimmig,91,38,53,0.5824,24,0,0.0,0,42,25,0,2,0,
rs:213800TKOS7J5UA3ZI07.IND,213800TKOS7J5UA3ZI07,IND,2025-12-31,EUROPE ARAB BANK SA,France,Other highest EEA,stimmig,76,16,60,0.7895,8,0,0.0,0,38,30,0,7,0,
rs:213800UIIZ6YSEQB5S26.CON,213800UIIZ6YSEQB5S26,CON,2025-12-31,Clearstream Fund Centre Holding S.A.,Luxembourg,Other highest EEA,stimmig,78,33,45,0.5769,9,2,0.2222,1,39,30,0,0,0,66.02|80.00
rs:213800UK7516IBWZO445.IND,213800UK7516IBWZO445,IND,2025-12-31,Borbjerg Sparekasse,Denmark,Other highest EEA,stimmig,84,21,63,0.75,10,1,0.1,0,44,30,0,9,14,80.00
rs:213800UYAHIRLZ4NSN67.IND,213800UYAHIRLZ4NSN67,IND,2025-06-30,Lån & Spar Bank A/S,Denmark,Other highest EEA,stimmig,63,6,57,0.9048,1,0,0.0,0,0,54,0,4,0,
rs:213800UYAHIRLZ4NSN67.IND,213800UYAHIRLZ4NSN67,IND,2025-12-31,Lån & Spar Bank A/S,Denmark,Other highest EEA,stimmig,86,60,26,0.3023,11,0,0.0,0,45,30,0,10,0,
rs:213800X3Q9LSAKRUWY91.CON,213800X3Q9LSAKRUWY91,CON,2025-06-30,KBC Groupe,Belgium,Large highest EEA,stimmig,23,9,14,0.6087,6,0,0.0,0,8,9,0,0,0,
rs:213800X3Q9LSAKRUWY91.CON,213800X3Q9LSAKRUWY91,CON,2025-12-31,KBC Groupe,Belgium,Large highest EEA,stimmig,20,12,8,0.4,9,0,0.0,0,8,3,0,0,0,
rs:213800X3Q9LSAKRUWY91.CON,213800X3Q9LSAKRUWY91,CON,2026-03-31,KBC Groupe,Belgium,Large highest EEA,stimmig,54,8,46,0.8519,3,0,0.0,0,6,45,0,0,0,
rs:213800ZOI1EW481WPV90.IND,213800ZOI1EW481WPV90,IND,2025-12-31,FCM Bank Ltd,Malta,Other highest EEA,stimmig,76,8,68,0.8947,8,0,0.0,0,38,30,0,0,0,
rs:22210058UCKT3BJTCN24.CON,22210058UCKT3BJTCN24,CON,2025-06-30,OTP Luxembourg S.à r.l.,Luxembourg,Large subsidiaries,unbrauchbar,55,0,55,1.0,1,1,1.0,0,31,23,2,0,11,61.00
rs:22210058UCKT3BJTCN24.CON,22210058UCKT3BJTCN24,CON,2025-12-31,OTP Luxembourg S.à r.l.,Luxembourg,Large subsidiaries,unbrauchbar,78,0,78,1.0,22,22,1.0,5,38,18,46,0,-1,21.01|21.02|23.00|24.00|30.01|30.03|30.05|60.00|66.01|66.02|67.01|67.02|68.00|70.00|71.00|72.00|73.00|74.00|80.00|82.00|83.01|84.01
rs:222100PG81CES7H3HZ28.CON,222100PG81CES7H3HZ28,CON,2025-12-31,Aneto S.à r.l.,Luxembourg,Other highest EEA,stimmig,76,11,65,0.8553,8,0,0.0,0,38,30,0,0,0,
rs:222100V03Y766EM5TZ83.IND,222100V03Y766EM5TZ83,IND,2025-12-31,Brown Brothers Harriman (Luxembourg) S.C.A.,Luxembourg,,stimmig,84,13,71,0.8452,0,0,,0,0,0,0,3,0,
rs:2534005A84927EKSR789.CON,2534005A84927EKSR789,CON,2025-12-31,Signet Bank AS,Latvia,Other highest EEA,stimmig,76,12,64,0.8421,8,1,0.125,1,38,30,0,2,18,66.02
rs:254900RNFMDM0P11YR84.CON,254900RNFMDM0P11YR84,CON,2025-06-30,Atlantic Lux HoldCo S.à r.l.,Luxembourg,Large highest EEA,stimmig,86,41,45,0.5233,21,0,0.0,0,36,29,0,0,0,
rs:254900RNFMDM0P11YR84.CON,254900RNFMDM0P11YR84,CON,2025-09-30,Atlantic Lux HoldCo S.à r.l.,Luxembourg,Large highest EEA,stimmig,55,7,48,0.8727,3,0,0.0,0,6,46,0,0,0,
rs:254900WR3I1Z9NPC7D84.CON,254900WR3I1Z9NPC7D84,CON,2025-12-31,Kvika banki hf.,Iceland,Other highest EEA,stimmig,84,14,70,0.8333,10,2,0.2,2,44,30,0,1,0,66.01|66.02
rs:2594000ZNGGQZXZKXH36.CON,2594000ZNGGQZXZKXH36,CON,2025-12-31,VELOBANK SA,Poland,Other highest EEA,stimmig,84,12,72,0.8571,10,0,0.0,0,44,30,0,0,0,
rs:259400BILZFH923Q1N56.IND,259400BILZFH923Q1N56,IND,2025-12-31,WARMINSKO - MAZURSKI BANK SPOLDZIELCZY,Poland,Other highest EEA,stimmig,84,18,66,0.7857,10,0,0.0,0,44,30,0,0,0,
rs:259400DAAAR5M4A6SI23.IND,259400DAAAR5M4A6SI23,IND,2025-12-31,Bank Pocztowy S.A.,Poland,Other highest EEA,stimmig,76,22,54,0.7105,8,0,0.0,0,38,30,0,3,0,
rs:259400DZXF7UJKK2AY35.CON,259400DZXF7UJKK2AY35,CON,2025-06-30,mBank S.A.,Poland,Large subsidiaries,stimmig,79,29,50,0.6329,6,0,0.0,0,37,36,0,0,0,
rs:259400DZXF7UJKK2AY35.CON,259400DZXF7UJKK2AY35,CON,2025-09-30,mBank S.A.,Poland,Large subsidiaries,stimmig,55,7,48,0.8727,3,0,0.0,0,7,45,0,0,0,
rs:259400DZXF7UJKK2AY35.CON,259400DZXF7UJKK2AY35,CON,2025-12-31,mBank S.A.,Poland,Large subsidiaries,stimmig,79,31,48,0.6076,18,1,0.0556,0,41,20,0,0,4,21.02
rs:259400DZXF7UJKK2AY35.CON,259400DZXF7UJKK2AY35,CON,2026-03-31,mBank S.A.,Poland,Large subsidiaries,stimmig,54,7,47,0.8704,3,0,0.0,0,7,44,0,0,0,
rs:259400GZKACLCASLRW25.IND,259400GZKACLCASLRW25,IND,2025-12-31,KRAKOWSKI BANK SPOLDZIELCZY,Poland,Other highest EEA,stimmig,84,18,66,0.7857,10,0,0.0,0,44,30,0,0,0,
rs:259400L03ZTD1W99FZ91.IND,259400L03ZTD1W99FZ91,IND,2025-12-31,BANK SPOLDZIELCZY W BRODNICY,Poland,Other highest EEA,stimmig,84,18,66,0.7857,10,0,0.0,0,44,30,0,4,0,
rs:259400LGXW3K0GDAG361.CON,259400LGXW3K0GDAG361,CON,2025-06-30,Santander Bank Polska S.A.,Poland,Large subsidiaries,stimmig,92,40,52,0.5652,9,0,0.0,0,47,36,0,1,0,
rs:259400LGXW3K0GDAG361.CON,259400LGXW3K0GDAG361,CON,2025-09-30,Santander Bank Polska S.A.,Poland,Large subsidiaries,stimmig,63,6,57,0.9048,3,0,0.0,0,7,45,0,0,0,
rs:259400LGXW3K0GDAG361.CON,259400LGXW3K0GDAG361,CON,2025-12-31,Santander Bank Polska S.A.,Poland,Large subsidiaries,stimmig,99,55,44,0.4444,24,0,0.0,0,48,27,0,2,0,
rs:259400LGXW3K0GDAG361.CON,259400LGXW3K0GDAG361,CON,2026-03-31,Santander Bank Polska S.A.,Poland,Large subsidiaries,stimmig,62,6,56,0.9032,3,0,0.0,0,7,44,0,0,0,
rs:259400OFDZ9KPZEO8K78.CON,259400OFDZ9KPZEO8K78,CON,2025-06-30,BANK MILLENNIUM SA,Poland,Large subsidiaries,stimmig,63,26,37,0.5873,1,0,0.0,0,34,28,0,0,0,
rs:259400P9KF07OP2K5P83.IND,259400P9KF07OP2K5P83,IND,2025-06-30,SGB-Bank S.A.,Poland,Large highest EEA,stimmig,55,1,54,0.9818,11,10,0.9091,1,27,17,0,0,6,02.00|24.00|25.00|60.00|66.01|70.00|71.00|72.00|73.00|74.00
rs:259400QHDOZWMJ103294.CON,259400QHDOZWMJ103294,CON,2025-06-30,ALIOR BANK S.A.,Poland,Other highest EEA,stimmig,114,13,101,0.886,1,0,0.0,0,0,54,0,0,0,
rs:259400QHDOZWMJ103294.CON,259400QHDOZWMJ103294,CON,2025-12-31,ALIOR BANK S.A.,Poland,Other highest EEA,stimmig,114,58,56,0.4912,11,0,0.0,0,45,30,0,7,0,
rs:259400WNAOMT2E4OIS38.CON,259400WNAOMT2E4OIS38,CON,2025-12-31,NEST BANK S.A.,Poland,Other highest EEA,stimmig,76,11,65,0.8553,8,0,0.0,0,38,30,0,1,0,
rs:259400YLRTOBISHBVX41.CON,259400YLRTOBISHBVX41,CON,2025-06-30,ING Bank Slaski S.A.,Poland,Large subsidiaries,stimmig,94,29,65,0.6915,10,6,0.6,0,48,36,0,0,0,41.00|42.00|45.00|61.00|68.00|83.01
rs:259400YLRTOBISHBVX41.CON,259400YLRTOBISHBVX41,CON,2025-09-30,ING Bank Slaski S.A.,Poland,Large subsidiaries,stimmig,63,5,58,0.9206,3,1,0.3333,0,7,45,0,0,11,61.00
rs:259400YLRTOBISHBVX41.CON,259400YLRTOBISHBVX41,CON,2025-12-31,ING Bank Slaski S.A.,Poland,Large subsidiaries,stimmig,114,45,69,0.6053,24,4,0.1667,0,48,27,0,2,0,41.00|42.00|68.00|83.01
rs:259400YLRTOBISHBVX41.CON,259400YLRTOBISHBVX41,CON,2026-03-31,ING Bank Slaski S.A.,Poland,Large subsidiaries,stimmig,54,5,49,0.9074,3,1,0.3333,0,7,44,0,0,11,61.00
rs:2G5BKIC2CB69PRJH1W31.IND,2G5BKIC2CB69PRJH1W31,IND,2025-06-30,Barclays Bank Ireland plc,Ireland,Large highest EEA,stimmig,94,49,45,0.4787,22,1,0.0455,0,38,34,0,0,2,90.01
rs:2G5BKIC2CB69PRJH1W31.IND,2G5BKIC2CB69PRJH1W31,IND,2025-09-30,Barclays Bank Ireland plc,Ireland,Large highest EEA,stimmig,63,9,54,0.8571,3,0,0.0,0,6,46,0,0,0,
rs:2G5BKIC2CB69PRJH1W31.IND,2G5BKIC2CB69PRJH1W31,IND,2025-12-31,Barclays Bank Ireland plc,Ireland,Large highest EEA,widersprüchlich,99,54,45,0.4545,44,12,0.2727,0,49,6,12,0,0,20.01|20.02|20.03|21.01|21.02|22.01|80.00|82.00|83.01|84.01|90.01|91.00
rs:2W8N8UU78PMDQKZENC08.CON,2W8N8UU78PMDQKZENC08,CON,2025-06-30,Intesa Sanpaolo S.p.A.,Italy,Large highest EEA,stimmig,86,53,33,0.3837,21,0,0.0,0,36,29,0,0,0,
rs:2W8N8UU78PMDQKZENC08.CON,2W8N8UU78PMDQKZENC08,CON,2025-09-30,Intesa Sanpaolo S.p.A.,Italy,Large highest EEA,stimmig,55,9,46,0.8364,3,0,0.0,0,6,46,0,0,0,
rs:2W8N8UU78PMDQKZENC08.CON,2W8N8UU78PMDQKZENC08,CON,2025-12-31,Intesa Sanpaolo S.p.A.,Italy,Large highest EEA,stimmig,91,75,16,0.1758,42,0,0.0,0,45,4,0,0,0,
rs:2W8N8UU78PMDQKZENC08.CON,2W8N8UU78PMDQKZENC08,CON,2026-03-31,Intesa Sanpaolo S.p.A.,Italy,Large highest EEA,stimmig,54,8,46,0.8519,3,0,0.0,0,6,45,0,0,0,
rs:2ZCNRR8UK83OBTEK2170.CON,2ZCNRR8UK83OBTEK2170,CON,2025-06-30,UniCredit Bank GmbH,Germany,Large subsidiaries,stimmig,79,29,50,0.6329,6,0,0.0,0,37,36,0,0,0,
rs:2ZCNRR8UK83OBTEK2170.CON,2ZCNRR8UK83OBTEK2170,CON,2025-09-30,UniCredit Bank GmbH,Germany,Large subsidiaries,stimmig,55,9,46,0.8364,3,0,0.0,0,7,45,0,0,0,
rs:2ZCNRR8UK83OBTEK2170.CON,2ZCNRR8UK83OBTEK2170,CON,2025-12-31,UniCredit Bank GmbH,Germany,Large subsidiaries,stimmig,79,31,48,0.6076,18,0,0.0,0,41,20,0,0,0,
rs:2ZCNRR8UK83OBTEK2170.CON,2ZCNRR8UK83OBTEK2170,CON,2026-03-31,UniCredit Bank GmbH,Germany,Large subsidiaries,stimmig,54,9,45,0.8333,3,0,0.0,0,7,44,0,0,0,
rs:31570010000000004460.CON,31570010000000004460,CON,2025-12-31,Raiffeisenbank a.s.,Czech,Large subsidiaries,stimmig,31,20,11,0.3548,10,0,0.0,0,19,2,0,0,0,
rs:31570014BNQ1Q99CNQ35.CON,31570014BNQ1Q99CNQ35,CON,2025-06-30,PPF Financial Holdings AS,Czech,Large highest EEA,unbrauchbar,55,0,55,1.0,11,11,1.0,1,27,17,1,0,-1,02.00|24.00|25.00|60.00|61.00|66.01|70.00|71.00|72.00|73.00|74.00
rs:31570014BNQ1Q99CNQ35.CON,31570014BNQ1Q99CNQ35,CON,2025-12-31,PPF Financial Holdings AS,Czech,Large highest EEA,unbrauchbar,71,0,71,1.0,33,33,1.0,2,37,1,8,0,-1,02.00|03.00|05.00|08.00|10.00|19.02|19.03|20.01|20.02|20.03|21.01|21.02|22.01|23.00|24.00|25.00|60.00|61.00|64.01|64.03|66.01|66.02|67.01|67.02|70.00|71.00|72.00|73.00|74.00|80.00|82.00|83.01|84.01
rs:3157002JBFAI478MD587.CON,3157002JBFAI478MD587,CON,2025-06-30,"Tatra banka, a.s.",Slovakia,Large subsidiaries,stimmig,94,72,22,0.234,10,0,0.0,0,48,36,0,20,0,
rs:3157002JBFAI478MD587.CON,3157002JBFAI478MD587,CON,2025-09-30,"Tatra banka, a.s.",Slovakia,Large subsidiaries,stimmig,55,9,46,0.8364,3,0,0.0,0,7,45,0,3,0,
rs:3157002JBFAI478MD587.CON,3157002JBFAI478MD587,CON,2025-12-31,"Tatra banka, a.s.",Slovakia,Large subsidiaries,stimmig,99,74,25,0.2525,24,1,0.0417,0,48,27,0,19,0,41.00
rs:3157002JBFAI478MD587.CON,3157002JBFAI478MD587,CON,2026-03-31,"Tatra banka, a.s.",Slovakia,Large subsidiaries,stimmig,54,6,48,0.8889,3,0,0.0,0,7,44,0,0,0,
rs:3157006K4C7PJT790450.IND,3157006K4C7PJT790450,IND,2025-12-31,BANCA CENTRALA COOPERATISTA CREDITCOOP,Romania,Other highest EEA,stimmig,71,10,61,0.8592,7,0,0.0,0,34,30,0,1,0,
rs:315700E9POA724IWFP59.CON,315700E9POA724IWFP59,CON,2025-06-30,J&amp;T FINANCE GROUP SE,Czech,Large highest EEA,stimmig,73,48,25,0.3425,17,0,0.0,0,31,25,0,21,0,
rs:315700E9POA724IWFP59.CON,315700E9POA724IWFP59,CON,2025-09-30,J&amp;T FINANCE GROUP SE,Czech,Large highest EEA,stimmig,55,9,46,0.8364,3,0,0.0,0,6,46,0,5,0,
rs:315700E9POA724IWFP59.CON,315700E9POA724IWFP59,CON,2025-12-31,J&amp;T FINANCE GROUP SE,Czech,Large highest EEA,stimmig,91,91,0,0.0,42,0,0.0,0,45,4,0,46,0,
rs:315700E9POA724IWFP59.CON,315700E9POA724IWFP59,CON,2026-03-31,J&amp;T FINANCE GROUP SE,Czech,Large highest EEA,stimmig,54,9,45,0.8333,3,0,0.0,0,6,45,0,6,0,
