ebene,entityID,lei,scope,refPeriod,template_id,bank_name,country,trea_eur,versatz_log10,zeitreihe_faktor,decimals_deklariert,anteil_erreicht_genauigkeit,n_zellen,signale,urteil,faktor_geschaetzt
report,rs:QS3ZEAHRBZY9228Z0111.IND,QS3ZEAHRBZY9228Z0111,IND,2025-12-31,,Bank Julius Baer Europe S.A.,Luxembourg,673800000.0,-0.864,,-3.0,0.9739,230,,unauffaellig,
report,rs:R0MUWSFPU8MPRO8K5P83.CON,R0MUWSFPU8MPRO8K5P83,CON,2025-06-30,,BNP Paribas,France,788800000000.0,1.263,1,-6.0,0.8353,4313,,unauffaellig,
report,rs:R0MUWSFPU8MPRO8K5P83.CON,R0MUWSFPU8MPRO8K5P83,CON,2025-09-30,,BNP Paribas,France,779200000000.0,1.453,1,-6.0,0.9764,429,,unauffaellig,
report,rs:R0MUWSFPU8MPRO8K5P83.CON,R0MUWSFPU8MPRO8K5P83,CON,2025-12-31,,BNP Paribas,France,779500000000.0,1.547,1,-6.0,0.8609,5232,,unauffaellig,
report,rs:R0MUWSFPU8MPRO8K5P83.CON,R0MUWSFPU8MPRO8K5P83,CON,2026-03-31,,BNP Paribas,France,783900000000.0,1.4,1,-3.0,0.9881,427,,unauffaellig,
report,rs:R1IO4YJ0O79SMWVCHB58.IND,R1IO4YJ0O79SMWVCHB58,IND,2025-12-31,,Banque centrale de compensation,France,995600000.0,0.536,,-3.0,1.0,224,,unauffaellig,
report,rs:R7CQUF1DQM73HUTV1078.IND,R7CQUF1DQM73HUTV1078,IND,2025-06-30,,"Banque et Caisse d´Epargne de l´Etat, Luxembourg",Luxembourg,21140000000.0,-0.238,1,-3.0,0.81,2308,,unauffaellig,
report,rs:R7CQUF1DQM73HUTV1078.IND,R7CQUF1DQM73HUTV1078,IND,2025-09-30,,"Banque et Caisse d´Epargne de l´Etat, Luxembourg",Luxembourg,21180000000.0,-0.06,1,-3.0,1.0,388,,unauffaellig,
report,rs:R7CQUF1DQM73HUTV1078.IND,R7CQUF1DQM73HUTV1078,IND,2025-12-31,,"Banque et Caisse d´Epargne de l´Etat, Luxembourg",Luxembourg,21600000000.0,0.124,1,-3.0,0.8388,3128,,unauffaellig,
report,rs:RG3IZJKPYQ4H6IQPIC08.IND,RG3IZJKPYQ4H6IQPIC08,IND,2025-06-30,,Addiko Bank d.d.,Croatia,1160000000.0,,1,-3.0,1.0,0,,unauffaellig,
report,rs:RG3IZJKPYQ4H6IQPIC08.IND,RG3IZJKPYQ4H6IQPIC08,IND,2025-12-31,,Addiko Bank d.d.,Croatia,1156000000.0,-1.121,1,-3.0,0.8352,1739,,unauffaellig,
report,rs:RRUN0TCQ1K2JDV7MXO75.CON,RRUN0TCQ1K2JDV7MXO75,CON,2025-06-30,,Oberbank AG,Austria,18990.0,,1,6.0,0.0,0,untergrenze,skaliert,
report,rs:RRUN0TCQ1K2JDV7MXO75.CON,RRUN0TCQ1K2JDV7MXO75,CON,2025-12-31,,Oberbank AG,Austria,19360.0,-5.864,1,6.0,0.0,2368,untergrenze|versatz,skaliert,10^6
report,rs:RUOKPID0PZ0UWJYU9J61.CON,RUOKPID0PZ0UWJYU9J61,CON,2025-10-31,,John Deere Bank S.A.,Luxembourg,,,,-3.0,1.0,0,,unauffaellig,
report,rs:RY3KI4Q2655O2GIL8D68.CON,RY3KI4Q2655O2GIL8D68,CON,2025-12-31,,BANCA INVESTIS S.P.A.,Italy,245100000.0,-1.185,,-3.0,0.965,353,,unauffaellig,
report,rs:SI5RG2M0WQQLZCXKRM20.CON,SI5RG2M0WQQLZCXKRM20,CON,2025-06-30,,"Banco de Sabadell, S.A.",Spain,79260000000.0,0.44,1,-6.0,0.8782,3433,,unauffaellig,
report,rs:SI5RG2M0WQQLZCXKRM20.CON,SI5RG2M0WQQLZCXKRM20,CON,2025-09-30,,"Banco de Sabadell, S.A.",Spain,79710000000.0,0.392,1,-6.0,0.9936,403,,unauffaellig,
report,rs:SI5RG2M0WQQLZCXKRM20.CON,SI5RG2M0WQQLZCXKRM20,CON,2025-12-31,,"Banco de Sabadell, S.A.",Spain,80110000000.0,0.729,1,-6.0,0.8864,4135,,unauffaellig,
report,rs:SI5RG2M0WQQLZCXKRM20.CON,SI5RG2M0WQQLZCXKRM20,CON,2026-03-31,,"Banco de Sabadell, S.A.",Spain,80720000000.0,0.308,1,-6.0,0.9877,412,,unauffaellig,
report,rs:SX0CI4F7GVW5530ZMN03.IND,SX0CI4F7GVW5530ZMN03,IND,2025-12-31,,Wells Fargo Bank International Unlimited Company,Ireland,6840000000.0,-0.018,,-6.0,0.732,341,,unauffaellig,
report,rs:TO822O0VT80V06K0FH57.CON,TO822O0VT80V06K0FH57,CON,2025-12-31,,"Caixa Geral de Depósitos, S.A.",Portugal,47950000000.0,0.575,,-3.0,0.9793,2372,,unauffaellig,
report,rs:TPS0Q8GFSZF45ZZFL873.CON,TPS0Q8GFSZF45ZZFL873,CON,2025-12-31,,Société Générale Luxembourg,Luxembourg,16530000.0,-2.811,,-6.0,0.4159,1420,versatz,verdacht,10^3
report,rs:TUKDD90GPC79G1KOE162.CON,TUKDD90GPC79G1KOE162,CON,2025-06-30,,Hamburg Commercial Bank AG,Germany,14740000000.0,-0.197,1,-6.0,0.8855,1911,,unauffaellig,
report,rs:TUKDD90GPC79G1KOE162.CON,TUKDD90GPC79G1KOE162,CON,2025-09-30,,Hamburg Commercial Bank AG,Germany,13970000000.0,-0.338,1,-6.0,0.9843,376,,unauffaellig,
report,rs:TUKDD90GPC79G1KOE162.CON,TUKDD90GPC79G1KOE162,CON,2025-12-31,,Hamburg Commercial Bank AG,Germany,13050000000.0,0.153,1,-6.0,0.8618,2435,,unauffaellig,
report,rs:UAIAINAJ28P30E5GWE37.CON,UAIAINAJ28P30E5GWE37,CON,2025-06-30,,BGL BNP Paribas,Luxembourg,,,,-6.0,1.0,0,,unauffaellig,
report,rs:UAIAINAJ28P30E5GWE37.CON,UAIAINAJ28P30E5GWE37,CON,2025-12-31,,BGL BNP Paribas,Luxembourg,33600000000.0,0.393,,-6.0,0.7932,1790,,unauffaellig,
report,rs:UI802FYJ52XDB7N4KN18.CON,UI802FYJ52XDB7N4KN18,CON,2025-06-30,,BANCA NAZIONALE DEL LAVORO S.P.A. (IN FORMA CONTRATTA BNL S.P.A.),Italy,45890000000.0,0.26,1,-4.0,0.9822,388,,unauffaellig,
report,rs:UI802FYJ52XDB7N4KN18.CON,UI802FYJ52XDB7N4KN18,CON,2025-12-31,,BANCA NAZIONALE DEL LAVORO S.P.A. (IN FORMA CONTRATTA BNL S.P.A.),Italy,46570000000.0,0.52,1,-4.0,0.9544,2194,,unauffaellig,
report,rs:VDYMYTQGZZ6DU0912C88.CON,VDYMYTQGZZ6DU0912C88,CON,2025-06-30,,Bayerische Landesbank,Germany,63500000000.0,0.359,1,-3.0,0.9798,3678,,unauffaellig,
report,rs:VDYMYTQGZZ6DU0912C88.CON,VDYMYTQGZZ6DU0912C88,CON,2025-09-30,,Bayerische Landesbank,Germany,64060000000.0,0.524,1,-3.0,1.0,416,,unauffaellig,
report,rs:VDYMYTQGZZ6DU0912C88.CON,VDYMYTQGZZ6DU0912C88,CON,2025-12-31,,Bayerische Landesbank,Germany,65310000000.0,0.675,1,-3.0,0.9726,4072,,unauffaellig,
report,rs:VDYMYTQGZZ6DU0912C88.CON,VDYMYTQGZZ6DU0912C88,CON,2026-03-31,,Bayerische Landesbank,Germany,66830000000.0,0.431,1,-3.0,1.0,416,,unauffaellig,
report,rs:VWMYAEQSTOPNV0SUGU82.CON,VWMYAEQSTOPNV0SUGU82,CON,2025-06-30,,"Bankinter, S.A.",Spain,43970000000.0,0.171,1,-3.0,0.986,2460,,unauffaellig,
report,rs:VWMYAEQSTOPNV0SUGU82.CON,VWMYAEQSTOPNV0SUGU82,CON,2025-12-31,,"Bankinter, S.A.",Spain,45450000000.0,0.435,1,-3.0,0.9844,3230,,unauffaellig,
report,rs:VWMYAEQSTOPNV0SUGU82.CON,VWMYAEQSTOPNV0SUGU82,CON,2026-03-31,,"Bankinter, S.A.",Spain,45570000000.0,0.067,1,-3.0,1.0,390,,unauffaellig,
report,rs:XLEZHWWOI4HFQDGL4793.CON,XLEZHWWOI4HFQDGL4793,CON,2025-09-30,,BANK HANDLOWY W WARSZAWIE SA,Poland,7611000000.0,-0.201,1,-6.0,0.9962,244,,unauffaellig,
report,rs:XLEZHWWOI4HFQDGL4793.CON,XLEZHWWOI4HFQDGL4793,CON,2025-12-31,,BANK HANDLOWY W WARSZAWIE SA,Poland,7821000000.0,-0.197,1,-6.0,0.7953,2163,,unauffaellig,
report,rs:XLEZHWWOI4HFQDGL4793.CON,XLEZHWWOI4HFQDGL4793,CON,2026-03-31,,BANK HANDLOWY W WARSZAWIE SA,Poland,8021000000.0,-0.258,1,-6.0,1.0,246,,unauffaellig,
report,rs:XTC5E2QFTEF0435JWL77.CON,XTC5E2QFTEF0435JWL77,CON,2025-12-31,,Nederlandse Financierings-Maatschappij voor Ontwikkelingslanden N.V.,Netherlands,14030000000.0,0.242,,-6.0,0.9429,378,,unauffaellig,
report,rs:Y28RT6GGYJ696PMW8T44.CON,Y28RT6GGYJ696PMW8T44,CON,2025-12-31,,UniCredit csoport,Hungary,4725000000.0,-0.436,,-3.0,0.8241,2221,,unauffaellig,
report,rs:Y28RT6GGYJ696PMW8T44.CON,Y28RT6GGYJ696PMW8T44,CON,2026-03-31,,UniCredit csoport,Hungary,,,,-3.0,1.0,0,,unauffaellig,
template,rs:213800A1O379I6DMCU10.IND,213800A1O379I6DMCU10,IND,2025-06-30,60.00.A,APS BANK P.L.C.,Malta,,-4.301,5476,,,18,template_sprung,skaliert,10^3
template,rs:213800A1O379I6DMCU10.IND,213800A1O379I6DMCU10,IND,2025-12-31,25.00,APS BANK P.L.C.,Malta,,-3.405,348,,,90,template_sprung,skaliert,10^3
template,rs:213800DBQIB6VBNU5C64.CON,213800DBQIB6VBNU5C64,CON,2025-06-30,23.00,Alpha Bank S.A.,Greece,,-5.665,2406390,,,15,template_sprung,skaliert,10^6
template,rs:213800M7T3CYVZ3ZRT12.CON,213800M7T3CYVZ3ZRT12,CON,2025-06-30,41.00,Sparebanken Norge,Norway,,-6.713,1058524,,,408,template_sprung,skaliert,10^6
template,rs:213800M7T3CYVZ3ZRT12.CON,213800M7T3CYVZ3ZRT12,CON,2025-06-30,42.00.A,Sparebanken Norge,Norway,,-5.657,648983,,,45,template_sprung,skaliert,10^6
template,rs:213800M7T3CYVZ3ZRT12.CON,213800M7T3CYVZ3ZRT12,CON,2025-06-30,45.00.A,Sparebanken Norge,Norway,,-5.628,907438,,,125,template_sprung,skaliert,10^6
template,rs:259400YLRTOBISHBVX41.CON,259400YLRTOBISHBVX41,CON,2025-06-30,67.01.A,ING Bank Slaski S.A.,Poland,,-6.672,1060056,,,84,template_sprung,skaliert,10^6
template,rs:3157002JBFAI478MD587.CON,3157002JBFAI478MD587,CON,2025-12-31,42.00.A,"Tatra banka, a.s.",Slovakia,,-6.275,838262,,,52,template_sprung,skaliert,10^6
template,rs:3157002JBFAI478MD587.CON,3157002JBFAI478MD587,CON,2025-12-31,45.00.A,"Tatra banka, a.s.",Slovakia,,-6.313,470578,,,143,template_sprung,skaliert,10^6
template,rs:529900HEKOENJHPNN480.CON,529900HEKOENJHPNN480,CON,2025-06-30,68.00,Kuntarahoitus Oyj,Finland,,-3.08,3229,,,16,template_sprung,skaliert,10^3
template,rs:5493006QMFDDMYWIAM13.CON,5493006QMFDDMYWIAM13,CON,2025-06-30,83.01.C,"Banco Santander, S.A.",Spain,,-3.675,2715909,,,39,template_sprung,skaliert,10^6
template,rs:5493006QMFDDMYWIAM13.CON,5493006QMFDDMYWIAM13,CON,2025-06-30,83.01.D,"Banco Santander, S.A.",Spain,,-3.911,1697522,,,25,template_sprung,skaliert,10^6
template,rs:5493008QRHH0XCLJ4238.CON,5493008QRHH0XCLJ4238,CON,2025-06-30,61.00,BRD-Groupe Société Générale SA,Romania,,-3.19,2155,,,55,template_sprung,skaliert,10^3
template,rs:5493008QRHH0XCLJ4238.CON,5493008QRHH0XCLJ4238,CON,2025-06-30,73.00.C,BRD-Groupe Société Générale SA,Romania,,-3.609,3746,,,76,template_sprung,skaliert,10^3
template,rs:5493008QRHH0XCLJ4238.CON,5493008QRHH0XCLJ4238,CON,2025-06-30,73.00.D,BRD-Groupe Société Générale SA,Romania,,-3.57,3224,,,36,template_sprung,skaliert,10^3
template,rs:5493008QRHH0XCLJ4238.CON,5493008QRHH0XCLJ4238,CON,2025-06-30,74.00.A,BRD-Groupe Société Générale SA,Romania,,-3.581,2483,,,142,template_sprung,skaliert,10^3
template,rs:5493008QRHH0XCLJ4238.CON,5493008QRHH0XCLJ4238,CON,2025-06-30,74.00.C,BRD-Groupe Société Générale SA,Romania,,-3.647,2865,,,132,template_sprung,skaliert,10^3
template,rs:5493008QRHH0XCLJ4238.CON,5493008QRHH0XCLJ4238,CON,2025-06-30,74.00.E,BRD-Groupe Société Générale SA,Romania,,-3.844,3108,,,16,template_sprung,skaliert,10^3
template,rs:5493008QRHH0XCLJ4238.CON,5493008QRHH0XCLJ4238,CON,2025-09-30,73.00.C,BRD-Groupe Société Générale SA,Romania,,-3.54,3198,,,76,template_sprung,skaliert,10^3
template,rs:5493008QRHH0XCLJ4238.CON,5493008QRHH0XCLJ4238,CON,2025-09-30,73.00.D,BRD-Groupe Société Générale SA,Romania,,-3.523,2892,,,36,template_sprung,skaliert,10^3
template,rs:549300DVPJYGNF2P7B03.CON,549300DVPJYGNF2P7B03,CON,2025-12-31,21.02,Steiermärkische Bank und Sparkassen Aktiengesellschaft,Austria,,-3.43,559,,,17,template_sprung,skaliert,10^3
template,rs:549300IQZVZ949N37S44.CON,549300IQZVZ949N37S44,CON,2025-06-30,68.00,Euroclear Holding,Belgium,,-2.729,3313,,,16,template_sprung,skaliert,10^3
template,rs:549300L7YCATGO57ZE10.CON,549300L7YCATGO57ZE10,CON,2025-06-30,83.01.C,FINECOBANK BANCA FINECO S.P.A. (IN BREVE FINECOBANK S.P.A. OVVERO BANCA FINECO S.P.A. OVVERO FINECO BANCA S.P.A.),Italy,,-3.049,2429,,,19,template_sprung,skaliert,10^3
template,rs:549300OLBL49CW8CT155.CON,549300OLBL49CW8CT155,CON,2025-06-30,42.00.A,"Ibercaja Banco, S.A.",Spain,,-6.115,1055257,,,60,template_sprung,skaliert,10^6
template,rs:549300RG3H390KEL8896.CON,549300RG3H390KEL8896,CON,2025-06-30,73.00.C,Banca Transilvania,Romania,,-3.197,15419,,,80,template_sprung,skaliert,10^3
template,rs:549300RG3H390KEL8896.CON,549300RG3H390KEL8896,CON,2025-06-30,73.00.D,Banca Transilvania,Romania,,-2.897,3686,,,32,template_sprung,skaliert,10^3
template,rs:969500CJCTMI93QJKK89.CON,969500CJCTMI93QJKK89,CON,2025-12-31,61.00,Axa banque,France,2999.0,-0.777,,-6.0,,350,untergrenze,skaliert,
template,rs:9ZHRYM6F437SQJ6OUG95.CON,9ZHRYM6F437SQJ6OUG95,CON,2025-12-31,68.00,Raiffeisen Bank International AG,Austria,,-1.936,400,,,16,template_sprung,skaliert,10^3
template,rs:D1HEB8VEU6D9M8ZUXG17.CON,D1HEB8VEU6D9M8ZUXG17,CON,2025-12-31,71.00,UniCredit Bank Austria AG,Austria,,-4.604,73289,,,45,template_sprung,skaliert,10^6
template,rs:DG3RU1DBUFHT4ZF9WN62.CON,DG3RU1DBUFHT4ZF9WN62,CON,2026-03-31,61.00,Coöperatieve Rabobank U.A.,Netherlands,,-2.037,4095,,,59,template_sprung,skaliert,10^3
template,rs:DG3RU1DBUFHT4ZF9WN62.CON,DG3RU1DBUFHT4ZF9WN62,CON,2026-03-31,73.00.C,Coöperatieve Rabobank U.A.,Netherlands,,-5.055,3310567,,,104,template_sprung,skaliert,10^6
template,rs:DG3RU1DBUFHT4ZF9WN62.CON,DG3RU1DBUFHT4ZF9WN62,CON,2026-03-31,73.00.D,Coöperatieve Rabobank U.A.,Netherlands,,-4.869,3225744,,,40,template_sprung,skaliert,10^6
template,rs:FR9695005MSX1OYEMGDF.CON,FR9695005MSX1OYEMGDF,CON,2025-06-30,97.00.A,Groupe BPCE,France,,-5.469,10341964,,,15,template_sprung,skaliert,10^6
template,rs:FR9695005MSX1OYEMGDF.CON,FR9695005MSX1OYEMGDF,CON,2025-12-31,26.00.A,Groupe BPCE,France,,-4.988,577917,,,766,template_sprung,skaliert,10^6
template,rs:FR9695005MSX1OYEMGDF.CON,FR9695005MSX1OYEMGDF,CON,2025-12-31,26.00.B,Groupe BPCE,France,,-4.878,612533,,,12,template_sprung,skaliert,10^6
template,rs:FR9695005MSX1OYEMGDF.CON,FR9695005MSX1OYEMGDF,CON,2025-12-31,27.02.A,Groupe BPCE,France,,-1.912,902,,,16,template_sprung,skaliert,10^3
template,rs:K8MS7FD7N5Z2WQ51AZ71.CON,K8MS7FD7N5Z2WQ51AZ71,CON,2025-06-30,74.00.A,"Banco Bilbao Vizcaya Argentaria, S.A.",Spain,,-1.498,735,,,71,template_sprung,skaliert,10^3
template,rs:K8MS7FD7N5Z2WQ51AZ71.CON,K8MS7FD7N5Z2WQ51AZ71,CON,2025-06-30,83.01.C,"Banco Bilbao Vizcaya Argentaria, S.A.",Spain,,1.063,871,,,31,template_sprung,skaliert,10^3
template,rs:KFUXYFTU2LHQFQZDQG45.CON,KFUXYFTU2LHQFQZDQG45,CON,2025-12-31,41.00,Kereskedelmi és Hitelbank csoport,Hungary,,-0.9,987765,,,441,template_sprung,skaliert,10^6
template,rs:KR6LSKV3BTSJRD41IF75.CON,KR6LSKV3BTSJRD41IF75,CON,2025-12-31,29.02.A,"UniCredit Bank Czech Republic and Slovakia, a.s.",Czech,,-4.43,1088,,,26,template_sprung,skaliert,10^3
template,rs:N1FBEDJ5J41VKZLO2475.CON,N1FBEDJ5J41VKZLO2475,CON,2025-12-31,68.00,Citibank Europe plc,Ireland,,0.955,353,,,16,template_sprung,skaliert,10^3
template,rs:NICH5Q04ADUV9SN3Q390.CON,NICH5Q04ADUV9SN3Q390,CON,2025-06-30,21.02,BRED - Banque populaire,France,,-5.856,2589353,,,17,template_sprung,skaliert,10^6
template,rs:O2RNE8IBXP4R0TD8PU41.CON,O2RNE8IBXP4R0TD8PU41,CON,2025-06-30,27.01,Société générale S.A.,France,,-2.251,1321,,,28,template_sprung,skaliert,10^3
template,rs:O2RNE8IBXP4R0TD8PU41.CON,O2RNE8IBXP4R0TD8PU41,CON,2025-06-30,27.02.A,Société générale S.A.,France,,-2.274,1487,,,24,template_sprung,skaliert,10^3
template,rs:O2RNE8IBXP4R0TD8PU41.CON,O2RNE8IBXP4R0TD8PU41,CON,2025-06-30,27.02.B,Société générale S.A.,France,,-8.258,1067030638,,,22,template_sprung,skaliert,10^9
template,rs:O2RNE8IBXP4R0TD8PU41.CON,O2RNE8IBXP4R0TD8PU41,CON,2025-06-30,68.00,Société générale S.A.,France,,-1.811,3127,,,16,template_sprung,skaliert,10^3
template,rs:R0MUWSFPU8MPRO8K5P83.CON,R0MUWSFPU8MPRO8K5P83,CON,2025-06-30,04.00.A,BNP Paribas,France,,-3.791,53952,,,87,template_sprung,skaliert,10^6
template,rs:VWMYAEQSTOPNV0SUGU82.CON,VWMYAEQSTOPNV0SUGU82,CON,2025-06-30,26.00.B,"Bankinter, S.A.",Spain,,-3.225,1796,,,12,template_sprung,skaliert,10^3
