lei,scope,refPeriod,bank_name,country,institution_type,n_laender,rang,nachbar_lei,nachbar_scope,nachbar_name,nachbar_country,nachbar_institution_type,nachbar_n_laender,ueberlappung,gemeinsame_laender,groesste_gemeinsamkeit,beziehung
529900RWC8ZYB066JF16,CON,2025-06-30,Bank of Valletta Plc,Malta,Large highest EEA,26,2,213800DBQIB6VBNU5C64,CON,Alpha Bank S.A.,Greece,Large highest EEA,8,0.9682,8,x28|GB|FR,unabhaengig
529900RWC8ZYB066JF16,CON,2025-06-30,Bank of Valletta Plc,Malta,Large highest EEA,26,3,213800A1O379I6DMCU10,IND,APS BANK P.L.C.,Malta,Large highest EEA,24,0.9192,16,x28|GB|DE,unbekannt
529900RWC8ZYB066JF16,CON,2025-06-30,Bank of Valletta Plc,Malta,Large highest EEA,26,4,0W2PZJM8XOY22M4GG883,CON,DekaBank Deutsche Girozentrale,Germany,Large highest EEA,32,0.3663,25,x28|GB|DE,unabhaengig
529900RWC8ZYB066JF16,CON,2025-12-31,Bank of Valletta Plc,Malta,Large highest EEA,29,1,743700PW2HDTPU3YRJ31,CON,POP Pankkikeskus osk,Finland,Other highest EEA,19,0.9879,18,x28|SE|FR,unbekannt
529900RWC8ZYB066JF16,CON,2025-12-31,Bank of Valletta Plc,Malta,Large highest EEA,29,2,7437005892K69S3MW344,CON,Säästöpankkiliitto osk,Finland,Other highest EEA,18,0.9868,18,x28|SE|FR,unbekannt
529900RWC8ZYB066JF16,CON,2025-12-31,Bank of Valletta Plc,Malta,Large highest EEA,29,3,815600E4E6DCD2D25E30,CON,BANCO BPM SOCIETA' PER AZIONI,Italy,Large highest EEA,36,0.9789,28,x28|FR|DE,unabhaengig
529900RWC8ZYB066JF16,CON,2025-12-31,Bank of Valletta Plc,Malta,Large highest EEA,29,4,213800A1O379I6DMCU10,IND,APS BANK P.L.C.,Malta,Large highest EEA,25,0.9266,17,x28|FR|DE,unbekannt
529900RWC8ZYB066JF16,CON,2025-12-31,Bank of Valletta Plc,Malta,Large highest EEA,29,5,529900Q2C3I7VCILLG45,CON,FIMBank plc,Malta,Other highest EEA,26,0.8578,23,x28|FR|SE,unabhaengig
529900S1KHKOEQL5CK20,IND,2025-12-31,Wüstenrot Bausparkasse Aktiengesellschaft,Germany,Large highest EEA,50,1,5299007S3UH5RKUYDA52,IND,DEUTSCHE APOTHEKER- UND ÄRZTEBANK EG,Germany,Large highest EEA,63,0.9846,41,x1|DE|FR,unabhaengig
529900S1KHKOEQL5CK20,IND,2025-12-31,Wüstenrot Bausparkasse Aktiengesellschaft,Germany,Large highest EEA,50,2,529900JZTYE3W7WQH904,CON,HASPA Finanzholding,Germany,Large highest EEA,30,0.9836,27,x1|DE|LU,unabhaengig
529900S1KHKOEQL5CK20,IND,2025-12-31,Wüstenrot Bausparkasse Aktiengesellschaft,Germany,Large highest EEA,50,3,529900JZXXU699FCKK89,IND,Bausparkasse Schwäbisch Hall Aktiengesellschaft - Bausparkasse der Volksbanken und Raiffeisenbanken,Germany,Large subsidiaries,65,0.9784,39,x1|DE|FR,unabhaengig
529900S1KHKOEQL5CK20,IND,2025-12-31,Wüstenrot Bausparkasse Aktiengesellschaft,Germany,Large highest EEA,50,4,529900K16YGKC8BES892,IND,Deutsche Kreditbank Aktiengesellschaft,Germany,Large subsidiaries,171,0.9763,50,x1|DE|LU,unabhaengig
529900S1KHKOEQL5CK20,IND,2025-12-31,Wüstenrot Bausparkasse Aktiengesellschaft,Germany,Large highest EEA,50,5,529900KRVTRP5RWP9K95,CON,Santander Consumer Holding GmbH,Germany,Large subsidiaries,13,0.9693,12,x1|DE|LU,unabhaengig
529900SS7ZWCX82U3W60,IND,2025-12-31,DEUTSCHE BANK S.P.A.,Italy,Large subsidiaries,79,1,815600AD83B2B6317788,CON,CREDITO EMILIANO HOLDING SOCIETA' PER AZIONI,Italy,Large highest EEA,28,0.9588,25,IT|US|GB,unabhaengig
529900SS7ZWCX82U3W60,IND,2025-12-31,DEUTSCHE BANK S.P.A.,Italy,Large subsidiaries,79,2,8156005420362AE59184,CON,BANCA IFIS S.P.A. (OVVERO IFIS BANCA S.P.A. O IN FORMA ABBREVIATA IFIS S.P.A.),Italy,Other highest EEA,95,0.9583,65,IT|DE|US,unbekannt
529900SS7ZWCX82U3W60,IND,2025-12-31,DEUTSCHE BANK S.P.A.,Italy,Large subsidiaries,79,3,81560064085A02B2B297,CON,MEDIOCREDITO CENTRALE - BANCA DEL MEZZOGIORNO SPA,Italy,Other highest EEA,35,0.9504,31,IT|GB|DE,unabhaengig
529900SS7ZWCX82U3W60,IND,2025-12-31,DEUTSCHE BANK S.P.A.,Italy,Large subsidiaries,79,4,NNVPP80YIZGEY2314M97,CON,ICCREA BANCA S.P.A. - ISTITUTO CENTRALE DEL CREDITO COOPERATIVO (IN FORMA ABBREVIATA: ICCREA BANCA S.P.A.),Italy,Large highest EEA,29,0.9503,24,IT|NL|DE,unabhaengig
529900SS7ZWCX82U3W60,IND,2025-12-31,DEUTSCHE BANK S.P.A.,Italy,Large subsidiaries,79,5,8156003D79D064FB5360,IND,CASSA LOMBARDA - S.P.A.,Italy,,21,0.9215,20,IT|DE|GB,unbekannt
529900SSGT49ZZSWYE62,CON,2025-12-31,Volkswagen Financial Services AG,Germany,Large highest EEA,16,1,DSNHHQ2B9X5N6OUJ1236,CON,Norddeutsche Landesbank - Girozentrale -,Germany,Large highest EEA,73,0.8472,16,x1|DE|GB,unabhaengig
529900SSGT49ZZSWYE62,CON,2025-12-31,Volkswagen Financial Services AG,Germany,Large highest EEA,16,2,DIZES5CFO5K3I5R58746,CON,Landesbank Hessen-Thüringen Girozentrale,Germany,Large highest EEA,131,0.8293,16,x1|DE|FR,unabhaengig
529900SSGT49ZZSWYE62,CON,2025-12-31,Volkswagen Financial Services AG,Germany,Large highest EEA,16,3,DZZ47B9A52ZJ6LT6VV95,CON,Deutsche Pfandbriefbank AG,Germany,Large highest EEA,29,0.8272,13,x1|DE|FR,unabhaengig
529900SSGT49ZZSWYE62,CON,2025-12-31,Volkswagen Financial Services AG,Germany,Large highest EEA,16,4,529900IRBZTADXJB6757,CON,flatexDEGIRO AG,Germany,Other highest EEA,77,0.8189,15,x1|DE|NL,unbekannt
529900SSGT49ZZSWYE62,CON,2025-12-31,Volkswagen Financial Services AG,Germany,Large highest EEA,16,5,851WYGNLUQLFZBSYGB56,CON,COMMERZBANK Aktiengesellschaft,Germany,Large highest EEA,44,0.7852,12,x1|DE|PL,unabhaengig
529900SXEWPJ1MRRX537,CON,2025-12-31,Raiffeisen-Holding Niederösterreich-Wien registrierte Genossenschaft mit beschränkter Haftung,Austria,Large highest EEA,60,1,529900QYEJ2GYSWK1F08,CON,RLB-Stmk Verbund eGen,Austria,Other highest EEA,39,0.9283,34,AT|DE|LU,unbekannt
529900SXEWPJ1MRRX537,CON,2025-12-31,Raiffeisen-Holding Niederösterreich-Wien registrierte Genossenschaft mit beschränkter Haftung,Austria,Large highest EEA,60,2,529900FEID5L4H2T2L70,IND,Raiffeisen Landesbank Vorarlberg mit Revisionsverband eGen,Austria,Other highest EEA,21,0.9184,19,AT|DE|FR,unbekannt
529900SXEWPJ1MRRX537,CON,2025-12-31,Raiffeisen-Holding Niederösterreich-Wien registrierte Genossenschaft mit beschränkter Haftung,Austria,Large highest EEA,60,3,AT0000000000043000VB,CON,VOLKSBANK WIEN AG VB,Austria,Large highest EEA,82,0.9099,46,AT|DE|FR,unbekannt
529900SXEWPJ1MRRX537,CON,2025-12-31,Raiffeisen-Holding Niederösterreich-Wien registrierte Genossenschaft mit beschränkter Haftung,Austria,Large highest EEA,60,4,0W5QHUNYV4W7GJO62R27,CON,HYPO TIROL BANK AG,Austria,Other highest EEA,34,0.9051,27,AT|DE|FR,unbekannt
529900SXEWPJ1MRRX537,CON,2025-12-31,Raiffeisen-Holding Niederösterreich-Wien registrierte Genossenschaft mit beschränkter Haftung,Austria,Large highest EEA,60,5,5299005OACOC1C1OFJ11,IND,Raiffeisen-Landesbank Tirol AG,Austria,Other highest EEA,36,0.8993,27,AT|DE|FR,unbekannt
529900UIRB65OY6U4B21,IND,2025-12-31,Lombard Bank Malta plc,Malta,Other highest EEA,25,1,549300X34UUBDEUL1Z91,CON,HSBC Bank Malta p.l.c.,Malta,Large subsidiaries,22,0.9854,12,x1|MT|GB,unbekannt
529900UIRB65OY6U4B21,IND,2025-12-31,Lombard Bank Malta plc,Malta,Other highest EEA,25,2,724500ZNT2I60RYZQI38,IND,Anadolubank Nederland N.V.,Netherlands,Other highest EEA,26,0.5361,13,x1|MT|US,unbekannt
529900UIRB65OY6U4B21,IND,2025-12-31,Lombard Bank Malta plc,Malta,Other highest EEA,25,3,F0HUI1NY1AZMJMD8LP67,CON,HSBC Continental Europe,France,Large highest EEA,99,0.5239,22,x1|MT|GB,unbekannt
529900UIRB65OY6U4B21,IND,2025-12-31,Lombard Bank Malta plc,Malta,Other highest EEA,25,4,724500SF1CI8OD5AHI07,CON,HCBG Holding B.V.,Netherlands,Other highest EEA,35,0.5166,16,x1|MT|GB,unbekannt
529900UIRB65OY6U4B21,IND,2025-12-31,Lombard Bank Malta plc,Malta,Other highest EEA,25,5,5299002GPCR602QYJC04,CON,KfW Beteiligungsholding GmbH,Germany,Large highest EEA,78,0.5114,18,x1|GB|MT,unbekannt
529900UKZBMDBDZIXD62,CON,2025-12-31,Addiko Bank AG,Austria,Other highest EEA,24,1,549300ZHFZ4CSK7VS460,CON,Privredna Banka Zagreb d.d.,Croatia,Large subsidiaries,129,0.5634,24,HR|SI|BA,unabhaengig
529900UKZBMDBDZIXD62,CON,2025-12-31,Addiko Bank AG,Austria,Other highest EEA,24,2,PRNXTNXHBI0TSY1V8P17,CON,Zagrebačka banka d.d.,Croatia,Large subsidiaries,11,0.5054,11,HR|BA|RS,unabhaengig
529900UKZBMDBDZIXD62,CON,2025-12-31,Addiko Bank AG,Austria,Other highest EEA,24,3,549300A2F46GR0UOM390,CON,Erste&Steiermärkische Bank d.d.,Croatia,Large subsidiaries,110,0.3688,24,HR|ME|SI,unabhaengig
529900UKZBMDBDZIXD62,CON,2025-12-31,Addiko Bank AG,Austria,Other highest EEA,24,4,RG3IZJKPYQ4H6IQPIC08,IND,Addiko Bank d.d.,Croatia,Large subsidiaries,69,0.3288,22,HR|US|DE,konzern
529900UKZBMDBDZIXD62,CON,2025-12-31,Addiko Bank AG,Austria,Other highest EEA,24,5,529900I1UZV70CZRAU55,CON,Raiffeisenbank Austria d.d.,Croatia,Large subsidiaries,20,0.3224,13,HR|SI|GB,unabhaengig
529900VVDOKMRRAHZ894,IND,2025-12-31,Bank GPB International S.A.,Luxembourg,Other highest EEA,11,1,96950001WI712W7PQG45,CON,RCI Banque,France,Large highest EEA,28,0.6735,7,x1|IT|GB,unbekannt
529900VVDOKMRRAHZ894,IND,2025-12-31,Bank GPB International S.A.,Luxembourg,Other highest EEA,11,2,TPS0Q8GFSZF45ZZFL873,CON,Société Générale Luxembourg,Luxembourg,Large subsidiaries,24,0.6733,9,x1|LU|FR,unbekannt
529900VVDOKMRRAHZ894,IND,2025-12-31,Bank GPB International S.A.,Luxembourg,Other highest EEA,11,3,5493009EIBTCB1X12G89,CON,LGT Group Foundation,Liechtenstein,Large highest EEA,126,0.6599,11,x1|CH|GB,unbekannt
529900VVDOKMRRAHZ894,IND,2025-12-31,Bank GPB International S.A.,Luxembourg,Other highest EEA,11,4,529900SSGT49ZZSWYE62,CON,Volkswagen Financial Services AG,Germany,Large highest EEA,16,0.6588,6,x1|GB|FR,unbekannt
529900VVDOKMRRAHZ894,IND,2025-12-31,Bank GPB International S.A.,Luxembourg,Other highest EEA,11,5,KX1WK48MPD4Y2NCUIZ63,CON,Natixis,France,Large subsidiaries,109,0.6527,10,x1|LU|FR,unbekannt
529900W3MOO00A18X956,CON,2025-12-31,OTP-csoport,Hungary,Large highest EEA,22,1,549300XWJHRKLHU2PS28,CON,ERSTE csoport,Hungary,Large subsidiaries,9,0.4302,8,HU|HR|DE,unbekannt
529900W3MOO00A18X956,CON,2025-12-31,OTP-csoport,Hungary,Large highest EEA,22,2,Y28RT6GGYJ696PMW8T44,CON,UniCredit csoport,Hungary,Large subsidiaries,106,0.4231,20,HU|GB|DE,unbekannt
529900W3MOO00A18X956,CON,2025-12-31,OTP-csoport,Hungary,Large highest EEA,22,3,3H0Q3U74FVFED2SHZT16,CON,MBH bankcsoport,Hungary,Large highest EEA,107,0.4225,21,HU|HR|RO,unbekannt
529900W3MOO00A18X956,CON,2025-12-31,OTP-csoport,Hungary,Large highest EEA,22,4,KFUXYFTU2LHQFQZDQG45,CON,Kereskedelmi és Hitelbank csoport,Hungary,Large subsidiaries,31,0.4190,15,HU|SK|CZ,unbekannt
529900XSTAE561178282,CON,2025-06-30,Raiffeisenbankengruppe OÖ Verbund eGen,Austria,Large highest EEA,79,1,I6SS27Q1Q3385V753S50,IND,Raiffeisenlandesbank Oberösterreich Aktiengesellschaft,Austria,Large subsidiaries,74,0.9684,74,AT|DE|CZ,konzern
529900XSTAE561178282,CON,2025-06-30,Raiffeisenbankengruppe OÖ Verbund eGen,Austria,Large highest EEA,79,2,D1HEB8VEU6D9M8ZUXG17,CON,UniCredit Bank Austria AG,Austria,Large subsidiaries,120,0.6943,74,AT|DE|FR,unabhaengig
529900XSTAE561178282,CON,2025-06-30,Raiffeisenbankengruppe OÖ Verbund eGen,Austria,Large highest EEA,79,3,549300DVPJYGNF2P7B03,CON,Steiermärkische Bank und Sparkassen Aktiengesellschaft,Austria,Large subsidiaries,83,0.6366,63,AT|HR|DE,unabhaengig
529900XSTAE561178282,CON,2025-06-30,Raiffeisenbankengruppe OÖ Verbund eGen,Austria,Large highest EEA,79,4,549300RFKNCOX56F8591,CON,RAIFFEISEN BANK S.A.,Romania,Large subsidiaries,8,0.5282,8,AT|DE|SK,unabhaengig
529900XSTAE561178282,CON,2025-06-30,Raiffeisenbankengruppe OÖ Verbund eGen,Austria,Large highest EEA,79,5,549300TRUWO2CD2G5692,CON,"UNICREDIT, SOCIETA' PER AZIONI",Italy,Large highest EEA,103,0.4557,72,DE|AT|CZ,unabhaengig
529900XSTAE561178282,CON,2025-12-31,Raiffeisenbankengruppe OÖ Verbund eGen,Austria,Large highest EEA,80,1,I6SS27Q1Q3385V753S50,IND,Raiffeisenlandesbank Oberösterreich Aktiengesellschaft,Austria,Large subsidiaries,77,0.9697,77,AT|DE|CZ,konzern
529900XSTAE561178282,CON,2025-12-31,Raiffeisenbankengruppe OÖ Verbund eGen,Austria,Large highest EEA,80,2,RRUN0TCQ1K2JDV7MXO75,CON,Oberbank AG,Austria,Other highest EEA,62,0.8517,56,AT|DE|CZ,unbekannt
529900XSTAE561178282,CON,2025-12-31,Raiffeisenbankengruppe OÖ Verbund eGen,Austria,Large highest EEA,80,3,529900SXEWPJ1MRRX537,CON,Raiffeisen-Holding Niederösterreich-Wien registrierte Genossenschaft mit beschränkter Haftung,Austria,Large highest EEA,60,0.7723,51,AT|DE|PL,unabhaengig
529900XSTAE561178282,CON,2025-12-31,Raiffeisenbankengruppe OÖ Verbund eGen,Austria,Large highest EEA,80,4,5493007BWYDPQZLZ0Y27,CON,HYPO NOE Landesbank für Niederösterreich und Wien AG,Austria,Other highest EEA,30,0.7536,29,AT|DE|PL,unbekannt
529900XSTAE561178282,CON,2025-12-31,Raiffeisenbankengruppe OÖ Verbund eGen,Austria,Large highest EEA,80,5,529900QYEJ2GYSWK1F08,CON,RLB-Stmk Verbund eGen,Austria,Other highest EEA,39,0.7511,38,AT|DE|LU,unbekannt
5493000LKS7B3UTF7H35,CON,2025-06-30,Bank Polska Kasa Opieki S.A.,Poland,Large highest EEA,123,1,259400LGXW3K0GDAG361,CON,Santander Bank Polska S.A.,Poland,Large subsidiaries,176,0.9805,120,PL|LU|NL,unabhaengig
5493000LKS7B3UTF7H35,CON,2025-06-30,Bank Polska Kasa Opieki S.A.,Poland,Large highest EEA,123,2,P4GTT6GF1W40CVIMFR43,CON,Powszechna Kasa Oszczednosci Bank Polski S.A.,Poland,Large highest EEA,35,0.9792,34,PL|DE|LU,unbekannt
5493000LKS7B3UTF7H35,CON,2025-06-30,Bank Polska Kasa Opieki S.A.,Poland,Large highest EEA,123,3,259400YLRTOBISHBVX41,CON,ING Bank Slaski S.A.,Poland,Large subsidiaries,18,0.9725,17,PL|LU|DE,unabhaengig
5493000LKS7B3UTF7H35,CON,2025-06-30,Bank Polska Kasa Opieki S.A.,Poland,Large highest EEA,123,4,259400DZXF7UJKK2AY35,CON,mBank S.A.,Poland,Large subsidiaries,37,0.9426,34,PL|LU|NL,unabhaengig
5493000LKS7B3UTF7H35,CON,2025-06-30,Bank Polska Kasa Opieki S.A.,Poland,Large highest EEA,123,5,NMH2KF074RKAGTH4CM63,CON,BNP PARIBAS BANK POLSKA S.A,Poland,Large subsidiaries,68,0.4998,65,PL|LU|DE,unabhaengig
5493000LKS7B3UTF7H35,CON,2025-12-31,Bank Polska Kasa Opieki S.A.,Poland,Large highest EEA,123,1,P4GTT6GF1W40CVIMFR43,CON,Powszechna Kasa Oszczednosci Bank Polski S.A.,Poland,Large highest EEA,162,0.9832,117,PL|DE|NL,unbekannt
5493000LKS7B3UTF7H35,CON,2025-12-31,Bank Polska Kasa Opieki S.A.,Poland,Large highest EEA,123,2,259400LGXW3K0GDAG361,CON,Santander Bank Polska S.A.,Poland,Large subsidiaries,176,0.9817,119,PL|LU|GB,unabhaengig
5493000LKS7B3UTF7H35,CON,2025-12-31,Bank Polska Kasa Opieki S.A.,Poland,Large highest EEA,123,3,259400YLRTOBISHBVX41,CON,ING Bank Slaski S.A.,Poland,Large subsidiaries,27,0.9763,26,PL|DE|LU,unabhaengig
5493000LKS7B3UTF7H35,CON,2025-12-31,Bank Polska Kasa Opieki S.A.,Poland,Large highest EEA,123,4,259400QHDOZWMJ103294,CON,ALIOR BANK S.A.,Poland,Other highest EEA,25,0.9758,23,PL|GB|CY,konzern
5493000LKS7B3UTF7H35,CON,2025-12-31,Bank Polska Kasa Opieki S.A.,Poland,Large highest EEA,123,5,XLEZHWWOI4HFQDGL4793,CON,BANK HANDLOWY W WARSZAWIE SA,Poland,Large subsidiaries,33,0.9535,33,PL|LU|GB,unabhaengig
5493000LM0MZ4JPMGM90,CON,2025-12-31,"Santander Consumer Finance, S.A.",Spain,Large subsidiaries,123,1,969500VHT1ZNPVWOYF63,CON,BNP Paribas Personal Finance,France,Large subsidiaries,104,0.6244,76,FR|DE|IT,unabhaengig
5493000LM0MZ4JPMGM90,CON,2025-12-31,"Santander Consumer Finance, S.A.",Spain,Large subsidiaries,123,2,2G5BKIC2CB69PRJH1W31,IND,Barclays Bank Ireland plc,Ireland,Large highest EEA,60,0.5871,52,FR|DE|IT,unabhaengig
5493000LM0MZ4JPMGM90,CON,2025-12-31,"Santander Consumer Finance, S.A.",Spain,Large subsidiaries,123,3,549300V1VN70Q7PQ7234,CON,CRÉDIT AGRICOLE AUTO BANK S.P.A.,Italy,Large subsidiaries,26,0.5491,26,IT|DE|FR,unabhaengig
5493000LM0MZ4JPMGM90,CON,2025-12-31,"Santander Consumer Finance, S.A.",Spain,Large subsidiaries,123,4,2ZCNRR8UK83OBTEK2170,CON,UniCredit Bank GmbH,Germany,Large subsidiaries,28,0.5039,25,DE|FR|IT,unabhaengig
5493000LM0MZ4JPMGM90,CON,2025-12-31,"Santander Consumer Finance, S.A.",Spain,Large subsidiaries,123,5,549300TRUWO2CD2G5692,CON,"UNICREDIT, SOCIETA' PER AZIONI",Italy,Large highest EEA,107,0.4490,88,DE|IT|AT,unabhaengig
5493001U1K6M7JOL5W45,CON,2025-12-31,Raiffeisen Bank csoport,Hungary,Large subsidiaries,34,1,549300M2IHOB9P5WE714,IND,Swissquote Bank Europe S.A,Luxembourg,Other highest EEA,10,0.6768,7,x1|DE|BE,unabhaengig
5493001U1K6M7JOL5W45,CON,2025-12-31,Raiffeisen Bank csoport,Hungary,Large subsidiaries,34,2,DZZ47B9A52ZJ6LT6VV95,CON,Deutsche Pfandbriefbank AG,Germany,Large highest EEA,29,0.6282,12,x1|DE|AT,unabhaengig
5493001U1K6M7JOL5W45,CON,2025-12-31,Raiffeisen Bank csoport,Hungary,Large subsidiaries,34,3,2138009Y59EAR7H1UO97,CON,"Akciju sabiedrība ""Citadele banka""",Latvia,Large highest EEA,55,0.6263,22,x1|AT|BE,unabhaengig
5493001U1K6M7JOL5W45,CON,2025-12-31,Raiffeisen Bank csoport,Hungary,Large subsidiaries,34,4,I7ETN0QQO2AHZZGHJ389,IND,KOMMUNALBANKEN AS,Norway,Large highest EEA,8,0.6033,5,x1|DE|FR,unbekannt
5493001U1K6M7JOL5W45,CON,2025-12-31,Raiffeisen Bank csoport,Hungary,Large subsidiaries,34,5,851WYGNLUQLFZBSYGB56,CON,COMMERZBANK Aktiengesellschaft,Germany,Large highest EEA,44,0.5539,17,x1|DE|AT,unabhaengig
5493002DPKDEC2JN1Y86,CON,2025-12-31,Sparekassen Sjælland-Fyn A/S,Denmark,Other highest EEA,15,1,MAES062Z21O4RZ2U7M96,CON,Danske Bank A/S,Denmark,Large highest EEA,19,0.7831,9,x1|DK|LU,unbekannt
5493002DPKDEC2JN1Y86,CON,2025-12-31,Sparekassen Sjælland-Fyn A/S,Denmark,Other highest EEA,15,2,549300JSC82O1L4XV837,CON,Nordnet - Grupp,Sweden,Other highest EEA,5,0.7093,4,x1|DK|SE,unbekannt
5493002DPKDEC2JN1Y86,CON,2025-12-31,Sparekassen Sjælland-Fyn A/S,Denmark,Other highest EEA,15,3,F0HUI1NY1AZMJMD8LP67,CON,HSBC Continental Europe,France,Large highest EEA,99,0.5116,14,x1|DK|IT,unbekannt
5493002DPKDEC2JN1Y86,CON,2025-12-31,Sparekassen Sjælland-Fyn A/S,Denmark,Other highest EEA,15,4,I7ETN0QQO2AHZZGHJ389,IND,KOMMUNALBANKEN AS,Norway,Large highest EEA,8,0.5099,5,x1|DK|SE,unbekannt
5493002DPKDEC2JN1Y86,CON,2025-12-31,Sparekassen Sjælland-Fyn A/S,Denmark,Other highest EEA,15,5,529900BHRYZ464GFD289,CON,GRENKE AG,Germany,Other highest EEA,34,0.5089,13,x1|DK|IT,unbekannt
5493003BDYD5VPGUQS04,CON,2025-12-31,UniCredit Bank S.A.,Romania,Large subsidiaries,55,1,549300RG3H390KEL8896,CON,Banca Transilvania,Romania,Large highest EEA,84,0.9070,48,RO|ES|NL,unbekannt
5493003BDYD5VPGUQS04,CON,2025-12-31,UniCredit Bank S.A.,Romania,Large subsidiaries,55,2,984500E4D07499C10435,CON,TBI FINANCIAL SERVICES B.V.,Netherlands,Other highest EEA,6,0.5483,5,RO|GR|LT,unbekannt
5493003BDYD5VPGUQS04,CON,2025-12-31,UniCredit Bank S.A.,Romania,Large subsidiaries,55,3,635400F6HLXKXNJJX605,IND,EXIM BANCA ROMANEASCA S.A.,Romania,Large highest EEA,32,0.4992,29,RO|DE|FR,unbekannt
5493003BDYD5VPGUQS04,CON,2025-12-31,UniCredit Bank S.A.,Romania,Large subsidiaries,55,4,5493008QRHH0XCLJ4238,CON,BRD-Groupe Société Générale SA,Romania,Large subsidiaries,138,0.4960,53,RO|NL|FR,unabhaengig
54930060Q00W1SRIUI57,IND,2025-12-31,vdk bank,Belgium,Other highest EEA,32,1,549300DYPOFMXOR7XM56,CON,Crelan,Belgium,Large highest EEA,104,0.8606,25,BE|FR|DE,unbekannt
54930060Q00W1SRIUI57,IND,2025-12-31,vdk bank,Belgium,Other highest EEA,32,2,KGCEPHLVVKVRZYO1T647,CON,BNP Paribas Fortis,Belgium,Large subsidiaries,30,0.6821,13,BE|NL|FR,unbekannt
54930060Q00W1SRIUI57,IND,2025-12-31,vdk bank,Belgium,Other highest EEA,32,3,5493009ML6YX83YHC820,CON,Argenta Bank- en Verzekeringsgroep NV,Belgium,Large subsidiaries,100,0.5527,28,BE|NL|FR,unbekannt
54930060Q00W1SRIUI57,IND,2025-12-31,vdk bank,Belgium,Other highest EEA,32,4,A5GWLFH3KM7YV2SFQL84,CON,Belfius Bank,Belgium,Large highest EEA,41,0.4813,20,BE|FR|NL,unbekannt
5493006QMFDDMYWIAM13,CON,2025-12-31,"Banco Santander, S.A.",Spain,Large highest EEA,134,1,SI5RG2M0WQQLZCXKRM20,CON,"Banco de Sabadell, S.A.",Spain,Large highest EEA,29,0.4821,29,GB|ES|FR,unabhaengig
5493006QMFDDMYWIAM13,CON,2025-12-31,"Banco Santander, S.A.",Spain,Large highest EEA,134,2,6TJCK1B7E7UTXP528Y04,IND,Citigroup Global Markets Europe AG,Germany,Large highest EEA,53,0.4758,50,GB|DE|PL,unabhaengig
5493006QMFDDMYWIAM13,CON,2025-12-31,"Banco Santander, S.A.",Spain,Large highest EEA,134,3,549300ZK53CNGEEI6A29,IND,J.P. Morgan SE,Germany,Large highest EEA,109,0.4582,98,GB|US|DE,unabhaengig
5493006QMFDDMYWIAM13,CON,2025-12-31,"Banco Santander, S.A.",Spain,Large highest EEA,134,4,549300FH0WJAPEHTIQ77,IND,BofA Securities Europe SA,France,Large highest EEA,52,0.4244,52,GB|US|DE,unabhaengig
5493006QMFDDMYWIAM13,CON,2025-12-31,"Banco Santander, S.A.",Spain,Large highest EEA,134,5,EQYXK86SF381Q21S3020,IND,Bank of America Europe Designated Activity Company,Ireland,Large highest EEA,57,0.4024,57,GB|DE|FR,unabhaengig
5493007BWYDPQZLZ0Y27,CON,2025-12-31,HYPO NOE Landesbank für Niederösterreich und Wien AG,Austria,Other highest EEA,30,1,529900SXEWPJ1MRRX537,CON,Raiffeisen-Holding Niederösterreich-Wien registrierte Genossenschaft mit beschränkter Haftung,Austria,Large highest EEA,60,0.8760,28,AT|DE|PL,unbekannt
5493007BWYDPQZLZ0Y27,CON,2025-12-31,HYPO NOE Landesbank für Niederösterreich und Wien AG,Austria,Other highest EEA,30,2,529900FEID5L4H2T2L70,IND,Raiffeisen Landesbank Vorarlberg mit Revisionsverband eGen,Austria,Other highest EEA,21,0.8729,15,AT|DE|FR,unbekannt
5493007BWYDPQZLZ0Y27,CON,2025-12-31,HYPO NOE Landesbank für Niederösterreich und Wien AG,Austria,Other highest EEA,30,3,529900QYEJ2GYSWK1F08,CON,RLB-Stmk Verbund eGen,Austria,Other highest EEA,39,0.8672,23,AT|DE|FR,unbekannt
5493007BWYDPQZLZ0Y27,CON,2025-12-31,HYPO NOE Landesbank für Niederösterreich und Wien AG,Austria,Other highest EEA,30,4,0W5QHUNYV4W7GJO62R27,CON,HYPO TIROL BANK AG,Austria,Other highest EEA,34,0.8612,24,AT|DE|FR,unbekannt
5493007BWYDPQZLZ0Y27,CON,2025-12-31,HYPO NOE Landesbank für Niederösterreich und Wien AG,Austria,Other highest EEA,30,5,D1HEB8VEU6D9M8ZUXG17,CON,UniCredit Bank Austria AG,Austria,Large subsidiaries,116,0.8523,30,AT|DE|NL,unbekannt
5493007S4JE930SIUE86,CON,2025-06-30,ING Holding Deutschland GmbH,Germany,Large subsidiaries,110,1,529900K16YGKC8BES892,IND,Deutsche Kreditbank Aktiengesellschaft,Germany,Large subsidiaries,169,0.9006,105,DE|NL|LU,unabhaengig
5493007S4JE930SIUE86,CON,2025-06-30,ING Holding Deutschland GmbH,Germany,Large subsidiaries,110,2,VDYMYTQGZZ6DU0912C88,CON,Bayerische Landesbank,Germany,Large highest EEA,28,0.8648,26,DE|LU|NL,unabhaengig
5493007S4JE930SIUE86,CON,2025-06-30,ING Holding Deutschland GmbH,Germany,Large subsidiaries,110,3,2ZCNRR8UK83OBTEK2170,CON,UniCredit Bank GmbH,Germany,Large subsidiaries,28,0.7190,27,DE|LU|NL,unabhaengig
