lei,name,typ,land,signifikanz,gruppenkopf_lei,gruppenkopf_name,im_bestand,gruppe_im_bestand,einordnung,namenstreffer
529900C9OP6Y0DPYSK11,VR Bank RheinAhrEifel eG,CI,Germany,LSI,,,true,false,meldet_selbst,
529900CBH0KEPWTFCA07,Volksbank Senden eG,CI,Germany,LSI,,,false,false,keine_gruppe_bekannt,
529900CDFH7GJ76LXH43,Kreissparkasse Halle-Wiedenbrück,CI,Germany,LSI,,,false,false,keine_gruppe_bekannt,
529900CG5HHEUT0AHK10,VR Bank Augsburg-Ostallgäu eG,CI,Germany,LSI,,,false,false,keine_gruppe_bekannt,
529900CHS8N7O4D0SX11,Sparkasse Rottal-Inn,CI,Germany,LSI,,,false,false,keine_gruppe_bekannt,
529900CIT57QCNF4AZ50,Sparkasse Mecklenburg-Nordwest,CI,Germany,LSI,,,false,false,keine_gruppe_bekannt,
529900CJAJ0HDPPKUI53,Nassauische Sparkasse,CI,Germany,LSI,,,true,false,meldet_selbst,
529900CK14SGH0EXOB27,"Marcard, Stein & Co AG",CI,Germany,LSI,,,false,false,keine_gruppe_bekannt,
529900CL5BVX8CKVN935,Stadt-Sparkasse Langenfeld (Rhld.),CI,Germany,LSI,,,false,false,keine_gruppe_bekannt,
529900CL75BMP071NB81,Volksbank Sprockhövel eG,CI,Germany,LSI,,,false,false,keine_gruppe_bekannt,
529900CLVK38HUKPKF71,Süd-West-Kreditbank Finanzierung GmbH,CI,Germany,LSI,,,false,false,keine_gruppe_bekannt,
529900CNHJP2Y9F6Z240,Sparkasse Oberlausitz-Niederschlesien,CI,Germany,LSI,,,false,false,keine_gruppe_bekannt,
529900CNL32BATSBXF59,VR GenoBank DonauWald eG,CI,Germany,LSI,,,false,false,keine_gruppe_bekannt,
529900COPYLMXONPTC24,PSD Bank West eG,CI,Germany,LSI,,,false,false,keine_gruppe_bekannt,
529900CR5152VSCMSA83,Volksbank Breisgau-Markgräflerland eG,CI,Germany,LSI,,,false,false,keine_gruppe_bekannt,
529900CS2DTIIVXYK804,PSD Bank Rhein-Ruhr eG,CI,Germany,LSI,,,false,false,keine_gruppe_bekannt,
529900CWI4OT4SMHQM23,Hümmlinger Volksbank eG,CI,Germany,LSI,,,false,false,keine_gruppe_bekannt,
529900CZRU19C9QD1F05,Volksbank Rot eG,CI,Germany,LSI,,,false,false,keine_gruppe_bekannt,
529900D06C9IHN6BR131,"Sparkasse im Kreis Herford -Zweckverband Sparkasse des Kreises Herford und der Städte Bünde, Herford, Löhne und Vlotho-",CI,Germany,LSI,,,false,false,keine_gruppe_bekannt,
529900D0GBT27T9NB551,Sparkasse Bielefeld,CI,Germany,LSI,,,false,false,keine_gruppe_bekannt,
529900D2IG80FW7R2H63,Volksbank Haselünne eG,CI,Germany,LSI,,,false,false,keine_gruppe_bekannt,
529900D6G1G3NN25OF80,Raiffeisenbank Oberpfalz Süd eG,CI,Germany,LSI,,,false,false,keine_gruppe_bekannt,
529900D8WKMEWASPLJ90,Volksbank Weschnitztal eG,CI,Germany,LSI,,,false,false,keine_gruppe_bekannt,
529900D8YOEHO6OEBS37,Sparkasse Kierspe-Meinerzhagen Zweckverbandssparkasse der Städte Kierspe und Meinerzhagen,CI,Germany,LSI,,,false,false,keine_gruppe_bekannt,
529900DB1FYHSPU1LN76,PSD Bank Karlsruhe-Neustadt eG,CI,Germany,LSI,,,false,false,keine_gruppe_bekannt,
529900DBKUI06S4XAS60,Dettinger Bank eG Volks- und Raiffeisenbank,CI,Germany,LSI,,,false,false,keine_gruppe_bekannt,
529900DCW7IO492RBC56,Volksbank eG (Hildesheim),CI,Germany,LSI,,,false,false,keine_gruppe_bekannt,
529900DEAYRUPP22B339,Mercedes-Benz Bank AG,CI,Germany,LSI,,,true,false,meldet_selbst,
529900DFGOXK0YLFQ697,Pax-Bank für Kirche und Caritas eG,CI,Germany,LSI,,,false,false,keine_gruppe_bekannt,
529900DFS6YI9LIZAJ72,Kreissparkasse Saalfeld-Rudolstadt,CI,Germany,LSI,,,false,false,keine_gruppe_bekannt,
529900DHO96Z2SV07S52,Volksbank Geest eG,CI,Germany,LSI,,,false,false,keine_gruppe_bekannt,
529900DID7VL60K6JG47,VR Bank Mittelhaardt eG,CI,Germany,LSI,,,false,false,keine_gruppe_bekannt,
529900DLAJ534R7YPF91,Volksbank Euskirchen eG,CI,Germany,LSI,,,false,false,keine_gruppe_bekannt,
529900DOO8VDUMU17A39,Volksbank Ruhr Mitte eG,CI,Germany,LSI,,,false,false,keine_gruppe_bekannt,
529900DPL9DTMHQAME41,Kreissparkasse St. Wendel,CI,Germany,LSI,,,false,false,keine_gruppe_bekannt,
529900DRQG5K51MKI862,Sparkasse Elmshorn,CI,Germany,LSI,,,false,false,keine_gruppe_bekannt,
529900DSIVJWCUQUMP41,AKA Ausfuhrkredit-Gesellschaft mit beschränkter Haftung,CI,Germany,LSI,,,true,false,meldet_selbst,
529900DTJBS7IK0LHB77,Raiffeisenbank Geislingen-Rosenfeld eG,CI,Germany,LSI,,,false,false,keine_gruppe_bekannt,
529900DVM1TNGSLYYC45,Raiffeisenbank Mecklenburger Seenplatte eG,CI,Germany,LSI,,,false,false,keine_gruppe_bekannt,
529900DXTOU2U9IZDY54,meine Volksbank Raiffeisenbank eG,CI,Germany,LSI,,,true,false,meldet_selbst,
529900E0KDTTAKITHC30,Kreissparkasse Rottweil,CI,Germany,LSI,,,false,false,keine_gruppe_bekannt,
529900E0WY09Z3H21393,VR Bank Rhein-Neckar eG,CI,Germany,LSI,,,true,false,meldet_selbst,
529900E12M42ZWY1DR93,Sparkasse Mainfranken Würzburg,CI,Germany,LSI,,,false,false,keine_gruppe_bekannt,
529900E15I4XYNU1NF86,Kreis-Sparkasse Northeim,CI,Germany,LSI,,,false,false,keine_gruppe_bekannt,
529900E1WHT64CB20277,Airbus Bank GmbH,CI,Germany,LSI,,,false,false,keine_gruppe_bekannt,
529900E35VZ5S83Z3F75,VR-Bank eG Osnabrücker Nordland,CI,Germany,LSI,,,false,false,keine_gruppe_bekannt,
529900E476ZMCZYZDR80,Raiffeisenbank Ortenburg - Kirchberg v.W. eG,CI,Germany,LSI,,,false,false,keine_gruppe_bekannt,
529900E5ULQQ1YHY4B13,Bezirkssparkasse Reichenau,CI,Germany,LSI,,,false,false,keine_gruppe_bekannt,
529900E73SPD4C4MI976,VR Bank Kitzingen eG,CI,Germany,LSI,,,false,false,keine_gruppe_bekannt,
529900E9AS5RG8YBF660,VR-Bank Landau-Mengkofen eG,CI,Germany,LSI,,,false,false,keine_gruppe_bekannt,
529900EAWG62TCNQBF95,Sparkasse Bonndorf-Stühlingen,CI,Germany,LSI,,,false,false,keine_gruppe_bekannt,
529900EBYBAMKPTOSI76,Raiffeisenbank eG (Mölln),CI,Germany,LSI,,,false,false,keine_gruppe_bekannt,
529900EDGJAI75AJ1J71,PSD Bank Koblenz eG,CI,Germany,LSI,,,false,false,keine_gruppe_bekannt,
529900EDWLRSBBNPOK20,Hausbank München eG Bank für Haus- und Grundbesitz,CI,Germany,LSI,,,false,false,keine_gruppe_bekannt,
529900EF55AUET52MH13,Sparkasse Aachen,CI,Germany,LSI,,,false,false,keine_gruppe_bekannt,
529900EFH95SYMREXV87,Volksbank Glan-Münchweiler eingetragene Genossenschaft,CI,Germany,LSI,,,false,false,keine_gruppe_bekannt,
529900EGI7TF9Y3BB167,Genossenschaftsbank eG München,CI,Germany,LSI,,,false,false,keine_gruppe_bekannt,
529900EH32EJNAX0EG69,Sparkasse Gummersbach,CI,Germany,LSI,,,false,false,keine_gruppe_bekannt,
529900EH66KPWU1L3N23,VR-Bank Neu-Ulm eG,CI,Germany,LSI,,,false,false,keine_gruppe_bekannt,
529900EIN2ZVA8ELCD81,mediserv Bank GmbH,CI,Germany,LSI,,,false,false,keine_gruppe_bekannt,
529900EISKP7D20UZ372,Raiffeisenbank Hengersberg-Schöllnach eG,CI,Germany,LSI,,,false,false,keine_gruppe_bekannt,
529900EJEGWOQ5WT5M65,Volksbank Staufen eG,CI,Germany,LSI,,,false,false,keine_gruppe_bekannt,
529900EKHINI3PE9J144,CRONBANK Aktiengesellschaft,CI,Germany,LSI,,,false,false,keine_gruppe_bekannt,
529900EKXZS8A6D0UB40,Raiffeisenbank eG (Niederwallmenach),CI,Germany,LSI,,,false,false,keine_gruppe_bekannt,
529900ELU0BFUDWJ9J90,Raiffeisenbank Südhardt eG,CI,Germany,LSI,,,false,false,keine_gruppe_bekannt,
529900EM0ZU25V87GD50,Alte Leipziger Bauspar AG,CI,Germany,LSI,,,true,false,meldet_selbst,
529900EME6P6R8GUSG97,Volksbank Trossingen eG,CI,Germany,LSI,,,false,false,keine_gruppe_bekannt,
529900EP541D63MYPD84,Raiffeisenbank Griesstätt-Halfing eG,CI,Germany,LSI,,,false,false,keine_gruppe_bekannt,
529900ES21I7FQKP9415,Raiffeisen Spar + Kreditbank eG,CI,Germany,LSI,,,false,false,keine_gruppe_bekannt,
529900ES946F61B1ZR12,KT Bank AG,CI,Germany,LSI,,,false,false,keine_gruppe_bekannt,
529900ESKJTEU0QF7575,Sparkasse Mittelmosel - Eifel Mosel Hunsrück,CI,Germany,LSI,,,false,false,keine_gruppe_bekannt,
529900ESVTSPIVSA2L74,Raiffeisenbank Altmühl-Jura eG,CI,Germany,LSI,,,false,false,keine_gruppe_bekannt,
529900ET3S8PSL3XSS71,Raiffeisenbank Kaarst eG,CI,Germany,LSI,,,false,false,keine_gruppe_bekannt,
529900EUTCQB5DCMA432,Sparkasse Bensheim,CI,Germany,LSI,,,false,false,keine_gruppe_bekannt,
529900EXCN8TJWH3DA29,Raiffeisenbank in Rheinhessen eG,CI,Germany,LSI,,,false,false,keine_gruppe_bekannt,
529900EXG2PM316ISO63,Deutsche WertpapierService Bank AG,CI,Germany,LSI,,,false,false,keine_gruppe_bekannt,
529900F0PSPNVJMAUL18,Volksbank Stuttgart eG,CI,Germany,LSI,,,false,false,keine_gruppe_bekannt,
529900F4IYQMTFUT5A65,Volksbank Rhein-Lahn-Limburg eG,CI,Germany,LSI,,,false,false,keine_gruppe_bekannt,
529900F6N5IVIGSR0O47,Volksbank Worpswede eG,CI,Germany,LSI,,,false,false,keine_gruppe_bekannt,
529900FAAKQAZH0OHZ82,Bankhaus Werhahn GmbH,CI,Germany,LSI,,,false,false,keine_gruppe_bekannt,
529900FB29C36LKTAW50,V-Bank AG,CI,Germany,LSI,,,false,false,keine_gruppe_bekannt,
529900FD6V055NBG4N83,Sparkasse Schweinfurt-Haßberge,CI,Germany,LSI,,,false,false,keine_gruppe_bekannt,
529900FHK3F82N7LV938,Sparkasse Muldental,CI,Germany,LSI,,,false,false,keine_gruppe_bekannt,
529900FIX1PEU96ZE617,Volksbank eG Bad Laer-Borgloh-Hilter-Melle,CI,Germany,LSI,,,false,false,keine_gruppe_bekannt,
529900FJUMZDJWF8QV72,Abtsgmünder Bank - Raiffeisen - eG,CI,Germany,LSI,,,false,false,keine_gruppe_bekannt,
529900FKU5EHFDU5P820,Raiffeisenbank Oberaudorf eG,CI,Germany,LSI,,,false,false,keine_gruppe_bekannt,
529900FL0NSEA839DU38,VR-Bank Spangenberg - Morschen eG,CI,Germany,LSI,,,false,false,keine_gruppe_bekannt,
529900FLLALM2RHDWW17,Kreissparkasse Döbeln,CI,Germany,LSI,,,false,false,keine_gruppe_bekannt,
529900FLRSBNRI6T7218,Raiffeisenbank Bad Windsheim eG,CI,Germany,LSI,,,false,false,keine_gruppe_bekannt,
529900FMPYJ0QVTBSD95,Debeka Bausparkasse Aktiengesellschaft Sitz Koblenz am Rhein,CI,Germany,LSI,,,true,false,meldet_selbst,
529900FNO3XSY10KOB97,Volksbank Demmin eG,CI,Germany,LSI,,,false,false,keine_gruppe_bekannt,
529900FPOU897IEWGV26,Kreissparkasse Biberach,CI,Germany,LSI,,,false,false,keine_gruppe_bekannt,
529900FQZL2INESW9U34,Sparkasse Freiburg - Nördlicher Breisgau,CI,Germany,LSI,,,false,false,keine_gruppe_bekannt,
529900FR6NK5ZQR5EP29,Sparkasse Vest Recklinghausen,CI,Germany,LSI,,,false,false,keine_gruppe_bekannt,
529900FR98RO8IKX3687,Gladbacher Bank AG von 1922,CI,Germany,LSI,,,false,false,keine_gruppe_bekannt,
529900FRBVLJUES39708,Sparkasse Lemgo,CI,Germany,LSI,,,false,false,keine_gruppe_bekannt,
529900FRN5DSYOGHK121,"Sparkasse Paderborn-Detmold-Höxter (Lippische Spar- und Leihekasse), Zweckverbandssparkasse der Kreise Höxter, Lippe und Paderborn und der Städte Barntrup, Blomberg, Detbrück, Detmold, Höxter, Horn-Bad Meinberg, Lage, Marsberg, Paderborn und Warburg",CI,Germany,LSI,,,false,false,keine_gruppe_bekannt,
529900FS9462U7FFUX40,Sparkasse Hanauerland,CI,Germany,LSI,,,false,false,keine_gruppe_bekannt,
529900FSZSQU0BEG7249,Sparkasse Mansfeld-Südharz,CI,Germany,LSI,,,false,false,keine_gruppe_bekannt,
529900FVNS34ENY5A496,Mendener Bank eG,CI,Germany,LSI,,,false,false,keine_gruppe_bekannt,
529900FW2HOCU1QBTN33,Volksbank Rhede eG,CI,Germany,LSI,,,false,false,keine_gruppe_bekannt,
529900FWPX4ZEDGW7972,ETRIS Bank GmbH,CI,Germany,LSI,,,false,false,keine_gruppe_bekannt,
529900FWY4LQJD1YZB60,Volksbank Lübeck eG,CI,Germany,LSI,,,false,false,keine_gruppe_bekannt,
529900FXF6F19TQ19Z36,VR-Bank in Südniedersachsen eG,CI,Germany,LSI,,,false,false,keine_gruppe_bekannt,
529900FY5DH17BMV7W36,Spar- und Darlehnskasse Börde Lamstedt-Hechthausen eG,CI,Germany,LSI,,,false,false,keine_gruppe_bekannt,
529900FY7LO3LIT6YC76,Volksbank Winsener Marsch eG,CI,Germany,LSI,,,false,false,keine_gruppe_bekannt,
529900FYNMMZVL3O2V85,Vereinigte VR Bank Kur-und Rheinpfalz eG,CI,Germany,LSI,,,false,false,keine_gruppe_bekannt,
529900G0Q60XG5UANA05,VR Bank Main-Kinzig-Büdingen eG,CI,Germany,LSI,,,false,false,keine_gruppe_bekannt,
529900G2Z6BW1S0JJS60,Volksbank Raiffeisenbank Niederschlesien eG,CI,Germany,LSI,,,false,false,keine_gruppe_bekannt,
529900G4LFOVNBML2C47,Stadtsparkasse Rheine,CI,Germany,LSI,,,false,false,keine_gruppe_bekannt,
529900G6TZXG6I9R5I04,Sparkasse Scheeßel - Zweckverbandssparkasse -,CI,Germany,LSI,,,false,false,keine_gruppe_bekannt,
529900G6UCC7ITW6FJ76,Sparkasse Dachau,CI,Germany,LSI,,,false,false,keine_gruppe_bekannt,
529900GB1AZRHCRY1V75,VR Bank Oberfranken Mitte eG,CI,Germany,LSI,,,false,false,keine_gruppe_bekannt,
529900GB9HQMO9Y9B097,Ostsächsische Sparkasse Dresden,CI,Germany,LSI,,,false,false,keine_gruppe_bekannt,
529900GCU2E34P2RPK86,Sparkasse Südwestpfalz,CI,Germany,LSI,,,false,false,keine_gruppe_bekannt,
529900GCX12IYSEEKM76,Volksbank Hellweg eG,CI,Germany,LSI,,,false,false,keine_gruppe_bekannt,
529900GCY25B7SPR3560,Bernhauser Bank eG,CI,Germany,LSI,,,false,false,keine_gruppe_bekannt,
529900GDEQOVMPFW8P55,Sparkasse Borken-Schwalmstadt,CI,Germany,LSI,,,false,false,keine_gruppe_bekannt,
529900GDURGTIB6S6B27,Raiffeisenbank im Donautal eG,CI,Germany,LSI,,,false,false,keine_gruppe_bekannt,
529900GFT28SEW1QSG52,BfW - Bank für Wohnungswirtschaft AG,CI,Germany,LSI,,,true,false,meldet_selbst,
529900GI2BGDVYNR0F68,Sparkasse Elbe-Elster,CI,Germany,LSI,,,false,false,keine_gruppe_bekannt,
529900GITAFPOFSFOP74,Volksbank-Raiffeisenbank Glauchau eG,CI,Germany,LSI,,,false,false,keine_gruppe_bekannt,
529900GJCEV5ZKNTXN91,Sparkasse Fürstenfeldbruck,CI,Germany,LSI,,,false,false,keine_gruppe_bekannt,
529900GK2AGSDVLQ0P42,Bopfinger Bank Sechta-Ries eG,CI,Germany,LSI,,,false,false,keine_gruppe_bekannt,
529900GLZAP8J2E97K54,Volksbank BRAWO eG,CI,Germany,LSI,,,false,false,keine_gruppe_bekannt,
529900GM7EERMTVWAI17,VR-Bank eG (Alsheim),CI,Germany,LSI,,,false,false,keine_gruppe_bekannt,
529900GNI3ZMT50DBG92,Volksbank Sandhofen eG,CI,Germany,LSI,,,false,false,keine_gruppe_bekannt,
529900GNYEKYXPXMOG38,Sparkasse Passau,CI,Germany,LSI,,,false,false,keine_gruppe_bekannt,
529900GP2S6AGVOZ5B71,"Sparkasse an der Lippe, Zweckverbandssparkasse der Städte Lünen, Selm und Werne",CI,Germany,LSI,,,false,false,keine_gruppe_bekannt,
529900GP93B3EF6Y1989,Kreis- und Stadtsparkasse Wasserburg am Inn,CI,Germany,LSI,,,false,false,keine_gruppe_bekannt,
529900GS01MWP4QSH807,Sparkasse Landshut,CI,Germany,LSI,,,false,false,keine_gruppe_bekannt,
529900GVT9FAV11P1I47,Raiffeisenbank Main-Spessart eG,CI,Germany,LSI,,,false,false,keine_gruppe_bekannt,
529900GZTFUU5FP9DX16,Raiffeisen-Volksbank eG (Aurich),CI,Germany,LSI,,,false,false,keine_gruppe_bekannt,
529900H24NOMGMZBCZ74,Raiffeisenbank Chiemgau - Nord - Obing eG,CI,Germany,LSI,,,false,false,keine_gruppe_bekannt,
529900H2GFWQHEDEKO08,Raiffeisenbank Oberland eG,CI,Germany,LSI,,,false,false,keine_gruppe_bekannt,
529900H4JD9LEALS6S16,Bensberger Bank eG,CI,Germany,LSI,,,false,false,keine_gruppe_bekannt,
529900H4JTLAYUEBZL09,VR PartnerBank eG Chattengau-Schwalm-Eder,CI,Germany,LSI,,,false,false,keine_gruppe_bekannt,
529900H4PR2M6WCP5971,VR - Bank Bad Salzungen Schmalkalden eG,CI,Germany,LSI,,,false,false,keine_gruppe_bekannt,
529900H5E2RA9ZV7OE85,Volksbank Raiffeisenbank eG,CI,Germany,LSI,,,false,false,keine_gruppe_bekannt,
529900H5V9U8I2K26D19,Volksbank Nordschwarzwald eG,CI,Germany,LSI,,,false,false,keine_gruppe_bekannt,
529900H6PMBEQPIEO203,Kreissparkasse Tuttlingen,CI,Germany,LSI,,,false,false,keine_gruppe_bekannt,
529900H7I4HX0LU26M70,Volksbank Zwickau eG,CI,Germany,LSI,,,false,false,keine_gruppe_bekannt,
529900H9255HSTOGDY35,ProCredit Bank AG,CI,Germany,LSI,,,false,false,keine_gruppe_bekannt,
529900HAXZJRS9O35R08,Sparkasse Siegen,CI,Germany,LSI,,,false,false,keine_gruppe_bekannt,
529900HB5JPSXLWJO138,Sparda-Bank München eingetragene Genossenschaft,CI,Germany,LSI,,,false,false,keine_gruppe_bekannt,
529900HBDL63JZQPL059,Raiffeisenbank Aschau-Samerberg eG,CI,Germany,LSI,,,false,false,keine_gruppe_bekannt,
529900HC4LDSGK0NCJ85,LBS Landesbausparkasse NordWest,CI,Germany,LSI,,,true,false,meldet_selbst,
529900HD4A78M8SVE053,Volksbank Raiffeisenbank Fürstenfeldbruck eG,CI,Germany,LSI,,,false,false,keine_gruppe_bekannt,
529900HE0GUJ93CZW756,Baader Verwaltungs GmbH,FH,Germany,LSI,,,false,false,keine_gruppe_bekannt,
529900HGXH6VMSKD1288,Raiffeisenbank Beuerberg-Eurasburg eG,CI,Germany,LSI,,,false,false,keine_gruppe_bekannt,
529900HHCMGEXXJAGA76,Volksbank Mittlerer Neckar eG,CI,Germany,LSI,,,false,false,keine_gruppe_bekannt,
529900HIPZJM9DD5IY23,Sparkasse Neckartal-Odenwald,CI,Germany,LSI,,,false,false,keine_gruppe_bekannt,
529900HJ5YK02028J735,Volksbank Bühl eG,CI,Germany,LSI,,,false,false,keine_gruppe_bekannt,
529900HKH7RM4NL4MF34,VR-Bank eG Bergisch Gladbach-Leverkusen,CI,Germany,LSI,,,false,false,keine_gruppe_bekannt,
529900HMJTUA75M2AB16,Raiffeisenbank Bibertgrund eG,CI,Germany,LSI,,,false,false,keine_gruppe_bekannt,
529900HO0W406L465O97,Volksbank Zuffenhausen eG,CI,Germany,LSI,,,false,false,keine_gruppe_bekannt,
529900HTEO31Y13DM842,Volksbank Filder eG,CI,Germany,LSI,,,false,false,keine_gruppe_bekannt,
529900HV8WMGF2BXPM03,VR Bank Thüringen eG,CI,Germany,LSI,,,false,false,keine_gruppe_bekannt,
529900HVLAH6NDAKYH16,Volksbank Kurpfalz eG,CI,Germany,LSI,,,false,false,keine_gruppe_bekannt,
529900I2X5ZY64N4C627,Volksbank Daaden eG,CI,Germany,LSI,,,false,false,keine_gruppe_bekannt,
529900I4L1Y0ODNKC686,Sparkasse Freyung-Grafenau,CI,Germany,LSI,,,false,false,keine_gruppe_bekannt,
529900I5A2T01KLWV917,Raiffeisenbank Ems-Vechte eG,CI,Germany,LSI,,,false,false,keine_gruppe_bekannt,
529900I6N5PAU6EVAN62,Fürst Fugger Privatbank Aktiengesellschaft,CI,Germany,LSI,,,false,false,keine_gruppe_bekannt,
529900I6NFVCRTLD7B50,Volksbank Raiffeisenbank Nordoberpfalz eG,CI,Germany,LSI,,,false,false,keine_gruppe_bekannt,
529900I7H3LDPWU9V939,Sparkasse Hameln-Weserbergland,CI,Germany,LSI,,,false,false,keine_gruppe_bekannt,
529900I7H5MTC4UX0890,Raiffeisenbank im Kreis Calw eG,CI,Germany,LSI,,,false,false,keine_gruppe_bekannt,
529900IAZ7K53LG7BT89,VR-Bank Erding eG,CI,Germany,LSI,,,false,false,keine_gruppe_bekannt,
529900IBJLNVLFIMJY19,Sparkasse Rotenburg Osterholz,CI,Germany,LSI,,,false,false,keine_gruppe_bekannt,
529900ICDZY7LEZHKJ46,Kreissparkasse Esslingen-Nürtingen,CI,Germany,LSI,,,false,false,keine_gruppe_bekannt,
529900IENHXJ2NGZOG87,Sparkasse Engen-Gottmadingen,CI,Germany,LSI,,,false,false,keine_gruppe_bekannt,
529900IF9B4B26OEZY66,Volksbank Eutin Raiffeisenbank eingetragene Genossenschaft,CI,Germany,LSI,,,false,false,keine_gruppe_bekannt,
529900IFA2AT4G50OJ06,Sparkasse Rastatt-Gernsbach,CI,Germany,LSI,,,false,false,keine_gruppe_bekannt,
529900IFPLMPGYEDKO59,flatex Finanz GmbH,FH,Germany,LSI,,,false,false,keine_gruppe_bekannt,
529900IKGOVVSNWFZ238,Sparkasse LeerWittmund,CI,Germany,LSI,,,false,false,keine_gruppe_bekannt,
529900ILRS3WYJB2CE90,Sparkasse Rhein-Maas,CI,Germany,LSI,,,false,false,keine_gruppe_bekannt,
529900IMTE2YBZF1VU88,Volksbank im Elbe-Weser-Dreieck eG,CI,Germany,LSI,,,false,false,keine_gruppe_bekannt,
529900IOG1ENLW4SUU53,B.Metzler seel. Sohn & Co. Aktiengesellschaft,CI,Germany,LSI,,,false,false,keine_gruppe_bekannt,
529900IONZ7XPGBINC13,Raiffeisenbank eG (Lauenburg),CI,Germany,LSI,,,false,false,keine_gruppe_bekannt,
529900IOTCXFJDFCPW74,Raiffeisenbank Oberpfalz NordWest eG,CI,Germany,LSI,,,false,false,keine_gruppe_bekannt,
529900IQ7GLKGXMX4A05,Volksbank eG Gera • Jena • Rudolstadt,CI,Germany,LSI,,,false,false,keine_gruppe_bekannt,
529900IRBZTADXJB6757,flatexDEGIRO AG,FH,Germany,LSI,,,true,false,meldet_selbst,
529900IS3SXULH78V985,Sparkasse Freising Moosburg,CI,Germany,LSI,,,false,false,keine_gruppe_bekannt,
529900IS872BKIO03403,Raiffeisenbank Hohenloher Land eG,CI,Germany,LSI,,,false,false,keine_gruppe_bekannt,
529900ISMO182CWI3610,Sparkasse Bodensee,CI,Germany,LSI,,,false,false,keine_gruppe_bekannt,
529900ISUTXV1Y6XFQ36,Sparkasse Ostprignitz-Ruppin,CI,Germany,LSI,,,false,false,keine_gruppe_bekannt,
529900ITGAKRIJ8YB966,Sparkasse MagdeBurg,CI,Germany,LSI,,,false,false,keine_gruppe_bekannt,
529900IV8YSNU2NWX627,Volks- und Raiffeisenbank Saale-Unstrut eG,CI,Germany,LSI,,,false,false,keine_gruppe_bekannt,
529900IVG1Z0C6PWC931,Raiffeisen-Volksbank Haßberge eG,CI,Germany,LSI,,,false,false,keine_gruppe_bekannt,
529900IWU96YBZ2JG374,VR Bank Neuburg-Rain eG,CI,Germany,LSI,,,false,false,keine_gruppe_bekannt,
529900IYNHP5CDKJ0H86,Sparkasse Kinzigtal,CI,Germany,LSI,,,false,false,keine_gruppe_bekannt,
529900IZPJ195088J625,Kreissparkasse Diepholz,CI,Germany,LSI,,,false,false,keine_gruppe_bekannt,
529900IZQVARX18TFQ50,RSB Retail + Service Bank GmbH,CI,Germany,LSI,,,false,false,keine_gruppe_bekannt,
529900J0QYGBLA717426,Volksbank Versmold eG,CI,Germany,LSI,,,false,false,keine_gruppe_bekannt,
529900J13PABN57GUO30,VR-Bank Taufkirchen-Dorfen eG,CI,Germany,LSI,,,false,false,keine_gruppe_bekannt,
529900J22KONHE9LUS19,Sparkasse Hochschwarzwald,CI,Germany,LSI,,,false,false,keine_gruppe_bekannt,
529900J45TMRF0BU8V05,Volksbank Lingen eG,CI,Germany,LSI,,,false,false,keine_gruppe_bekannt,
529900J7MNGH9AFRRD37,Bankhaus Ludwig Sperrer KG,CI,Germany,LSI,,,false,false,keine_gruppe_bekannt,
529900J9B4T744UG1Q06,Volks- und Raiffeisenbank Fürstenwalde Seelow Wriezen eG,CI,Germany,LSI,,,false,false,keine_gruppe_bekannt,
529900JB2S6CH38UQ526,Sparkasse Pforzheim Calw,CI,Germany,LSI,,,false,false,keine_gruppe_bekannt,
529900JB9XYZ8E87N345,N26 BANK SE,CI,Germany,LSI,,,false,false,keine_gruppe_bekannt,
529900JCAE554QUYE140,Sparkasse Westmünsterland,CI,Germany,LSI,,,true,false,meldet_selbst,
529900JDIYXTIWKTOO60,Sparkasse Hegau-Bodensee,CI,Germany,LSI,,,false,false,keine_gruppe_bekannt,
529900JDNFGNWFDT0F88,VR-Bank NordRhön eG,CI,Germany,LSI,,,false,false,keine_gruppe_bekannt,
529900JEKLBM7SSTQS98,Raiffeisenbank Aidlingen eG,CI,Germany,LSI,,,false,false,keine_gruppe_bekannt,
529900JFOPPEDUR61H13,Baader Bank Aktiengesellschaft,CI,Germany,LSI,,,false,false,keine_gruppe_bekannt,
529900JFTHKPTK4YNL22,Sparkasse Offenburg/Ortenau,CI,Germany,LSI,,,false,false,keine_gruppe_bekannt,
529900JGG5ZH6QS4X153,Volksbank Westerstede eG,CI,Germany,LSI,,,false,false,keine_gruppe_bekannt,
529900JHQ2OFFMM02038,Harzsparkasse,CI,Germany,LSI,,,false,false,keine_gruppe_bekannt,
529900JIWTBNXOL05L62,Sparkasse Nürnberg,CI,Germany,LSI,,,false,false,keine_gruppe_bekannt,
529900JKDJYUYCOZYI25,Raiffeisenbank eG Deggendorf-Plattling-Sonnenwald,CI,Germany,LSI,,,false,false,keine_gruppe_bekannt,
529900JKIXFIA5LYZN73,Bankhaus Rautenschlein AG,CI,Germany,LSI,,,false,false,keine_gruppe_bekannt,
529900JNZC8XGW2AW886,VR-Bank in Südoldenburg eG,CI,Germany,LSI,,,false,false,keine_gruppe_bekannt,
529900JONLIJEZUYT574,Raiffeisenbank Rehling eG,CI,Germany,LSI,,,false,false,keine_gruppe_bekannt,
529900JQ43BB79J1F649,VR-Bank Ehningen-Nufringen eG,CI,Germany,LSI,,,false,false,keine_gruppe_bekannt,
529900JQJNQGXQZ12459,PSD Bank Hannover eG,CI,Germany,LSI,,,false,false,keine_gruppe_bekannt,
