lei,bank_name,country,consolidation,refdate,submission_ts,im_xbrl_bestand,url
5493004WUGGU2BQI7F14,Landshypotek AB - gruppen,SE,CON,2025-12-31,20260306015624368,true,https://errp.eba.europa.eu/public-documents/P3NONREMDISDOCS/input/5493004WUGGU2BQI7F14.CON_SE_PILLAR3010000_P3NONREMDISDOCS_2025-12-31_20260306015624368.zip
5493004WUGGU2BQI7F14,Landshypotek AB - gruppen,SE,CON,2025-12-31,20260306015624368,true,https://errp.eba.europa.eu/public-documents/P3REMDISDOCS/input/5493004WUGGU2BQI7F14.CON_SE_PILLAR3010000_P3REMDISDOCS_2025-12-31_20260306015624368.zip
54930056FHWP7GIWYY08,Morgan Stanley Europe SE,DE,CON,2025-09-30,20260408181700000,true,https://errp.eba.europa.eu/public-documents/P3NONREMDISDOCS/input/54930056FHWP7GIWYY08.CON_DE_PILLAR3010000_P3NONREMDISDOCS_2025-09-30_20260408181700000.zip
5493006QMFDDMYWIAM13,"Banco Santander, S.A.",ES,CON,2025-06-30,20251106094912017,true,https://errp.eba.europa.eu/public-documents/P3NONREMDISDOCS/input/5493006QMFDDMYWIAM13.CON_ES_PILLAR3010000_P3NONREMDISDOCS_2025-06-30_20251106094912017.zip
5493006QMFDDMYWIAM13,"Banco Santander, S.A.",ES,CON,2025-09-30,20251128112200000,true,https://errp.eba.europa.eu/public-documents/P3NONREMDISDOCS/input/5493006QMFDDMYWIAM13.CON_ES_PILLAR3010000_P3NONREMDISDOCS_2025-09-30_20251128112200000.zip
5493006QMFDDMYWIAM13,"Banco Santander, S.A.",ES,CON,2025-12-31,20260225171700000,true,https://errp.eba.europa.eu/public-documents/P3NONREMDISDOCS/input/5493006QMFDDMYWIAM13.CON_ES_PILLAR3010000_P3NONREMDISDOCS_2025-12-31_20260225171700000.zip
5493006QMFDDMYWIAM13,"Banco Santander, S.A.",ES,CON,2026-03-31,20260527223100000,true,https://errp.eba.europa.eu/public-documents/P3NONREMDISDOCS/input/5493006QMFDDMYWIAM13.CON_ES_PILLAR3010000_P3NONREMDISDOCS_2026-03-31_20260527223100000.zip
5493006QMFDDMYWIAM13,"Banco Santander, S.A.",ES,CON,2026-03-31,20260528234500000,true,https://errp.eba.europa.eu/public-documents/P3NONREMDISDOCS/input/5493006QMFDDMYWIAM13.CON_ES_PILLAR3010000_P3NONREMDISDOCS_2026-03-31_20260528234500000.zip
5493006Z4NTMNDDBGL49,ECCM Bank plc,MT,IND,2025-09-30,20260325140901003,true,https://errp.eba.europa.eu/public-documents/P3NONREMDISDOCS/input/5493006Z4NTMNDDBGL49.IND_MT_PILLAR3010000_P3NONREMDISDOCS_2025-09-30_20260325140901003.zip
5493007BWYDPQZLZ0Y27,HYPO NOE Landesbank für Niederösterreich und Wien AG,AT,CON,2025-06-30,20260504100000000,true,https://errp.eba.europa.eu/public-documents/P3NONREMDISDOCS/input/5493007BWYDPQZLZ0Y27.CON_AT_PILLAR3010000_P3NONREMDISDOCS_2025-06-30_20260504100000000.zip
5493007BWYDPQZLZ0Y27,HYPO NOE Landesbank für Niederösterreich und Wien AG,AT,CON,2025-06-30,20260506100000000,true,https://errp.eba.europa.eu/public-documents/P3NONREMDISDOCS/input/5493007BWYDPQZLZ0Y27.CON_AT_PILLAR3010000_P3NONREMDISDOCS_2025-06-30_20260506100000000.zip
5493007BWYDPQZLZ0Y27,HYPO NOE Landesbank für Niederösterreich und Wien AG,AT,CON,2025-06-30,20260506101000000,true,https://errp.eba.europa.eu/public-documents/P3NONREMDISDOCS/input/5493007BWYDPQZLZ0Y27.CON_AT_PILLAR3010000_P3NONREMDISDOCS_2025-06-30_20260506101000000.zip
5493007BWYDPQZLZ0Y27,HYPO NOE Landesbank für Niederösterreich und Wien AG,AT,CON,2025-12-31,20260430090000000,true,https://errp.eba.europa.eu/public-documents/P3NONREMDISDOCS/input/5493007BWYDPQZLZ0Y27.CON_AT_PILLAR3010000_P3NONREMDISDOCS_2025-12-31_20260430090000000.zip
5493007BWYDPQZLZ0Y27,HYPO NOE Landesbank für Niederösterreich und Wien AG,AT,CON,2025-12-31,20260617090000000,true,https://errp.eba.europa.eu/public-documents/P3REMDISDOCS/input/5493007BWYDPQZLZ0Y27.CON_AT_PILLAR3010000_P3REMDISDOCS_2025-12-31_20260617090000000.zip
5493007QRSX9DS2CM858,China Construction Bank (Europe) S.A.,LU,IND,2025-12-31,20260622140000000,true,https://errp.eba.europa.eu/public-documents/P3NONREMDISDOCS/input/5493007QRSX9DS2CM858.IND_LU_PILLAR3010000_P3NONREMDISDOCS_2025-12-31_20260622140000000.zip
5493007S4JE930SIUE86,ING Holding Deutschland GmbH,DE,CON,2025-06-30,20260422163000000,true,https://errp.eba.europa.eu/public-documents/P3NONREMDISDOCS/input/5493007S4JE930SIUE86.CON_DE_PILLAR3010000_P3NONREMDISDOCS_2025-06-30_20260422163000000.zip
5493007S4JE930SIUE86,ING Holding Deutschland GmbH,DE,CON,2025-09-30,20260423152600000,true,https://errp.eba.europa.eu/public-documents/P3NONREMDISDOCS/input/5493007S4JE930SIUE86.CON_DE_PILLAR3010000_P3NONREMDISDOCS_2025-09-30_20260423152600000.zip
5493007S4JE930SIUE86,ING Holding Deutschland GmbH,DE,CON,2025-12-31,20260618154000000,true,https://errp.eba.europa.eu/public-documents/P3NONREMDISDOCS/input/5493007S4JE930SIUE86.CON_DE_PILLAR3010000_P3NONREMDISDOCS_2025-12-31_20260618154000000.zip
5493007S4JE930SIUE86,ING Holding Deutschland GmbH,DE,CON,2025-12-31,20260618161100999,true,https://errp.eba.europa.eu/public-documents/P3REMDISDOCS/input/5493007S4JE930SIUE86.CON_DE_PILLAR3010000_P3REMDISDOCS_2025-12-31_20260618161100999.zip
5493007S4JE930SIUE86,ING Holding Deutschland GmbH,DE,CON,2025-12-31,20260630153300999,true,https://errp.eba.europa.eu/public-documents/P3NONREMDISDOCS/input/5493007S4JE930SIUE86.CON_DE_PILLAR3010000_P3NONREMDISDOCS_2025-12-31_20260630153300999.zip
54930080G2M7EJ097A27,BluOr Bank AS,LV,CON,2025-06-30,20260324092516000,false,https://errp.eba.europa.eu/public-documents/P3NONREMDISDOCS/input/54930080G2M7EJ097A27.CON_LV_PILLAR3010000_P3NONREMDISDOCS_2025-06-30_20260324092516000.zip
54930080G2M7EJ097A27,BluOr Bank AS,LV,CON,2025-09-30,20260324092834000,false,https://errp.eba.europa.eu/public-documents/P3NONREMDISDOCS/input/54930080G2M7EJ097A27.CON_LV_PILLAR3010000_P3NONREMDISDOCS_2025-09-30_20260324092834000.zip
54930080G2M7EJ097A27,BluOr Bank AS,LV,CON,2025-09-30,20260324093712000,false,https://errp.eba.europa.eu/public-documents/P3NONREMDISDOCS/input/54930080G2M7EJ097A27.CON_LV_PILLAR3010000_P3NONREMDISDOCS_2025-09-30_20260324093712000.zip
54930080G2M7EJ097A27,BluOr Bank AS,LV,CON,2025-09-30,20260324094513000,false,https://errp.eba.europa.eu/public-documents/P3NONREMDISDOCS/input/54930080G2M7EJ097A27.CON_LV_PILLAR3010000_P3NONREMDISDOCS_2025-09-30_20260324094513000.zip
54930080G2M7EJ097A27,BluOr Bank AS,LV,CON,2025-12-31,20260324094711000,false,https://errp.eba.europa.eu/public-documents/P3NONREMDISDOCS/input/54930080G2M7EJ097A27.CON_LV_PILLAR3010000_P3NONREMDISDOCS_2025-12-31_20260324094711000.zip
54930080G2M7EJ097A27,BluOr Bank AS,LV,CON,2025-12-31,20260601144711000,false,https://errp.eba.europa.eu/public-documents/P3NONREMDISDOCS/input/54930080G2M7EJ097A27.CON_LV_PILLAR3010000_P3NONREMDISDOCS_2025-12-31_20260601144711000.zip
54930080G2M7EJ097A27,BluOr Bank AS,LV,CON,2025-12-31,20260601144711000,false,https://errp.eba.europa.eu/public-documents/P3REMDISDOCS/input/54930080G2M7EJ097A27.CON_LV_PILLAR3010000_P3REMDISDOCS_2025-12-31_20260601144711000.zip
5493008QOCP58OLEN998,Investeringsmaatschappij Argenta - Société d'investissements Argenta - Investierungsgesellschaft Arg,BE,CON,2025-06-30,20260217011610585,true,https://errp.eba.europa.eu/public-documents/P3NONREMDISDOCS/input/5493008QOCP58OLEN998.CON_BE_PILLAR3010000_P3NONREMDISDOCS_2025-06-30_20260217011610585.zip
5493008QOCP58OLEN998,Investeringsmaatschappij Argenta - Société d'investissements Argenta - Investierungsgesellschaft Arg,BE,CON,2025-09-30,20260304011010583,true,https://errp.eba.europa.eu/public-documents/P3NONREMDISDOCS/input/5493008QOCP58OLEN998.CON_BE_PILLAR3010000_P3NONREMDISDOCS_2025-09-30_20260304011010583.zip
5493008QRHH0XCLJ4238,BRD-Groupe Société Générale SA,RO,CON,2025-06-30,20251209222900000,true,https://errp.eba.europa.eu/public-documents/P3NONREMDISDOCS/input/5493008QRHH0XCLJ4238.CON_RO_PILLAR3010000_P3NONREMDISDOCS_2025-06-30_20251209222900000.zip
5493008QRHH0XCLJ4238,BRD-Groupe Société Générale SA,RO,CON,2025-09-30,20260130113700000,true,https://errp.eba.europa.eu/public-documents/P3NONREMDISDOCS/input/5493008QRHH0XCLJ4238.CON_RO_PILLAR3010000_P3NONREMDISDOCS_2025-09-30_20260130113700000.zip
5493008QRHH0XCLJ4238,BRD-Groupe Société Générale SA,RO,CON,2025-12-31,20260526041834000,true,https://errp.eba.europa.eu/public-documents/P3NONREMDISDOCS/input/5493008QRHH0XCLJ4238.CON_RO_PILLAR3010000_P3NONREMDISDOCS_2025-12-31_20260526041834000.zip
5493008QRHH0XCLJ4238,BRD-Groupe Société Générale SA,RO,CON,2025-12-31,20260529101048000,true,https://errp.eba.europa.eu/public-documents/P3NONREMDISDOCS/input/5493008QRHH0XCLJ4238.CON_RO_PILLAR3010000_P3NONREMDISDOCS_2025-12-31_20260529101048000.zip
5493009EIBTCB1X12G89,LGT Group Foundation,LI,CON,2025-06-30,20260630110000000,true,https://errp.eba.europa.eu/public-documents/P3NONREMDISDOCS/input/5493009EIBTCB1X12G89.CON_LI_PILLAR3010000_P3NONREMDISDOCS_2025-06-30_20260630110000000.zip
5493009EIBTCB1X12G89,LGT Group Foundation,LI,CON,2025-12-31,20260630130000000,true,https://errp.eba.europa.eu/public-documents/P3NONREMDISDOCS/input/5493009EIBTCB1X12G89.CON_LI_PILLAR3010000_P3NONREMDISDOCS_2025-12-31_20260630130000000.zip
5493009EIBTCB1X12G89,LGT Group Foundation,LI,CON,2025-12-31,20260630130000000,true,https://errp.eba.europa.eu/public-documents/P3REMDISDOCS/input/5493009EIBTCB1X12G89.CON_LI_PILLAR3010000_P3REMDISDOCS_2025-12-31_20260630130000000.zip
5493009ML6YX83YHC820,Argenta Bank- en Verzekeringsgroep NV,BE,CON,2025-06-30,20260217011610585,true,https://errp.eba.europa.eu/public-documents/P3NONREMDISDOCS/input/5493009ML6YX83YHC820.CON_BE_PILLAR3010000_P3NONREMDISDOCS_2025-06-30_20260217011610585.zip
5493009ML6YX83YHC820,Argenta Bank- en Verzekeringsgroep NV,BE,CON,2025-09-30,20260304011010583,true,https://errp.eba.europa.eu/public-documents/P3NONREMDISDOCS/input/5493009ML6YX83YHC820.CON_BE_PILLAR3010000_P3NONREMDISDOCS_2025-09-30_20260304011010583.zip
5493009ML6YX83YHC820,Argenta Bank- en Verzekeringsgroep NV,BE,CON,2025-12-31,20260310114635680,true,https://errp.eba.europa.eu/public-documents/P3REMDISDOCS/input/5493009ML6YX83YHC820.CON_BE_PILLAR3010000_P3REMDISDOCS_2025-12-31_20260310114635680.zip
5493009ML6YX83YHC820,Argenta Bank- en Verzekeringsgroep NV,BE,CON,2025-12-31,20260310114635682,true,https://errp.eba.europa.eu/public-documents/P3NONREMDISDOCS/input/5493009ML6YX83YHC820.CON_BE_PILLAR3010000_P3NONREMDISDOCS_2025-12-31_20260310114635682.zip
5493009ML6YX83YHC820,Argenta Bank- en Verzekeringsgroep NV,BE,CON,2026-03-31,20260526114635682,true,https://errp.eba.europa.eu/public-documents/P3NONREMDISDOCS/input/5493009ML6YX83YHC820.CON_BE_PILLAR3010000_P3NONREMDISDOCS_2026-03-31_20260526114635682.zip
549300A2F46GR0UOM390,Erste&Steiermärkische Bank d.d.,HR,CON,2025-06-30,20260623161232000,true,https://errp.eba.europa.eu/public-documents/P3NONREMDISDOCS/input/549300A2F46GR0UOM390.CON_HR_PILLAR3010000_P3NONREMDISDOCS_2025-06-30_20260623161232000.zip
549300A2F46GR0UOM390,Erste&Steiermärkische Bank d.d.,HR,CON,2025-09-30,20260623161011000,true,https://errp.eba.europa.eu/public-documents/P3NONREMDISDOCS/input/549300A2F46GR0UOM390.CON_HR_PILLAR3010000_P3NONREMDISDOCS_2025-09-30_20260623161011000.zip
549300A2F46GR0UOM390,Erste&Steiermärkische Bank d.d.,HR,CON,2025-12-31,20260623164831000,true,https://errp.eba.europa.eu/public-documents/P3NONREMDISDOCS/input/549300A2F46GR0UOM390.CON_HR_PILLAR3010000_P3NONREMDISDOCS_2025-12-31_20260623164831000.zip
549300BZZFFS0SOWR325,Ford Bank GmbH,DE,IND,2025-12-31,20260603063022153,true,https://errp.eba.europa.eu/public-documents/P3NONREMDISDOCS/input/549300BZZFFS0SOWR325.IND_DE_PILLAR3010000_P3NONREMDISDOCS_2025-12-31_20260603063022153.zip
549300C6TUMDXNOVXS82,Länsförsäkringar Bank AB - gruppen,SE,CON,2025-06-30,20251202105049517,true,https://errp.eba.europa.eu/public-documents/P3NONREMDISDOCS/input/549300C6TUMDXNOVXS82.CON_SE_PILLAR3010000_P3NONREMDISDOCS_2025-06-30_20251202105049517.zip
549300C6TUMDXNOVXS82,Länsförsäkringar Bank AB - gruppen,SE,CON,2025-09-30,20251202105049453,true,https://errp.eba.europa.eu/public-documents/P3NONREMDISDOCS/input/549300C6TUMDXNOVXS82.CON_SE_PILLAR3010000_P3NONREMDISDOCS_2025-09-30_20251202105049453.zip
549300C6TUMDXNOVXS82,Länsförsäkringar Bank AB - gruppen,SE,CON,2025-12-31,20260309155931147,true,https://errp.eba.europa.eu/public-documents/P3NONREMDISDOCS/input/549300C6TUMDXNOVXS82.CON_SE_PILLAR3010000_P3NONREMDISDOCS_2025-12-31_20260309155931147.zip
549300C6TUMDXNOVXS82,Länsförsäkringar Bank AB - gruppen,SE,CON,2025-12-31,20260310085524102,true,https://errp.eba.europa.eu/public-documents/P3REMDISDOCS/input/549300C6TUMDXNOVXS82.CON_SE_PILLAR3010000_P3REMDISDOCS_2025-12-31_20260310085524102.zip
549300C6TUMDXNOVXS82,Länsförsäkringar Bank AB - gruppen,SE,CON,2026-03-31,20260423085524102,true,https://errp.eba.europa.eu/public-documents/P3NONREMDISDOCS/input/549300C6TUMDXNOVXS82.CON_SE_PILLAR3010000_P3NONREMDISDOCS_2026-03-31_20260423085524102.zip
549300CQ9NLEHMRCU505,"Cecabank, S.A.",ES,IND,2025-12-31,20260420113832000,true,https://errp.eba.europa.eu/public-documents/P3NONREMDISDOCS/input/549300CQ9NLEHMRCU505.IND_ES_PILLAR3010000_P3NONREMDISDOCS_2025-12-31_20260420113832000.zip
549300D7SF4JSQDV7040,Mirabaud & Cie (Europe) S.A.,LU,IND,2025-12-31,20260630143600000,true,https://errp.eba.europa.eu/public-documents/P3NONREMDISDOCS/input/549300D7SF4JSQDV7040.IND_LU_PILLAR3010000_P3NONREMDISDOCS_2025-12-31_20260630143600000.zip
549300DVPJYGNF2P7B03,Steiermärkische Bank und Sparkassen Aktiengesellschaft,AT,CON,2025-06-30,20251216134130001,true,https://errp.eba.europa.eu/public-documents/P3NONREMDISDOCS/input/549300DVPJYGNF2P7B03.CON_AT_PILLAR3010000_P3NONREMDISDOCS_2025-06-30_20251216134130001.zip
549300DVPJYGNF2P7B03,Steiermärkische Bank und Sparkassen Aktiengesellschaft,AT,CON,2025-06-30,20260125134130001,true,https://errp.eba.europa.eu/public-documents/P3NONREMDISDOCS/input/549300DVPJYGNF2P7B03.CON_AT_PILLAR3010000_P3NONREMDISDOCS_2025-06-30_20260125134130001.zip
549300DVPJYGNF2P7B03,Steiermärkische Bank und Sparkassen Aktiengesellschaft,AT,CON,2025-09-30,20251216140150001,true,https://errp.eba.europa.eu/public-documents/P3NONREMDISDOCS/input/549300DVPJYGNF2P7B03.CON_AT_PILLAR3010000_P3NONREMDISDOCS_2025-09-30_20251216140150001.zip
549300DVPJYGNF2P7B03,Steiermärkische Bank und Sparkassen Aktiengesellschaft,AT,CON,2025-12-31,20260602070500001,true,https://errp.eba.europa.eu/public-documents/P3NONREMDISDOCS/input/549300DVPJYGNF2P7B03.CON_AT_PILLAR3010000_P3NONREMDISDOCS_2025-12-31_20260602070500001.zip
549300DVPJYGNF2P7B03,Steiermärkische Bank und Sparkassen Aktiengesellschaft,AT,CON,2025-12-31,20260617113000001,true,https://errp.eba.europa.eu/public-documents/P3REMDISDOCS/input/549300DVPJYGNF2P7B03.CON_AT_PILLAR3010000_P3REMDISDOCS_2025-12-31_20260617113000001.zip
549300EHNXQVOI120S55,Coop Pank AS,EE,CON,2025-06-30,20260226050422220,true,https://errp.eba.europa.eu/public-documents/P3NONREMDISDOCS/input/549300EHNXQVOI120S55.CON_EE_PILLAR3010000_P3NONREMDISDOCS_2025-06-30_20260226050422220.zip
549300EHNXQVOI120S55,Coop Pank AS,EE,CON,2025-09-30,20260309050422220,true,https://errp.eba.europa.eu/public-documents/P3NONREMDISDOCS/input/549300EHNXQVOI120S55.CON_EE_PILLAR3010000_P3NONREMDISDOCS_2025-09-30_20260309050422220.zip
549300EHNXQVOI120S55,Coop Pank AS,EE,CON,2025-12-31,20260528050422220,true,https://errp.eba.europa.eu/public-documents/P3NONREMDISDOCS/input/549300EHNXQVOI120S55.CON_EE_PILLAR3010000_P3NONREMDISDOCS_2025-12-31_20260528050422220.zip
549300EHNXQVOI120S55,Coop Pank AS,EE,CON,2025-12-31,20260528050422220,true,https://errp.eba.europa.eu/public-documents/P3REMDISDOCS/input/549300EHNXQVOI120S55.CON_EE_PILLAR3010000_P3REMDISDOCS_2025-12-31_20260528050422220.zip
549300EHNXQVOI120S55,Coop Pank AS,EE,CON,2025-12-31,20260528050422221,true,https://errp.eba.europa.eu/public-documents/P3NONREMDISDOCS/input/549300EHNXQVOI120S55.CON_EE_PILLAR3010000_P3NONREMDISDOCS_2025-12-31_20260528050422221.zip
549300EHNXQVOI120S55,Coop Pank AS,EE,CON,2026-03-31,20260604050422220,true,https://errp.eba.europa.eu/public-documents/P3NONREMDISDOCS/input/549300EHNXQVOI120S55.CON_EE_PILLAR3010000_P3NONREMDISDOCS_2026-03-31_20260604050422220.zip
549300F7FBD744MEP844,Banque Raiffeisen,LU,IND,2025-12-31,20260630120600000,true,https://errp.eba.europa.eu/public-documents/P3NONREMDISDOCS/input/549300F7FBD744MEP844.IND_LU_PILLAR3010000_P3NONREMDISDOCS_2025-12-31_20260630120600000.zip
549300FH0WJAPEHTIQ77,BofA Securities Europe SA,FR,IND,2025-06-30,20260129122224000,true,https://errp.eba.europa.eu/public-documents/P3NONREMDISDOCS/input/549300FH0WJAPEHTIQ77.IND_FR_PILLAR3010000_P3NONREMDISDOCS_2025-06-30_20260129122224000.zip
549300FH0WJAPEHTIQ77,BofA Securities Europe SA,FR,IND,2025-09-30,20260129122808000,true,https://errp.eba.europa.eu/public-documents/P3NONREMDISDOCS/input/549300FH0WJAPEHTIQ77.IND_FR_PILLAR3010000_P3NONREMDISDOCS_2025-09-30_20260129122808000.zip
549300FH0WJAPEHTIQ77,BofA Securities Europe SA,FR,IND,2025-12-31,20260511124340001,true,https://errp.eba.europa.eu/public-documents/P3NONREMDISDOCS/input/549300FH0WJAPEHTIQ77.IND_FR_PILLAR3010000_P3NONREMDISDOCS_2025-12-31_20260511124340001.zip
549300FH0WJAPEHTIQ77,BofA Securities Europe SA,FR,IND,2025-12-31,20260511124340001,true,https://errp.eba.europa.eu/public-documents/P3REMDISDOCS/input/549300FH0WJAPEHTIQ77.IND_FR_PILLAR3010000_P3REMDISDOCS_2025-12-31_20260511124340001.zip
549300FRBP5L0O1HY885,Sparbanken Syd,SE,IND,2025-12-31,20260225144300000,true,https://errp.eba.europa.eu/public-documents/P3NONREMDISDOCS/input/549300FRBP5L0O1HY885.IND_SE_PILLAR3010000_P3NONREMDISDOCS_2025-12-31_20260225144300000.zip
549300G3C8M0WXQCWH61,Caja Laboral Popular Coop. de Crédito,ES,CON,2025-12-31,20260423172800000,true,https://errp.eba.europa.eu/public-documents/P3NONREMDISDOCS/input/549300G3C8M0WXQCWH61.CON_ES_PILLAR3010000_P3NONREMDISDOCS_2025-12-31_20260423172800000.zip
549300G3C8M0WXQCWH61,Caja Laboral Popular Coop. de Crédito,ES,CON,2025-12-31,20260423172800000,true,https://errp.eba.europa.eu/public-documents/P3REMDISDOCS/input/549300G3C8M0WXQCWH61.CON_ES_PILLAR3010000_P3REMDISDOCS_2025-12-31_20260423172800000.zip
549300GKFG0RYRRQ1414,DNB BANK ASA,NO,CON,2025-12-31,20260311140000000,true,https://errp.eba.europa.eu/public-documents/P3NONREMDISDOCS/input/549300GKFG0RYRRQ1414.CON_NO_PILLAR3010000_P3NONREMDISDOCS_2025-12-31_20260311140000000.zip
549300GKFG0RYRRQ1414,DNB BANK ASA,NO,CON,2025-12-31,20260311140000000,true,https://errp.eba.europa.eu/public-documents/P3REMDISDOCS/input/549300GKFG0RYRRQ1414.CON_NO_PILLAR3010000_P3REMDISDOCS_2025-12-31_20260311140000000.zip
549300GKFG0RYRRQ1414,DNB BANK ASA,NO,CON,2026-03-31,20260511210000000,true,https://errp.eba.europa.eu/public-documents/P3NONREMDISDOCS/input/549300GKFG0RYRRQ1414.CON_NO_PILLAR3010000_P3NONREMDISDOCS_2026-03-31_20260511210000000.zip
549300HFEHJOXGE4ZE63,SFIL S.A.,FR,CON,2025-06-30,20260126115401003,true,https://errp.eba.europa.eu/public-documents/P3NONREMDISDOCS/input/549300HFEHJOXGE4ZE63.CON_FR_PILLAR3010000_P3NONREMDISDOCS_2025-06-30_20260126115401003.zip
549300HFEHJOXGE4ZE63,SFIL S.A.,FR,CON,2025-09-30,20260126115401003,true,https://errp.eba.europa.eu/public-documents/P3NONREMDISDOCS/input/549300HFEHJOXGE4ZE63.CON_FR_PILLAR3010000_P3NONREMDISDOCS_2025-09-30_20260126115401003.zip
549300HFEHJOXGE4ZE63,SFIL S.A.,FR,CON,2025-12-31,20260126115401003,true,https://errp.eba.europa.eu/public-documents/P3NONREMDISDOCS/input/549300HFEHJOXGE4ZE63.CON_FR_PILLAR3010000_P3NONREMDISDOCS_2025-12-31_20260126115401003.zip
549300HFEHJOXGE4ZE63,SFIL S.A.,FR,CON,2026-03-31,20260526115401003,true,https://errp.eba.europa.eu/public-documents/P3NONREMDISDOCS/input/549300HFEHJOXGE4ZE63.CON_FR_PILLAR3010000_P3NONREMDISDOCS_2026-03-31_20260526115401003.zip
549300HFEHJOXGE4ZE63,SFIL S.A.,FR,CON,2026-03-31,20260526125401003,true,https://errp.eba.europa.eu/public-documents/P3NONREMDISDOCS/input/549300HFEHJOXGE4ZE63.CON_FR_PILLAR3010000_P3NONREMDISDOCS_2026-03-31_20260526125401003.zip
549300HFEHJOXGE4ZE63,SFIL S.A.,FR,CON,2026-03-31,20260826125401003,true,https://errp.eba.europa.eu/public-documents/P3NONREMDISDOCS/input/549300HFEHJOXGE4ZE63.CON_FR_PILLAR3010000_P3NONREMDISDOCS_2026-03-31_20260826125401003.zip
549300HUKIA1IZQHFZ83,Erste Bank der oesterreichischen Sparkassen AG,AT,IND,2025-06-30,20260309100507000,true,https://errp.eba.europa.eu/public-documents/P3NONREMDISDOCS/input/549300HUKIA1IZQHFZ83.IND_AT_PILLAR3010000_P3NONREMDISDOCS_2025-06-30_20260309100507000.zip
549300HUKIA1IZQHFZ83,Erste Bank der oesterreichischen Sparkassen AG,AT,IND,2025-12-31,20260626072928000,true,https://errp.eba.europa.eu/public-documents/P3NONREMDISDOCS/input/549300HUKIA1IZQHFZ83.IND_AT_PILLAR3010000_P3NONREMDISDOCS_2025-12-31_20260626072928000.zip
549300IQZVZ949N37S44,Euroclear Holding,BE,CON,2025-06-30,20260605112550119,true,https://errp.eba.europa.eu/public-documents/P3NONREMDISDOCS/input/549300IQZVZ949N37S44.CON_BE_PILLAR3010000_P3NONREMDISDOCS_2025-06-30_20260605112550119.zip
549300IQZVZ949N37S44,Euroclear Holding,BE,CON,2025-09-30,20260609113540348,true,https://errp.eba.europa.eu/public-documents/P3NONREMDISDOCS/input/549300IQZVZ949N37S44.CON_BE_PILLAR3010000_P3NONREMDISDOCS_2025-09-30_20260609113540348.zip
549300IQZVZ949N37S44,Euroclear Holding,BE,CON,2025-12-31,20260605112550119,true,https://errp.eba.europa.eu/public-documents/P3NONREMDISDOCS/input/549300IQZVZ949N37S44.CON_BE_PILLAR3010000_P3NONREMDISDOCS_2025-12-31_20260605112550119.zip
549300IRGNL8Q3O8Y413,Eurobank Bulgaria,BG,IND,2025-12-31,20260630144511000,true,https://errp.eba.europa.eu/public-documents/P3NONREMDISDOCS/input/549300IRGNL8Q3O8Y413.IND_BG_PILLAR3010000_P3NONREMDISDOCS_2025-12-31_20260630144511000.zip
549300J0GSZ83GTKBZ89,OTP banka d.d.,SI,CON,2025-12-31,20260409055129453,true,https://errp.eba.europa.eu/public-documents/P3NONREMDISDOCS/input/549300J0GSZ83GTKBZ89.CON_SI_PILLAR3010000_P3NONREMDISDOCS_2025-12-31_20260409055129453.zip
549300JB1P61FUTPEZ75,"Všeobecná úverová banka, a.s.",SK,CON,2025-06-30,20260527142113297,true,https://errp.eba.europa.eu/public-documents/P3NONREMDISDOCS/input/549300JB1P61FUTPEZ75.CON_SK_PILLAR3010000_P3NONREMDISDOCS_2025-06-30_20260527142113297.zip
